Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,63.014175,[35 85] ; [261 112],[72.04868154 47.95131846] ; [223.95131846 149.04868154],1
a3,1,0.0,57.380424,[56 62] ; [307  65],[87.41632653 30.58367347] ; [275.58367347  96.41632653],1
a4,1,0.0,46.994129,[22 98] ; [201 170],[54.50101833 65.49898167] ; [168.49898167 202.50101833],1
d2,1,0.0,44.186481,[27 93] ; [214 159],[58.66125761 61.33874239] ; [182.33874239 190.66125761],1
d5,1,0.0,38.75701,[75 44] ; [328  44],[97.67209776 21.32790224] ; [305.32790224  66.67209776],1
d4,1,0.0,26.677646,[81 39] ; [327  45],[99.51219512 20.48780488] ; [308.48780488  63.51219512],1
u1,1,0.0,25.893414,[  4 116] ; [ 91 282],[23.12373225 96.87626775] ; [ 71.87626775 301.12373225],1
a6,1,1e-06,24.004839,[58 62] ; [270 102],[80. 40.] ; [248. 124.],1
r1,1,1e-06,23.185635,[81 38] ; [323  47],[98.31492843 20.68507157] ; [305.68507157  64.31492843],1
p10,1,2.7e-05,17.604094,[91 28] ; [337  33],[104.15541922  14.84458078] ; [323.84458078  46.15541922],1
d3,1,9.3e-05,15.282611,[67 52] ; [280  93],[83.92886179 35.07113821] ; [263.07113821 109.92886179],1
s5,1,0.000176,14.069756,[29 87] ; [161 200],[46.20545073 69.79454927] ; [143.79454927 217.20545073],1
p9,1,0.000399,12.537467,[95 24] ; [339  31],[105.61554192  13.38445808] ; [328.38445808  41.61554192],1
p4,1,0.000513,12.068413,[69 51] ; [276  96],[84.14634146 35.85365854] ; [260.85365854 111.14634146],1
s8,1,0.001221,10.458912,[44 76] ; [198 171],[59.38650307 60.61349693] ; [182.61349693 186.38650307],0
b3,1,0.002319,9.278255,[19 57] ; [105 130],[30.3022508 45.6977492] ; [ 93.6977492 141.3022508],0
b2,1,0.002319,9.278255,[19 57] ; [105 130],[30.3022508 45.6977492] ; [ 93.6977492 141.3022508],0
s7,1,0.00475,7.97216,[50 65] ; [209 148],[63.10381356 51.89618644] ; [195.89618644 161.10381356],0
p2,1,0.007496,7.149987,[102  18] ; [346  26],[109.26829268  10.73170732] ; [338.73170732  33.26829268],0
p3,1,0.00818,6.993745,[62 58] ; [243 130],[74.23935091 45.76064909] ; [230.76064909 142.23935091],0
v1,1,0.027183,4.879165,[58 58] ; [226 141],[68.20703934 47.79296066] ; [215.79296066 151.20703934],0
v2,1,0.028363,4.805839,[60 57] ; [227 135],[70.10229645 46.89770355] ; [216.89770355 145.10229645],0
n5,1,0.030062,4.705733,[89 31] ; [310  63],[97.11967546 22.88032454] ; [301.88032454  71.11967546],0
s6,1,0.031422,4.629762,[73 44] ; [263  98],[82.24267782 34.75732218] ; [253.75732218 107.24267782],0
p8,1,0.033605,4.514676,[73 47] ; [262 106],[82.37704918 37.62295082] ; [252.62295082 115.37704918],0
n4,1,0.052174,3.770196,[92 28] ; [314  58],[99.02439024 20.97560976] ; [306.97560976  65.02439024],0
r4,1,0.057768,3.600347,[109  11] ; [356  17],[113.18458418   6.81541582] ; [351.81541582  21.18458418],0
a1,1,0.083619,2.993115,[  3 117] ; [ 25 348],[  6.81541582 113.18458418] ; [ 21.18458418 351.81541582],0
b1,1,0.155181,2.020565,[38 82] ; [145 228],[44.54361055 75.45638945] ; [138.45638945 234.54361055],0
s1,1,0.164251,1.934651,[  5 115] ; [  7 361],[  2.95081967 117.04918033] ; [  9.04918033 358.95081967],0
v3,1,0.169878,1.884018,[46 73] ; [166 196],[52.44906445 66.55093555] ; [159.55093555 202.44906445],0
s2,1,0.177004,1.822598,[58 62] ; [205 165],[64.40816327 55.59183673] ; [198.59183673 171.40816327],0
p12,1,0.192338,1.699614,[  7 113] ; [ 36 335],[ 10.50916497 109.49083503] ; [ 32.49083503 338.50916497],0
u4,1,0.232072,1.428117,[  1 119] ; [ 10 362],[  2.68292683 117.31707317] ; [  8.31707317 363.68292683],0
p6,1,0.302978,1.061039,[54 63] ; [192 180],[58.85889571 58.14110429] ; [187.14110429 184.85889571],0
a7,1,0.36754,0.811965,[81 37] ; [272 101],[84.83503055 33.16496945] ; [268.16496945 104.83503055],0
u3,1,0.431464,0.618879,[30 33] ; [36 30],[32.23255814 30.76744186] ; [33.76744186 32.23255814],0
p11,1,0.471888,0.517551,[98 22] ; [315  58],[100.52738337  19.47261663] ; [312.47261663  60.52738337],0
b4,1,0.604938,0.267612,[64 56] ; [209 164],[66.45030426 53.54969574] ; [206.54969574 166.45030426],0
b5,1,0.61128,0.258315,[66 54] ; [215 158],[68.39756592 51.60243408] ; [212.60243408 160.39756592],0
p1,1,0.62795,0.234851,[ 13 106] ; [ 35 337],[ 11.63340122 107.36659878] ; [ 36.36659878 335.63340122],0
r3,1,0.69421,0.154565,[116   3] ; [359  12],[115.35714286   3.64285714] ; [359.64285714  11.35714286],0
n3,1,0.704063,0.14428,[21  6] ; [52 12],[21.65934066  5.34065934] ; [51.34065934 12.65934066],0
u2,1,0.794815,0.067633,[31 31] ; [31 34],[30.26771654 31.73228346] ; [31.73228346 33.26771654],0
n2,1,0.800061,0.064145,[20  7] ; [49 15],[20.47252747  6.52747253] ; [48.52747253 15.47252747],0
n1,1,0.847575,0.036946,[10 17] ; [22 41],[ 9.6 17.4] ; [22.4 40.6],0
r2,1,0.849888,0.03582,[114   5] ; [353  14],[114.34773663   4.65226337] ; [352.65226337  14.34773663],0
s4,1,0.859008,0.031555,[20 98] ; [ 65 303],[20.63786008 97.36213992] ; [ 64.36213992 303.63786008],0
p5,1,0.902772,0.014923,[ 18 101] ; [ 58 314],[ 18.41955193 100.58044807] ; [ 57.58044807 314.41955193],0
a8,1,0.932014,0.007278,[19 93] ; [ 56 281],[18.70824053 93.29175947] ; [ 56.29175947 280.70824053],0
