Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,3e-05,17.402264,[ 3 32] ; [27 25],[12.06896552 22.93103448] ; [17.93103448 34.06896552],1
b3,1,0.442764,0.589108,[ 8 14] ; [15 17],[ 9.37037037 12.62962963] ; [13.62962963 18.37037037],0
d3,1,0.456249,0.555081,[20 16] ; [33 19],[21.68181818 14.31818182] ; [31.31818182 20.68181818],0
d1,1,0.57463,0.314997,[20 16] ; [32 20],[21.27272727 14.72727273] ; [30.72727273 21.27272727],0
s3,1,0.576268,0.312308,[ 7 28] ; [ 8 44],[ 6.03448276 28.96551724] ; [ 8.96551724 43.03448276],0
a6,1,0.617697,0.249118,[22 14] ; [29 23],[20.86363636 15.13636364] ; [30.13636364 21.86363636],0
u1,1,0.618512,0.247965,[ 7 29] ; [ 8 44],[ 6.13636364 29.86363636] ; [ 8.86363636 43.13636364],0
a2,1,0.618512,0.247965,[ 7 29] ; [ 8 44],[ 6.13636364 29.86363636] ; [ 8.86363636 43.13636364],0
a1,1,0.638935,0.220138,[ 3 33] ; [ 3 49],[ 2.45454545 33.54545455] ; [ 3.54545455 48.45454545],0
r2,1,0.655883,0.198563,[32  3] ; [46  6],[31.37931034  3.62068966] ; [46.62068966  5.37931034],0
n6,1,0.666388,0.185856,[31  5] ; [43  9],[30.27272727  5.72727273] ; [43.72727273  8.27272727],0
n2,1,0.805803,0.06044,[6 3] ; [8 5],[5.72727273 3.27272727] ; [8.27272727 4.72727273],0
a7,1,0.830307,0.045928,[21 14] ; [30 22],[20.51724138 14.48275862] ; [30.48275862 21.51724138],0
r1,1,0.845846,0.0378,[31  5] ; [44  8],[30.68181818  5.31818182] ; [44.31818182  7.68181818],0
d2,1,0.899202,0.016045,[20 15] ; [29 23],[19.71264368 15.28735632] ; [29.28735632 22.71264368],0
b1,1,0.95224,0.003587,[15 21] ; [22 30],[15.13636364 20.86363636] ; [21.86363636 30.13636364],0
a4,1,0.984172,0.000394,[16 20] ; [23 29],[15.95454545 20.04545455] ; [23.04545455 28.95454545],0
