Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,33.605239,[ 16 221] ; [19 35],[ 28.50515464 208.49484536] ; [ 6.49484536 47.50515464],1
p12,1,0.0,26.915273,[ 16 222] ; [17 37],[ 26.89726027 211.10273973] ; [ 6.10273973 47.89726027],1
s5,1,1.7e-05,18.464378,[ 83 151] ; [32 14],[ 96.10714286 137.89285714] ; [18.89285714 27.10714286],1
a1,1,7e-05,15.809047,[  9 230] ; [10 44],[ 15.49829352 223.50170648] ; [ 3.50170648 50.49829352],1
s7,1,0.000724,11.427462,[112 113] ; [40 13],[123.02158273 101.97841727] ; [28.97841727 24.02158273],1
v3,1,0.001044,10.747427,[100 131] ; [35 16],[110.58510638 120.41489362] ; [24.41489362 26.58510638],0
s1,1,0.001187,10.510557,[  3 234] ; [ 5 49],[  6.51546392 230.48453608] ; [ 1.48453608 52.51546392],0
p4,1,0.001502,10.076058,[177  61] ; [50  3],[185.65635739  52.34364261] ; [41.34364261 11.65635739],0
p3,1,0.002185,9.387555,[150  88] ; [45  8],[159.48453608  78.51546392] ; [35.51546392 17.48453608],0
n5,1,0.0057,7.642834,[186  52] ; [51  3],[193.17123288  44.82876712] ; [43.82876712 10.17123288],0
n3,1,0.005714,7.638402,[27  8] ; [4 8],[23.08510638 11.91489362] ; [7.91489362 4.08510638],0
s3,1,0.010562,6.537621,[131 104] ; [39 13],[139.19860627  95.80139373] ; [30.80139373 21.19860627],0
s2,1,0.014408,5.98742,[124 112] ; [37 15],[131.93055556 104.06944444] ; [29.06944444 22.93055556],0
n4,1,0.014896,5.92875,[193  46] ; [51  3],[199.03071672  39.96928328] ; [44.96928328  9.03071672],0
u4,1,0.016621,5.736002,[  6 233] ; [ 5 48],[  9.00342466 229.99657534] ; [ 1.99657534 51.00342466],0
s8,1,0.016699,5.727696,[125 111] ; [37 15],[132.75 103.25] ; [29.25 22.75],0
s6,1,0.019429,5.462472,[157  78] ; [41  8],[163.83802817  71.16197183] ; [34.16197183 14.83802817],0
v1,1,0.02346,5.134092,[145  90] ; [40 11],[152.01048951  82.98951049] ; [32.98951049 18.01048951],0
b2,1,0.024718,5.043562,[50 95] ; [23 20],[56.30319149 88.69680851] ; [16.69680851 26.30319149],0
b3,1,0.024718,5.043562,[50 95] ; [23 20],[56.30319149 88.69680851] ; [16.69680851 26.30319149],0
p6,1,0.026153,4.945859,[116 120] ; [35 18],[123.30795848 112.69204152] ; [27.69204152 25.30795848],0
a3,1,0.044945,4.020698,[187  50] ; [49  5],[192.20618557  44.79381443] ; [43.79381443 10.20618557],0
b5,1,0.044975,4.019559,[142  97] ; [24 30],[135.40614334 103.59385666] ; [30.59385666 23.40614334],0
u1,1,0.083952,2.986686,[ 53 186] ; [18 36],[ 57.91467577 181.08532423] ; [13.08532423 40.91467577],0
r4,1,0.087396,2.921704,[230   9] ; [49  5],[227.58020478  11.41979522] ; [51.41979522  2.58020478],0
n1,1,0.098025,2.737379,[11 24] ; [7 5],[13.40425532 21.59574468] ; [4.59574468 7.40425532],0
r3,1,0.104215,2.639827,[231   7] ; [48  4],[228.97241379   9.02758621] ; [50.02758621  1.97241379],0
p9,1,0.156725,2.005549,[208  29] ; [51  3],[210.93814433  26.06185567] ; [48.06185567  5.93814433],0
d3,1,0.164811,1.929518,[218  21] ; [45  8],[215.26369863  23.73630137] ; [47.73630137  5.26369863],0
b1,1,0.222741,1.486623,[ 85 154] ; [24 30],[ 88.9112628 150.0887372] ; [20.0887372 33.9112628],0
n6,1,0.228622,1.449411,[210  27] ; [49  3],[212.39792388  24.60207612] ; [46.60207612  5.39792388],0
a6,1,0.295276,1.095408,[170  68] ; [34 19],[166.84536082  71.15463918] ; [37.15463918 15.84536082],0
u2,1,0.331486,0.943085,[30 22] ; [4 1],[31.01754386 20.98245614] ; [2.98245614 2.01754386],0
p7,1,0.444328,0.58508,[193  42] ; [45  7],[194.87804878  40.12195122] ; [43.12195122  8.87804878],0
r2,1,0.482136,0.494029,[230   5] ; [51  2],[229.28819444   5.71180556] ; [51.71180556  1.28819444],0
p10,1,0.494355,0.467033,[208  30] ; [49  5],[209.47260274  28.52739726] ; [47.52739726  6.47260274],0
a7,1,0.507798,0.438602,[187  52] ; [40 14],[185.16382253  53.83617747] ; [41.83617747 12.16382253],0
v2,1,0.579001,0.307853,[148  87] ; [30 21],[146.25874126  88.74125874] ; [31.74125874 19.25874126],0
d2,1,0.591869,0.287435,[167  72] ; [39 14],[168.60958904  70.39041096] ; [37.39041096 15.60958904],0
p2,1,0.594751,0.282985,[221  17] ; [49  5],[220.06849315  17.93150685] ; [49.93150685  4.06849315],0
p11,1,0.639901,0.218872,[202  37] ; [47  7],[203.10921502  35.89078498] ; [45.89078498  8.10921502],0
b4,1,0.684468,0.16514,[140  99] ; [30 24],[138.66894198 100.33105802] ; [31.33105802 22.66894198],0
a8,1,0.775268,0.081505,[ 32 181] ; [ 8 40],[ 32.64367816 180.35632184] ; [ 7.35632184 40.64367816],0
a5,1,0.809074,0.05838,[205  34] ; [47  7],[205.55631399  33.44368601] ; [46.44368601  7.55631399],0
a4,1,0.813286,0.055785,[128 110] ; [30 24],[128.78082192 109.21917808] ; [29.21917808 24.78082192],0
n2,1,0.842832,0.039312,[28  8] ; [9 3],[27.75  8.25] ; [9.25 2.75],0
v4,1,0.903174,0.014799,[234   4] ; [51  1],[233.89655172   4.10344828] ; [51.10344828  0.89655172],0
d4,1,0.916828,0.010906,[234   4] ; [52  1],[233.91065292   4.08934708] ; [52.08934708  0.91065292],0
d5,1,0.921002,0.009835,[233   5] ; [52  1],[233.09278351   4.90721649] ; [51.90721649  1.09278351],0
r1,1,0.941345,0.005414,[211  26] ; [47  6],[210.84827586  26.15172414] ; [47.15172414  5.84827586],0
s4,1,0.980906,0.000573,[ 41 194] ; [ 9 43],[ 40.94076655 194.05923345] ; [ 9.05923345 42.94076655],0
a2,1,0.988508,0.000207,[ 75 164] ; [17 37],[ 75.0443686 163.9556314] ; [16.9556314 37.0443686],0
