Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.003291,8.638483,[70 25] ; [79 65],[59.22594142 35.77405858] ; [89.77405858 54.22594142],0
p11,1,0.004409,8.107384,[73 22] ; [85 59],[62.80334728 32.19665272] ; [95.19665272 48.80334728],0
s7,1,0.005927,7.572405,[40 50] ; [ 37 101],[30.39473684 59.60526316] ; [46.60526316 91.39473684],0
a4,1,0.012387,6.254566,[42 53] ; [ 41 103],[32.9916318 62.0083682] ; [50.0083682 93.9916318],0
s5,1,0.015932,5.810351,[16 71] ; [46 93],[23.86725664 63.13274336] ; [ 38.13274336 100.86725664],0
a2,1,0.035484,4.421718,[20 75] ; [ 16 128],[14.30962343 80.69037657] ; [ 21.69037657 122.30962343],0
a3,1,0.035808,4.406235,[66 29] ; [80 63],[58.27731092 36.72268908] ; [87.72268908 55.27731092],0
p6,1,0.055742,3.659739,[31 61] ; [ 31 108],[24.69264069 67.30735931] ; [ 37.30735931 101.69264069],0
r1,1,0.06515,3.401162,[76 19] ; [99 44],[69.85294118 25.14705882] ; [105.14705882  37.85294118],0
u3,1,0.073224,3.209238,[15 14] ; [44 18],[18.8021978 10.1978022] ; [40.1978022 21.8021978],0
n3,1,0.074284,3.185733,[16  2] ; [37 18],[13.06849315  4.93150685] ; [39.93150685 15.06849315],0
a8,1,0.082756,3.009927,[ 9 77] ; [  6 129],[ 5.83710407 80.16289593] ; [  9.16289593 125.83710407],0
r4,1,0.087583,2.918246,[86  9] ; [119  25],[81.48535565 13.51464435] ; [123.51464435  20.48535565],0
s8,1,0.089128,2.890045,[38 57] ; [ 42 101],[31.93277311 63.06722689] ; [48.06722689 94.93277311],0
r3,1,0.093635,2.81074,[93  2] ; [134  10],[90.23012552  4.76987448] ; [136.76987448   7.23012552],0
s4,1,0.119472,2.424225,[14 81] ; [ 33 111],[18.68200837 76.31799163] ; [ 28.31799163 115.68200837],0
p3,1,0.149409,2.078273,[43 52] ; [51 91],[37.67932489 57.32067511] ; [56.32067511 85.67932489],0
b1,1,0.168833,1.893279,[40 55] ; [48 96],[34.9790795 60.0209205] ; [53.0209205 90.9790795],0
b4,1,0.198428,1.653904,[62 33] ; [82 62],[57.23849372 37.76150628] ; [86.76150628 57.23849372],0
v2,1,0.246295,1.3442,[51 42] ; [63 71],[46.70484581 46.29515419] ; [67.29515419 66.70484581],0
n1,1,0.252527,1.309269,[ 3 16] ; [16 39],[ 4.87837838 14.12162162] ; [14.12162162 40.87837838],0
d2,1,0.274178,1.195722,[41 54] ; [52 92],[36.9665272 58.0334728] ; [56.0334728 87.9665272],0
n6,1,0.277827,1.177688,[65 30] ; [88 55],[61.07142857 33.92857143] ; [91.92857143 51.07142857],0
p2,1,0.282099,1.156948,[76 19] ; [105  37],[72.55274262 22.44725738] ; [108.44725738  33.55274262],0
a6,1,0.325168,0.968047,[64 31] ; [88 56],[60.41841004 34.58158996] ; [91.58158996 52.41841004],0
v3,1,0.330855,0.945549,[29 62] ; [ 35 100],[25.7699115 65.2300885] ; [38.2300885 96.7699115],0
p4,1,0.3699,0.803999,[45 49] ; [60 83],[41.64556962 52.35443038] ; [63.35443038 79.64556962],0
p5,1,0.374594,0.788367,[ 3 92] ; [  8 134],[ 4.4092827 90.5907173] ; [  6.5907173 135.4092827],0
p7,1,0.384899,0.754997,[55 40] ; [73 67],[51.74468085 43.25531915] ; [76.25531915 63.74468085],0
d4,1,0.395858,0.720872,[80 15] ; [115  29],[77.51046025 17.48953975] ; [117.48953975  26.51046025],0
s2,1,0.438014,0.60148,[37 57] ; [64 80],[39.8907563 54.1092437] ; [61.1092437 82.8907563],0
u1,1,0.479624,0.499718,[12 83] ; [ 14 130],[10.33472803 84.66527197] ; [ 15.66527197 128.33472803],0
v1,1,0.522133,0.409677,[38 55] ; [51 88],[35.67672414 57.32327586] ; [53.32327586 85.67672414],0
p1,1,0.527404,0.399391,[ 8 86] ; [  9 133],[ 6.77118644 87.22881356] ; [ 10.22881356 131.77118644],0
r2,1,0.593382,0.285094,[87  6] ; [132  12],[85.93670886  7.06329114] ; [133.06329114  10.93670886],0
b3,1,0.614387,0.253836,[19 44] ; [17 48],[17.71875 45.28125] ; [18.28125 46.71875],0
b2,1,0.614387,0.253836,[19 44] ; [17 48],[17.71875 45.28125] ; [18.28125 46.71875],0
a1,1,0.641228,0.21714,[ 4 91] ; [  8 136],[ 4.76987448 90.23012552] ; [  7.23012552 136.76987448],0
s1,1,0.69218,0.156735,[ 5 90] ; [  6 138],[ 4.37238494 90.62761506] ; [  6.62761506 137.37238494],0
d5,1,0.722632,0.125985,[73 22] ; [107  36],[71.8487395 23.1512605] ; [108.1512605  34.8487395],0
d1,1,0.733167,0.116223,[48 47] ; [76 68],[49.28870293 45.71129707] ; [74.71129707 69.28870293],0
b5,1,0.749798,0.101701,[60 35] ; [88 56],[58.82845188 36.17154812] ; [89.17154812 54.82845188],0
n2,1,0.775718,0.08117,[13  6] ; [35 19],[12.49315068  6.50684932] ; [35.50684932 18.49315068],0
d3,1,0.784544,0.074749,[68 27] ; [100  43],[67.05882353 27.94117647] ; [100.94117647  42.05882353],0
s6,1,0.788829,0.071734,[51 43] ; [79 62],[52. 42.] ; [78. 63.],0
p10,1,0.808257,0.058891,[61 33] ; [93 47],[61.86324786 32.13675214] ; [92.13675214 47.86324786],0
p9,1,0.814101,0.05529,[69 26] ; [99 40],[68.20512821 26.79487179] ; [99.79487179 39.20512821],0
s3,1,0.817627,0.053176,[45 48] ; [67 76],[44.13559322 48.86440678] ; [67.86440678 75.13559322],0
u2,1,0.827896,0.047263,[18 11] ; [37 25],[17.52747253 11.47252747] ; [37.47252747 24.52747253],0
a7,1,0.939399,0.00578,[70 25] ; [106  37],[70.25210084 24.74789916] ; [105.74789916  37.25210084],0
p8,1,0.98361,0.000422,[38 56] ; [58 85],[38.07594937 55.92405063] ; [57.92405063 85.07594937],0
p12,1,0.991073,0.000125,[ 4 90] ; [  6 136],[ 3.98305085 90.01694915] ; [  6.01694915 135.98305085],0
