Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,35.386762,[25 39] ; [128  32],[43.71428571 20.28571429] ; [109.28571429  50.71428571],1
a6,1,0.0,28.473579,[32 32] ; [135  25],[47.71428571 16.28571429] ; [119.28571429  40.71428571],1
a2,1,6.9e-05,15.851423,[ 5 59] ; [ 54 106],[16.85714286 47.14285714] ; [ 42.14285714 117.85714286],1
b5,1,0.000166,14.185353,[21 43] ; [97 63],[33.71428571 30.28571429] ; [84.28571429 75.71428571],1
u1,1,0.023492,5.131779,[ 4 60] ; [ 29 131],[ 9.42857143 54.57142857] ; [ 23.57142857 136.42857143],0
p6,1,0.037337,4.334955,[ 9 51] ; [ 45 112],[14.93087558 45.06912442] ; [ 39.06912442 117.93087558],0
p4,1,0.043459,4.077455,[23 39] ; [83 76],[29.73755656 32.26244344] ; [76.26244344 82.73755656],0
b4,1,0.081944,3.025908,[29 35] ; [93 67],[34.85714286 29.14285714] ; [87.14285714 72.85714286],0
b2,1,0.090311,2.868816,[24 20] ; [36 56],[19.41176471 24.58823529] ; [40.58823529 51.41176471],0
b3,1,0.090311,2.868816,[24 20] ; [36 56],[19.41176471 24.58823529] ; [40.58823529 51.41176471],0
r4,1,0.099224,2.71798,[47 17] ; [133  27],[51.42857143 12.57142857] ; [128.57142857  31.42857143],0
s5,1,0.10722,2.594731,[12 51] ; [ 17 139],[ 8.34246575 54.65753425] ; [ 20.65753425 135.34246575],0
a3,1,0.148744,2.085085,[55  9] ; [123  36],[51.08520179 12.91479821] ; [126.91479821  32.08520179],0
r1,1,0.153576,2.036367,[45 19] ; [126  33],[49.07623318 14.92376682] ; [121.92376682  37.07623318],0
p8,1,0.166909,1.910493,[24 38] ; [77 80],[28.59360731 33.40639269] ; [72.40639269 84.59360731],0
p10,1,0.18231,1.778689,[41 22] ; [117  41],[45.04072398 17.95927602] ; [112.95927602  45.04072398],0
s7,1,0.200276,1.640362,[18 40] ; [ 33 114],[14.42926829 43.57073171] ; [ 36.57073171 110.42926829],0
p9,1,0.233785,1.417682,[42 20] ; [118  38],[45.50458716 16.49541284] ; [114.49541284  41.50458716],0
p3,1,0.256531,1.287383,[24 39] ; [73 84],[27.77727273 35.22272727] ; [69.22272727 87.77727273],0
p12,1,0.303723,1.057775,[ 1 62] ; [  7 150],[ 2.29090909 60.70909091] ; [  5.70909091 151.29090909],0
v2,1,0.3343,0.932167,[32 32] ; [88 66],[35.2293578 28.7706422] ; [84.7706422 69.2293578],0
v4,1,0.361096,0.834078,[54  9] ; [144  16],[55.93721973  7.06278027] ; [142.06278027  17.93721973],0
d2,1,0.378671,0.775012,[37 25] ; [85 75],[34.07207207 27.92792793] ; [87.92792793 72.07207207],0
d1,1,0.3869,0.748663,[36 28] ; [100  60],[38.85714286 25.14285714] ; [97.14285714 62.85714286],0
s4,1,0.411981,0.673077,[ 6 58] ; [ 10 150],[ 4.57142857 59.42857143] ; [ 11.42857143 148.57142857],0
p2,1,0.430601,0.621202,[44 18] ; [121  38],[46.28959276 15.71040724] ; [118.71040724  40.28959276],0
