Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,65.852114,[130  34] ; [ 93 149],[90.07881773 73.92118227] ; [132.92118227 109.07881773],1
s6,1,0.0,30.9176,[144  20] ; [152  90],[119.56650246  44.43349754] ; [176.43349754  65.56650246],1
s3,1,0.0,30.394737,[117  44] ; [108 133],[90.1119403 70.8880597] ; [134.8880597 106.1119403],1
s8,1,0.0,28.498462,[112  52] ; [100 142],[85.63546798 78.36453202] ; [126.36453202 115.63546798],1
p5,1,1e-06,23.228585,[ 42 124] ; [ 19 221],[ 24.9408867 141.0591133] ; [ 36.0591133 203.9408867],1
s7,1,5e-06,21.022098,[108  51] ; [103 129],[85.80306905 73.19693095] ; [125.19693095 106.80306905],1
s4,1,2.3e-05,17.945393,[ 39 124] ; [ 21 221],[ 24.14814815 138.85185185] ; [ 35.85185185 206.14814815],1
d4,1,8.4e-05,15.463602,[153  11] ; [192  51],[139.01719902  24.98280098] ; [205.98280098  37.01719902],1
p6,1,0.000816,11.204196,[89 75] ; [ 89 149],[72.61691542 91.38308458] ; [105.38308458 132.61691542],1
d1,1,0.001273,10.381582,[119  47] ; [136 107],[103.49633252  62.50366748] ; [151.50366748  91.49633252],0
a3,1,0.001968,9.578946,[139  26] ; [171  70],[125.98522167  39.01477833] ; [184.01477833  56.98522167],0
p7,1,0.005023,7.871007,[128  35] ; [154  81],[115.49246231  47.50753769] ; [166.50753769  68.49246231],0
a5,1,0.005079,7.851256,[141  25] ; [178  65],[129.47188264  36.52811736] ; [189.52811736  53.47188264],0
d5,1,0.008525,6.919712,[147  17] ; [194  49],[137.40540541  26.59459459] ; [203.59459459  39.40540541],0
p8,1,0.008716,6.880022,[112  52] ; [131 106],[99.38154613 64.61845387] ; [143.61845387  93.38154613],0
p12,1,0.008893,6.844282,[ 26 140] ; [ 18 223],[ 17.94594595 148.05405405] ; [ 26.05405405 214.94594595],0
p1,1,0.031001,4.652894,[ 24 141] ; [ 19 223],[ 17.43243243 147.56756757] ; [ 25.56756757 216.43243243],0
b5,1,0.031721,4.613531,[94 72] ; [163  80],[104.30806846  61.69193154] ; [152.69193154  90.30806846],0
r4,1,0.034408,4.474331,[158   8] ; [217  26],[152.200489  13.799511] ; [222.799511  20.200489],0
p3,1,0.035184,4.436229,[105  60] ; [128 113],[94.69211823 70.30788177] ; [138.30788177 102.69211823],0
a4,1,0.051429,3.794257,[90 76] ; [107 134],[80.34889435 85.65110565] ; [116.65110565 124.34889435],0
a6,1,0.052809,3.749944,[101  63] ; [172  71],[110.004914  53.995086] ; [162.995086  80.004914],0
b3,1,0.053001,3.743891,[52 51] ; [61 98],[44.42366412 58.57633588] ; [68.57633588 90.42366412],0
b2,1,0.053001,3.743891,[52 51] ; [61 98],[44.42366412 58.57633588] ; [68.57633588 90.42366412],0
v4,1,0.061785,3.488822,[162   2] ; [231  11],[158.74876847   5.25123153] ; [234.25123153   7.74876847],0
d2,1,0.065791,3.38503,[90 75] ; [110 133],[80.88235294 84.11764706] ; [119.11764706 123.88235294],0
u1,1,0.071833,3.240628,[ 40 126] ; [ 41 202],[ 32.87530562 133.12469438] ; [ 48.12469438 194.87530562],0
n6,1,0.076099,3.146298,[147  15] ; [205  37],[141.14851485  20.85148515] ; [210.85148515  31.14851485],0
a2,1,0.095072,2.786319,[ 49 117] ; [ 54 189],[ 41.80440098 124.19559902] ; [ 61.19559902 181.80440098],0
n2,1,0.096156,2.768165,[28  4] ; [30 12],[25.08108108  6.91891892] ; [32.91891892  9.08108108],0
d3,1,0.105907,2.614253,[123  42] ; [163  80],[115.66176471  49.33823529] ; [170.33823529  72.66176471],0
u3,1,0.118563,2.436206,[20  7] ; [41 31],[16.63636364 10.36363636] ; [44.36363636 27.63636364],0
