Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,29.084766,[11 45] ; [22  5],[22.26506024 33.73493976] ; [10.73493976 16.26506024],1
s7,1,2e-06,22.431347,[12 43] ; [20  6],[21.72839506 33.27160494] ; [10.27160494 15.72839506],1
s6,1,2.6e-05,17.680031,[15 43] ; [20  7],[23.88235294 34.11764706] ; [11.11764706 15.88235294],1
s8,1,0.000409,12.491279,[ 7 51] ; [13 15],[13.48837209 44.51162791] ; [ 6.51162791 21.48837209],1
p2,1,0.003997,8.285093,[25 30] ; [22  6],[31.14457831 23.85542169] ; [15.85542169 12.14457831],0
v2,1,0.009036,6.815657,[17 38] ; [17 11],[22.53012048 32.46987952] ; [11.46987952 16.53012048],0
p7,1,0.00931,6.762326,[15 39] ; [16 12],[20.41463415 33.58536585] ; [10.58536585 17.41463415],0
s5,1,0.010543,6.540692,[ 5 52] ; [ 8 18],[ 8.92771084 48.07228916] ; [ 4.07228916 21.92771084],0
p6,1,0.015955,5.807867,[ 7 47] ; [10 18],[11.19512195 42.80487805] ; [ 5.80487805 22.19512195],0
r3,1,0.017602,5.635329,[26 30] ; [20  7],[31.03614458 24.96385542] ; [14.96385542 12.03614458],0
p10,1,0.020144,5.399408,[24 30] ; [20  8],[28.97560976 25.02439024] ; [15.02439024 12.97560976],0
a3,1,0.030537,4.678803,[31 26] ; [22  6],[35.54117647 21.45882353] ; [17.45882353 10.54117647],0
s4,1,0.031917,4.60294,[ 6 52] ; [ 8 20],[ 9.44186047 48.55813953] ; [ 4.55813953 23.44186047],0
v3,1,0.04299,4.09579,[11 47] ; [11 17],[14.8372093 43.1627907] ; [ 7.1627907 20.8372093],0
n1,1,0.067742,3.336898,[14 12] ; [ 3 10],[11.33333333 14.66666667] ; [5.66666667 7.33333333],0
p9,1,0.070263,3.276863,[30 25] ; [21  7],[33.79518072 21.20481928] ; [17.20481928 10.79518072],0
p4,1,0.071814,3.241071,[15 41] ; [13 15],[18.66666667 37.33333333] ; [ 9.33333333 18.66666667],0
p11,1,0.087407,2.921489,[28 30] ; [19  9],[31.69767442 26.30232558] ; [15.30232558 12.69767442],0
p3,1,0.095142,2.785146,[14 42] ; [12 16],[17.33333333 38.66666667] ; [ 8.66666667 19.33333333],0
b5,1,0.122844,2.38068,[27 31] ; [18 10],[30.34883721 27.65116279] ; [14.65116279 13.34883721],0
b4,1,0.16983,1.884439,[36 22] ; [13 15],[33.04651163 24.95348837] ; [15.95348837 12.04651163],0
p5,1,0.196198,1.670456,[ 7 50] ; [ 1 27],[ 5.36470588 51.63529412] ; [ 2.63529412 25.36470588],0
d4,1,0.213985,1.544257,[35 22] ; [21  7],[37.55294118 19.44705882] ; [18.44705882  9.55294118],0
d3,1,0.221897,1.492058,[25 33] ; [16 12],[27.65116279 30.34883721] ; [13.34883721 14.65116279],0
b1,1,0.28434,1.146227,[32 26] ; [12 16],[29.6744186 28.3255814] ; [14.3255814 13.6744186],0
n6,1,0.285101,1.142614,[34 23] ; [18  7],[36.14634146 20.85365854] ; [15.85365854  9.14634146],0
d1,1,0.287734,1.130192,[22 36] ; [14 14],[24.27906977 33.72093023] ; [11.72093023 16.27906977],0
n5,1,0.296115,1.091611,[45 12] ; [23  3],[46.69879518 10.30120482] ; [21.30120482  4.69879518],0
d5,1,0.298672,1.080113,[37 21] ; [21  7],[39.11627907 18.88372093] ; [18.88372093  9.11627907],0
a5,1,0.329972,0.949009,[33 25] ; [19  9],[35.06976744 22.93023256] ; [16.93023256 11.06976744],0
s1,1,0.344496,0.893627,[ 3 55] ; [ 3 25],[ 4.04651163 53.95348837] ; [ 1.95348837 26.04651163],0
u2,1,0.348314,0.879588,[11 15] ; [1 4],[10.06451613 15.93548387] ; [1.93548387 3.06451613],0
u1,1,0.389078,0.741821,[ 5 53] ; [ 1 27],[ 4.04651163 53.95348837] ; [ 1.95348837 26.04651163],0
u3,1,0.451323,0.567326,[ 5 21] ; [2 4],[ 5.6875 20.3125] ; [1.3125 4.6875],0
b2,1,0.475501,0.509165,[15 23] ; [ 6 14],[13.75862069 24.24137931] ; [ 7.24137931 12.75862069],0
b3,1,0.475501,0.509165,[15 23] ; [ 6 14],[13.75862069 24.24137931] ; [ 7.24137931 12.75862069],0
r1,1,0.476212,0.507525,[15 43] ; [ 9 18],[16.37647059 41.62352941] ; [ 7.62352941 19.37647059],0
p1,1,0.484348,0.489057,[ 7 51] ; [ 2 26],[ 6.06976744 51.93023256] ; [ 2.93023256 25.06976744],0
n3,1,0.495628,0.464286,[15 11] ; [6 7],[14. 12.] ; [7. 6.],0
v4,1,0.546012,0.36451,[33 25] ; [16  9],[34.24096386 23.75903614] ; [14.75903614 10.24096386],0
a1,1,0.546945,0.362818,[ 9 49] ; [ 3 25],[ 8.09302326 49.90697674] ; [ 3.90697674 24.09302326],0
v1,1,0.574467,0.315265,[18 38] ; [10 16],[19.12195122 36.87804878] ; [ 8.87804878 17.12195122],0
a7,1,0.580204,0.305904,[26 31] ; [11 17],[24.81176471 32.18823529] ; [12.18823529 15.81176471],0
d2,1,0.642579,0.215385,[25 31] ; [14 14],[26. 30.] ; [13. 15.],0
p8,1,0.691569,0.157392,[14 43] ; [ 8 20],[14.75294118 42.24705882] ; [ 7.24705882 20.75294118],0
a4,1,0.706279,0.142022,[22 35] ; [12 16],[22.8 34.2] ; [11.2 16.8],0
n2,1,0.810181,0.057692,[17  9] ; [9 4],[17.33333333  8.66666667] ; [8.66666667 4.33333333],0
a2,1,0.854294,0.033724,[ 7 51] ; [ 3 25],[ 6.74418605 51.25581395] ; [ 3.25581395 24.74418605],0
r2,1,0.865481,0.028697,[32 21] ; [14 10],[31.66233766 21.33766234] ; [14.33766234  9.66233766],0
a8,1,0.947314,0.004367,[ 4 49] ; [ 2 26],[ 3.92592593 49.07407407] ; [ 2.07407407 25.92592593],0
a6,1,0.991439,0.000115,[31 27] ; [15 13],[31.02325581 26.97674419] ; [14.97674419 13.02325581],0
p12,1,1.0,0.0,[ 2 54] ; [ 1 27],[ 2. 54.] ; [ 1. 27.],0
