Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,100.208276,[259  94] ; [ 4 57],[224.24879227 128.75120773] ; [38.75120773 22.24879227],1
p2,1,0.815248,0.054598,[304  48] ; [52  9],[303.4188862  48.5811138] ; [52.5811138  8.4188862],0
r4,1,0.819815,0.051885,[327  26] ; [56  5],[326.56763285  26.43236715] ; [56.43236715  4.56763285],0
p7,1,0.831757,0.045134,[238 101] ; [42 19],[237.3 101.7] ; [42.7 18.3],0
a6,1,0.855943,0.032957,[235 117] ; [40 21],[234.38256659 117.61743341] ; [40.61743341 20.38256659],0
r2,1,0.859735,0.031227,[339  10] ; [59  2],[338.78536585  10.21463415] ; [59.21463415  1.78536585],0
p8,1,0.861675,0.03036,[197 149] ; [34 27],[196.37837838 149.62162162] ; [34.62162162 26.37837838],0
n1,1,0.956712,0.002946,[36 37] ; [10 10],[36.10752688 36.89247312] ; [ 9.89247312 10.10752688],0
n6,1,0.985635,0.000324,[311  40] ; [54  7],[310.95873786  40.04126214] ; [54.04126214  6.95873786],0
b1,1,0.996171,2.3e-05,[139 214] ; [24 37],[138.98309179 214.01690821] ; [24.01690821 36.98309179],0
p5,1,0.997805,8e-06,[ 57 291] ; [10 51],[ 57.00733496 290.99266504] ; [ 9.99266504 51.00733496],0
