Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3.4e-05,17.18403,[176 200] ; [56 21],[192.56512141 183.43487859] ; [39.43487859 37.56512141],1
s6,1,6e-05,16.111261,[243 129] ; [65  8],[257.4741573 114.5258427] ; [50.5258427 22.4741573],1
s3,1,0.000524,12.027722,[197 175] ; [58 20],[210.8 161.2] ; [44.2 33.8],1
v2,1,0.000633,11.675539,[227 139] ; [31 45],[213.63800905 152.36199095] ; [44.36199095 31.63800905],1
s5,1,0.000755,11.348871,[127 242] ; [39 31],[139.53075171 229.46924829] ; [26.46924829 43.53075171],1
p6,1,0.000993,10.841274,[167 205] ; [51 27],[180.21333333 191.78666667] ; [37.78666667 40.21333333],1
s7,1,0.001731,9.815272,[179 179] ; [53 23],[191.37327189 166.62672811] ; [40.62672811 35.37327189],0
a3,1,0.015047,5.910921,[268 106] ; [45 33],[258.98672566 115.01327434] ; [54.01327434 23.98672566],0
r4,1,0.020712,5.350844,[356  21] ; [68 10],[351.31428571  25.68571429] ; [72.68571429  5.31428571],0
r2,1,0.033274,4.531608,[358  13] ; [71  7],[354.47438753  16.52561247] ; [74.52561247  3.47438753],0
a7,1,0.037235,4.33964,[284  92] ; [50 28],[276.61674009  99.38325991] ; [57.38325991 20.61674009],0
v3,1,0.03793,4.308139,[166 200] ; [25 52],[157.8013544 208.1986456] ; [33.1986456 43.8013544],0
a5,1,0.043466,4.077185,[292  85] ; [52 26],[285.02857143  91.97142857] ; [58.97142857 19.02857143],0
a8,1,0.045304,4.007304,[ 55 287] ; [ 5 67],[ 49.56521739 292.43478261] ; [10.43478261 61.56521739],0
b3,1,0.053237,3.736457,[ 89 141] ; [10 33],[ 83.40659341 146.59340659] ; [15.59340659 27.40659341],0
b2,1,0.053237,3.736457,[ 89 141] ; [10 33],[ 83.40659341 146.59340659] ; [15.59340659 27.40659341],0
n4,1,0.091055,2.855617,[303  74] ; [56 22],[297.45714286  79.54285714] ; [61.54285714 16.45714286],0
s8,1,0.09575,2.774949,[177 197] ; [45 33],[183.69026549 190.30973451] ; [38.30973451 39.69026549],0
p7,1,0.118808,2.432964,[299  72] ; [67  9],[303.77181208  67.22818792] ; [62.22818792 13.77181208],0
v1,1,0.123277,2.375186,[222 147] ; [39 38],[215.93946188 153.06053812] ; [45.06053812 31.93946188],0
s1,1,0.133982,2.245746,[  8 367] ; [ 4 74],[  9.93377483 365.06622517] ; [ 2.06622517 75.93377483],0
r1,1,0.146235,2.111092,[315  61] ; [60 18],[310.57268722  65.42731278] ; [64.42731278 13.57268722],0
a1,1,0.239366,1.384322,[ 22 355] ; [ 2 76],[ 19.88571429 357.11428571] ; [ 4.11428571 73.88571429],0
p4,1,0.242281,1.367271,[269 106] ; [61 17],[273.17880795 101.82119205] ; [56.82119205 21.17880795],0
p3,1,0.291489,1.112733,[231 144] ; [53 25],[235.09933775 139.90066225] ; [48.90066225 29.09933775],0
p10,1,0.317766,0.998118,[326  49] ; [71  7],[328.64238411  46.35761589] ; [68.35761589  9.64238411],0
d3,1,0.335585,0.927226,[264 112] ; [59 19],[267.50660793 108.49339207] ; [55.49339207 22.50660793],0
a6,1,0.360107,0.837519,[251 124] ; [48 30],[247.51655629 127.48344371] ; [51.48344371 26.51655629],0
p2,1,0.37492,0.787291,[340  36] ; [73  5],[342.04405286  33.95594714] ; [70.95594714  7.04405286],0
p5,1,0.403688,0.697312,[ 68 309] ; [11 67],[ 65.45714286 311.54285714] ; [13.54285714 64.45714286],0
u4,1,0.411865,0.673412,[ 11 366] ; [ 1 77],[  9.94285714 367.05714286] ; [ 2.05714286 75.94285714],0
n3,1,0.427711,0.629032,[40 22] ; [12  4],[41.33333333 20.66666667] ; [10.66666667  5.33333333],0
