Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.022306,5.221726,[3 1] ; [ 5 20],[1.10344828 2.89655172] ; [ 6.89655172 18.10344828],0
s6,1,0.023712,5.1156,[2 2] ; [ 2 23],[0.55172414 3.44827586] ; [ 3.44827586 21.55172414],0
s3,1,0.026407,4.929167,[3 1] ; [ 5 19],[1.14285714 2.85714286] ; [ 6.85714286 17.14285714],0
n6,1,0.026407,4.929167,[3 1] ; [ 5 19],[1.14285714 2.85714286] ; [ 6.85714286 17.14285714],0
n5,1,0.040651,4.1905,[1 3] ; [19  6],[2.75862069 1.24137931] ; [17.24137931  7.75862069],0
s1,1,0.061753,3.489667,[2 2] ; [ 3 22],[0.68965517 3.31034483] ; [ 4.31034483 20.68965517],0
s4,1,0.061753,3.489667,[2 2] ; [ 3 22],[0.68965517 3.31034483] ; [ 4.31034483 20.68965517],0
b5,1,0.099838,2.708131,[3 1] ; [ 8 17],[1.51724138 2.48275862] ; [ 9.48275862 15.51724138],0
v3,1,0.119088,2.429275,[2 2] ; [ 4 21],[0.82758621 3.17241379] ; [ 5.17241379 19.82758621],0
d3,1,0.191254,1.707933,[3 1] ; [10 15],[1.79310345 2.20689655] ; [11.20689655 13.79310345],0
p4,1,0.192969,1.694805,[2 2] ; [ 5 20],[0.96551724 3.03448276] ; [ 6.03448276 18.96551724],0
b4,1,0.249323,1.327095,[1 3] ; [14 11],[2.06896552 1.93103448] ; [12.93103448 12.06896552],0
p7,1,0.280038,1.166905,[2 2] ; [ 6 19],[1.10344828 2.89655172] ; [ 6.89655172 18.10344828],0
v1,1,0.280038,1.166905,[2 2] ; [ 6 19],[1.10344828 2.89655172] ; [ 6.89655172 18.10344828],0
r1,1,0.280038,1.166905,[2 2] ; [ 6 19],[1.10344828 2.89655172] ; [ 6.89655172 18.10344828],0
p8,1,0.318388,0.995556,[1 3] ; [ 2 22],[0.42857143 3.57142857] ; [ 2.57142857 21.42857143],0
s7,1,0.338232,0.91712,[1 2] ; [ 3 21],[0.44444444 2.55555556] ; [ 3.55555556 20.44444444],0
r2,1,0.353309,0.861538,[1 3] ; [12 12],[1.85714286 2.14285714] ; [11.14285714 12.85714286],0
n3,1,0.422813,0.642483,[1 1] ; [ 3 10],[0.53333333 1.46666667] ; [3.46666667 9.53333333],0
d2,1,0.435678,0.607639,[1 3] ; [11 13],[1.71428571 2.28571429] ; [10.28571429 13.71428571],0
d5,1,0.473763,0.513186,[1 3] ; [11 14],[1.65517241 2.34482759] ; [10.34482759 14.65517241],0
a4,1,0.527458,0.399287,[1 3] ; [10 14],[1.57142857 2.42857143] ; [ 9.42857143 14.57142857],0
a3,1,0.527458,0.399287,[3 1] ; [14 10],[2.42857143 1.57142857] ; [14.57142857  9.42857143],0
b1,1,0.706146,0.142157,[2 2] ; [15 10],[2.34482759 1.65517241] ; [14.65517241 10.34482759],0
n4,1,0.778733,0.078944,[3 1] ; [17  8],[2.75862069 1.24137931] ; [17.24137931  7.75862069],0
d1,1,0.778733,0.078944,[1 3] ; [ 8 17],[1.24137931 2.75862069] ; [ 7.75862069 17.24137931],0
p2,1,0.818707,0.052536,[1 3] ; [ 5 20],[0.82758621 3.17241379] ; [ 5.17241379 19.82758621],0
n1,1,0.919154,0.010302,[1 1] ; [6 7],[0.93333333 1.06666667] ; [6.06666667 6.93333333],0
d4,1,0.940754,0.005524,[2 2] ; [13 12],[2.06896552 1.93103448] ; [12.93103448 12.06896552],0
a6,1,0.940754,0.005524,[2 2] ; [13 12],[2.06896552 1.93103448] ; [12.93103448 12.06896552],0
a5,1,0.940754,0.005524,[2 2] ; [13 12],[2.06896552 1.93103448] ; [12.93103448 12.06896552],0
p1,1,0.965387,0.001883,[1 3] ; [ 6 19],[0.96551724 3.03448276] ; [ 6.03448276 18.96551724],0
