Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,72.904637,[ 37 126] ; [159  82],[79.07920792 83.92079208] ; [116.92079208 124.07920792],1
p6,1,0.0,47.668583,[ 26 137] ; [119 121],[ 58.64764268 104.35235732] ; [ 86.35235732 153.64764268],1
p2,1,1e-06,24.861682,[115  49] ; [216  25],[134.0345679  29.9654321] ; [196.9654321  44.0345679],1
p3,1,6e-06,20.473013,[ 53 110] ; [134 108],[75.2617284 87.7382716] ; [111.7382716 130.2617284],1
p4,1,1.6e-05,18.656568,[73 91] ; [160  82],[94.1182266 69.8817734] ; [138.8817734 103.1182266],1
r4,1,2.6e-05,17.683988,[124  40] ; [220  22],[138.95566502  25.04433498] ; [205.04433498  36.95566502],1
p10,1,3.2e-05,17.306978,[110  53] ; [204  36],[127.00248139  35.99751861] ; [186.99751861  53.00248139],1
r3,1,0.000105,15.043803,[137  26] ; [229  11],[148.03473945  14.96526055] ; [217.96526055  22.03473945],1
v4,1,0.000116,14.852016,[136  27] ; [228  12],[147.22580645  15.77419355] ; [216.77419355  23.22580645],1
s6,1,0.000153,14.331947,[87 75] ; [171  66],[104.7518797  57.2481203] ; [153.2481203  83.7518797],1
s8,1,0.000243,13.462474,[ 44 120] ; [108 133],[ 61.55061728 102.44938272] ; [ 90.44938272 150.55061728],1
s5,1,0.00035,12.780317,[ 31 121] ; [ 89 148],[ 46.88946015 105.11053985] ; [ 73.11053985 163.88946015],1
p9,1,0.000521,12.040408,[118  43] ; [208  31],[131.215  29.785] ; [194.785  44.215],1
p11,1,0.000828,11.17668,[113  51] ; [201  41],[126.83743842  37.16256158] ; [187.16256158  54.83743842],1
r1,1,0.004521,8.06156,[114  50] ; [196  44],[125.84158416  38.15841584] ; [184.15841584  55.84158416],0
s2,1,0.008088,7.013778,[ 60 102] ; [122 120],[72.98019802 89.01980198] ; [109.01980198 132.98019802],0
