Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,98.647295,[ 52 215] ; [223 157],[113.48531685 153.51468315] ; [161.51468315 218.48531685],1
v1,1,0.0,52.056166,[103 166] ; [256 127],[148.11503067 120.88496933] ; [210.88496933 172.11503067],1
p10,1,0.000116,14.858667,[198  73] ; [329  57],[217.37747336  53.62252664] ; [309.62252664  76.37747336],1
a5,1,0.000201,13.819778,[184  91] ; [310  79],[204.59337349  70.40662651] ; [289.40662651  99.59337349],1
p3,1,0.00024,13.488947,[115 159] ; [218 168],[138.24545455 135.75454545] ; [194.75454545 191.24545455],1
d1,1,0.001631,9.924486,[142 133] ; [249 141],[161.69172932 113.30827068] ; [229.30827068 160.69172932],0
r1,1,0.002524,9.123182,[219  54] ; [345  44],[232.58610272  40.41389728] ; [331.41389728  57.58610272],0
s7,1,0.003906,8.327219,[106 154] ; [195 177],[123.82911392 136.17088608] ; [177.17088608 194.82911392],0
a3,1,0.004188,8.200484,[179  94] ; [294  94],[195.35400908  77.64599092] ; [277.64599092 110.35400908],0
p9,1,0.004636,8.01619,[214  57] ; [335  49],[227.14351145  43.85648855] ; [321.85648855  62.14351145],0
p7,1,0.005678,7.649614,[159 111] ; [263 116],[175.5624037  94.4375963] ; [246.4375963 132.5624037],0
p8,1,0.007066,7.256153,[130 143] ; [222 159],[146.93577982 126.06422018] ; [205.06422018 175.93577982],0
s1,1,0.009143,6.794616,[ 15 255] ; [  7 377],[  9.08256881 260.91743119] ; [ 12.91743119 371.08256881],0
s8,1,0.011061,6.455462,[104 169] ; [186 201],[119.95454545 153.04545455] ; [170.04545455 216.95454545],0
p4,1,0.011102,6.448872,[148 125] ; [246 138],[163.71689498 109.28310502] ; [230.28310502 153.71689498],0
d5,1,0.011344,6.410574,[208  65] ; [327  62],[220.62688822  52.37311178] ; [314.37311178  74.62688822],0
d4,1,0.012709,6.209214,[214  59] ; [333  55],[225.91679274  47.08320726] ; [321.08320726  66.91679274],0
p2,1,0.013327,6.125193,[219  56] ; [336  51],[230.55135952  44.44864048] ; [324.44864048  62.55135952],0
a6,1,0.019146,5.488131,[174 100] ; [279 108],[187.77912254  86.22087746] ; [265.22087746 121.77912254],0
p11,1,0.025622,4.981379,[210  65] ; [325  65],[221.2406015  53.7593985] ; [313.7593985  76.2406015],0
p12,1,0.026028,4.954166,[ 15 258] ; [ 40 346],[ 22.784522 250.215478] ; [ 32.215478 353.784522],0
d3,1,0.028332,4.807723,[172 102] ; [275 113],[185.01208459  88.98791541] ; [261.98791541 126.01208459],0
u1,1,0.038568,4.279776,[ 38 237] ; [ 78 312],[ 47.96992481 227.03007519] ; [ 68.03007519 321.96992481],0
b1,1,0.04026,4.20688,[116 159] ; [134 256],[103.38345865 171.61654135] ; [146.61654135 243.38345865],0
s2,1,0.048857,3.880267,[116 157] ; [195 193],[128.44629349 144.55370651] ; [182.55370651 205.44629349],0
a7,1,0.062563,3.46811,[192  83] ; [296  92],[202.413273  72.586727] ; [285.586727 102.413273],0
n5,1,0.08743,2.921066,[197  77] ; [300  86],[206.33030303  67.66969697] ; [290.66969697  95.33030303],0
p6,1,0.088088,2.908979,[ 89 184] ; [149 232],[ 99.34862385 173.65137615] ; [138.65137615 242.34862385],0
d2,1,0.100193,2.702462,[123 150] ; [200 188],[133.40242057 139.59757943] ; [189.59757943 198.40242057],0
a2,1,0.106159,2.610494,[ 57 218] ; [102 288],[ 65.7518797 209.2481203] ; [ 93.2481203 296.7518797],0
n4,1,0.10792,2.584418,[210  64] ; [318  71],[218.2081448  55.7918552] ; [309.7918552  79.2081448],0
n6,1,0.108458,2.576554,[227  48] ; [336  50],[234.22844175  40.77155825] ; [328.77155825  57.22844175],0
r2,1,0.137132,2.209855,[263  10] ; [381   7],[265.97881997   7.02118003] ; [378.02118003   9.97881997],0
s5,1,0.19539,1.676505,[ 77 192] ; [126 251],[ 84.53095975 184.46904025] ; [118.46904025 258.53095975],0
n2,1,0.20436,1.610937,[46 21] ; [54 15],[49.26470588 17.73529412] ; [50.73529412 18.26470588],0
r3,1,0.228078,1.452809,[268   7] ; [385   5],[270.03759398   4.96240602] ; [382.96240602   7.03759398],0
n3,1,0.230447,1.438102,[44 19] ; [56 15],[47.01492537 15.98507463] ; [52.98507463 18.01492537],0
a1,1,0.234233,1.414971,[ 10 265] ; [ 22 368],[ 13.23308271 261.76691729] ; [ 18.76691729 371.23308271],0
u4,1,0.242693,1.364882,[  4 271] ; [ 11 379],[  6.20300752 268.79699248] ; [  8.79699248 381.20300752],0
b5,1,0.248336,1.33264,[173 102] ; [228 162],[165.82706767 109.17293233] ; [235.17293233 154.82706767],0
b4,1,0.391019,0.735771,[153 122] ; [230 160],[158.38345865 116.61654135] ; [224.61654135 165.38345865],0
s6,1,0.411382,0.674804,[169 101] ; [253 132],[173.95419847  96.04580153] ; [248.04580153 136.95419847],0
b2,1,0.543614,0.368882,[ 65 106] ; [102 147],[ 67.99285714 103.00714286] ; [ 99.00714286 149.99285714],0
b3,1,0.543614,0.368882,[ 65 106] ; [102 147],[ 67.99285714 103.00714286] ; [ 99.00714286 149.99285714],0
v4,1,0.685382,0.16413,[268   7] ; [378  12],[267.14285714   7.85714286] ; [378.85714286  11.14285714],0
u3,1,0.701671,0.146739,[58 37] ; [56 40],[56.70157068 38.29842932] ; [57.29842932 38.70157068],0
