Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.586357,[101  54] ; [21 61],[79.78902954 75.21097046] ; [42.21097046 39.78902954],1
d5,1,0.0,32.180035,[136  18] ; [45 36],[118.61276596  35.38723404] ; [62.38723404 18.61276596],1
a4,1,0.0,29.194906,[80 74] ; [13 69],[60.68644068 93.31355932] ; [32.31355932 49.68644068],1
a3,1,0.0,25.8248,[123  32] ; [38 43],[105.74152542  49.25847458] ; [55.25847458 25.74152542],1
d2,1,4e-06,21.462109,[82 72] ; [18 64],[65.25423729 88.74576271] ; [34.74576271 47.25423729],1
a6,1,5.4e-05,16.315174,[109  45] ; [36 46],[94.61864407 59.38135593] ; [50.38135593 31.61864407],1
r1,1,0.000149,14.390627,[132  20] ; [54 28],[120.82051282  31.17948718] ; [65.17948718 16.82051282],1
d4,1,0.000521,12.040699,[131  23] ; [53 28],[120.5787234  33.4212766] ; [63.4212766 17.5787234],1
a7,1,0.000916,10.989837,[117  38] ; [44 37],[105.74152542  49.25847458] ; [55.25847458 25.74152542],1
r4,1,0.00322,8.678575,[142  13] ; [64 18],[134.7257384  20.2742616] ; [71.2742616 10.7257384],0
u1,1,0.004326,8.141663,[ 22 133] ; [ 2 80],[ 15.69620253 139.30379747] ; [ 8.30379747 73.69620253],0
d3,1,0.007962,7.042054,[113  41] ; [45 35],[103.98290598  50.01709402] ; [54.01709402 25.98290598],0
n4,1,0.008194,6.990475,[119  35] ; [50 32],[110.27966102  43.72033898] ; [58.72033898 23.27966102],0
p4,1,0.010594,6.532142,[87 67] ; [32 50],[77.65254237 76.34745763] ; [41.34745763 40.65254237],0
p9,1,0.011143,6.442397,[130  24] ; [57 24],[122.54468085  31.45531915] ; [64.45531915 16.54468085],0
b3,1,0.014023,6.035265,[33 55] ; [ 9 42],[26.58992806 61.41007194] ; [15.41007194 35.58992806],0
b2,1,0.014023,6.035265,[33 55] ; [ 9 42],[26.58992806 61.41007194] ; [15.41007194 35.58992806],0
n6,1,0.014408,5.987484,[130  23] ; [58 23],[122.92307692  30.07692308] ; [65.07692308 15.92307692],0
s6,1,0.019385,5.466434,[107  45] ; [44 36],[98.93103448 53.06896552] ; [52.06896552 27.93103448],0
n3,1,0.028856,4.776168,[36  6] ; [17 10],[32.26086957  9.73913043] ; [20.73913043  6.26086957],0
s8,1,0.032325,4.581194,[71 83] ; [26 56],[63.29661017 90.70338983] ; [33.70338983 48.29661017],0
n5,1,0.033783,4.505674,[117  36] ; [52 30],[110.02978723  42.97021277] ; [58.97021277 23.02978723],0
p10,1,0.053543,3.726877,[125  28] ; [58 24],[119.14468085  33.85531915] ; [63.85531915 18.14468085],0
s5,1,0.098815,2.724558,[53 99] ; [20 62],[ 47.41880342 104.58119658] ; [25.58119658 56.41880342],0
p6,1,0.10975,2.557812,[ 51 102] ; [36 46],[56.64255319 96.35744681] ; [30.35744681 51.64255319],0
s7,1,0.132089,2.267779,[69 80] ; [28 50],[63.66960352 85.33039648] ; [33.33039648 44.66960352],0
p2,1,0.191304,1.707544,[137  17] ; [68 14],[133.77118644  20.22881356] ; [71.22881356 10.77118644],0
v1,1,0.21215,1.556691,[78 75] ; [33 45],[73.51948052 79.48051948] ; [37.48051948 40.51948052],0
r2,1,0.240721,1.376365,[140  10] ; [72  9],[137.66233766  12.33766234] ; [74.33766234  6.66233766],0
p8,1,0.272209,1.205583,[85 66] ; [40 42],[81.00858369 69.99141631] ; [43.99141631 38.00858369],0
v3,1,0.304884,1.05271,[ 48 100] ; [21 60],[ 44.59388646 103.40611354] ; [24.40611354 56.59388646],0
u2,1,0.333622,0.934788,[14 16] ; [25 18],[16.02739726 13.97260274] ; [22.97260274 20.02739726],0
a1,1,0.426135,0.633335,[  7 148] ; [ 2 80],[  5.88607595 149.11392405] ; [ 3.11392405 78.88607595],0
n1,1,0.432249,0.616774,[14 26] ; [ 7 20],[12.53731343 27.46268657] ; [ 8.46268657 18.53731343],0
v4,1,0.4328,0.615298,[146   6] ; [75  5],[144.79310345   7.20689655] ; [76.20689655  3.79310345],0
n2,1,0.44037,0.595319,[33  9] ; [19  8],[31.65217391 10.34782609] ; [20.34782609  6.65217391],0
r3,1,0.444917,0.583568,[148   6] ; [77  5],[146.8220339   7.1779661] ; [78.1779661  3.8220339],0
s4,1,0.467776,0.527224,[ 21 132] ; [14 67],[ 22.88461538 130.11538462] ; [12.11538462 68.88461538],0
p1,1,0.485095,0.487387,[  9 146] ; [ 3 78],[  7.88135593 147.11864407] ; [ 4.11864407 76.88135593],0
p5,1,0.495839,0.463831,[  8 146] ; [ 6 75],[  9.17446809 144.82553191] ; [ 4.82553191 76.17446809],0
p12,1,0.56148,0.337148,[  6 149] ; [ 2 80],[  5.23206751 149.76793249] ; [ 2.76793249 79.23206751],0
v2,1,0.569611,0.323334,[80 70] ; [38 39],[77.97356828 72.02643172] ; [40.02643172 36.97356828],0
s2,1,0.651383,0.204161,[76 78] ; [43 39],[77.65254237 76.34745763] ; [41.34745763 40.65254237],0
p11,1,0.661138,0.192144,[119  36] ; [65 17],[120.33755274  34.66244726] ; [63.66244726 18.33755274],0
s1,1,0.71777,0.130639,[  7 143] ; [ 3 79],[  6.46551724 143.53448276] ; [ 3.53448276 78.46551724],0
a8,1,0.725033,0.123721,[ 26 114] ; [13 65],[ 25.04587156 114.95412844] ; [13.95412844 64.04587156],0
s3,1,0.783101,0.075779,[85 65] ; [48 34],[85.99137931 64.00862069] ; [47.00862069 34.99137931],0
b1,1,0.823004,0.050034,[59 96] ; [30 52],[58.20675105 96.79324895] ; [30.79324895 51.20675105],0
b5,1,0.894122,0.017713,[94 61] ; [49 33],[93.52320675 61.47679325] ; [49.47679325 32.52320675],0
u3,1,0.933636,0.006934,[14 17] ; [19 24],[13.82432432 17.17567568] ; [19.17567568 23.82432432],0
b4,1,0.995381,3.4e-05,[85 70] ; [45 37],[85.02109705 69.97890295] ; [44.97890295 37.02109705],0
