Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000115,14.874845,[ 3 16] ; [9 1],[ 7.86206897 11.13793103] ; [4.13793103 5.86206897],1
p4,1,0.002767,8.955113,[ 6 13] ; [9 1],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
s7,1,0.00773,7.095029,[ 4 13] ; [7 2],[7.19230769 9.80769231] ; [3.80769231 5.19230769],0
s3,1,0.018029,5.593345,[ 8 10] ; [9 1],[10.92857143  7.07142857] ; [6.07142857 3.92857143],0
d4,1,0.024517,5.057656,[ 9 10] ; [9 1],[11.79310345  7.20689655] ; [6.20689655 3.79310345],0
d3,1,0.051129,3.804049,[ 8 11] ; [8 2],[10.48275862  8.51724138] ; [5.51724138 4.48275862],0
p10,1,0.062548,3.468497,[ 2 17] ; [4 6],[ 3.93103448 15.06896552] ; [2.06896552 7.93103448],0
r3,1,0.075684,3.155234,[11  8] ; [9 1],[13.10344828  5.89655172] ; [6.89655172 3.10344828],0
s6,1,0.075684,3.155234,[11  8] ; [9 1],[13.10344828  5.89655172] ; [6.89655172 3.10344828],0
p3,1,0.089423,2.884737,[ 7 12] ; [7 3],[9.17241379 9.82758621] ; [4.82758621 5.17241379],0
n4,1,0.089423,2.884737,[12  7] ; [3 7],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
s8,1,0.147569,2.097198,[ 3 16] ; [4 6],[ 4.5862069 14.4137931] ; [2.4137931 7.5862069],0
d2,1,0.153046,2.041629,[11  8] ; [3 7],[9.17241379 9.82758621] ; [4.82758621 5.17241379],0
a6,1,0.202156,1.626731,[ 5 14] ; [5 5],[ 6.55172414 12.44827586] ; [3.44827586 6.55172414],0
r1,1,0.244092,1.356807,[ 9 10] ; [7 3],[10.48275862  8.51724138] ; [5.51724138 4.48275862],0
s2,1,0.28315,1.151909,[ 7 11] ; [6 4],[8.35714286 9.64285714] ; [4.64285714 5.35714286],0
p11,1,0.331171,0.944312,[ 6 13] ; [5 5],[ 7.20689655 11.79310345] ; [3.79310345 6.20689655],0
a4,1,0.351425,0.868304,[ 7 12] ; [2 8],[ 5.89655172 13.10344828] ; [3.10344828 6.89655172],0
n5,1,0.359339,0.840201,[11  8] ; [4 6],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
u2,1,0.398025,0.714286,[4 5] ; [4 2],[4.8 4.2] ; [3.2 2.8],0
u3,1,0.474549,0.511364,[6 3] ; [5 1],[6.6 2.4] ; [4.4 1.6],0
s5,1,0.48338,0.491228,[ 4 15] ; [3 6],[ 4.75 14.25] ; [2.25 6.75],0
d1,1,0.494084,0.467621,[ 7 12] ; [5 5],[ 7.86206897 11.13793103] ; [4.13793103 5.86206897],0
b5,1,0.494084,0.467621,[12  7] ; [5 5],[11.13793103  7.86206897] ; [5.86206897 4.13793103],0
d5,1,0.507256,0.439724,[13  6] ; [8 2],[13.75862069  5.24137931] ; [7.24137931 2.75862069],0
b1,1,0.517613,0.418647,[ 9 10] ; [6 4],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
a7,1,0.517613,0.418647,[ 9 10] ; [6 4],[9.82758621 9.17241379] ; [5.17241379 4.82758621],0
a3,1,0.517613,0.418647,[10  9] ; [4 6],[9.17241379 9.82758621] ; [4.82758621 5.17241379],0
v2,1,0.592516,0.286432,[ 4 15] ; [3 7],[ 4.5862069 14.4137931] ; [2.4137931 7.5862069],0
a2,1,0.632305,0.228947,[ 1 18] ; [1 9],[ 1.31034483 17.68965517] ; [0.68965517 9.31034483],0
a5,1,0.684498,0.165106,[ 8 11] ; [5 5],[ 8.51724138 10.48275862] ; [4.48275862 5.51724138],0
r4,1,0.704507,0.143826,[10  9] ; [6 4],[10.48275862  8.51724138] ; [5.51724138 4.48275862],0
v3,1,0.705591,0.14272,[ 5 14] ; [2 8],[ 4.5862069 14.4137931] ; [2.4137931 7.5862069],0
n3,1,0.825498,0.048611,[7 5] ; [1 1],[6.85714286 5.14285714] ; [1.14285714 0.85714286],0
n6,1,0.867695,0.027751,[12  7] ; [6 4],[11.79310345  7.20689655] ; [6.20689655 3.79310345],0
b4,1,0.867695,0.027751,[12  7] ; [6 4],[11.79310345  7.20689655] ; [6.20689655 3.79310345],0
r2,1,0.890782,0.018855,[14  4] ; [8 2],[14.14285714  3.85714286] ; [7.85714286 2.14285714],0
v1,1,0.930386,0.007632,[ 6 13] ; [3 7],[ 5.89655172 13.10344828] ; [3.10344828 6.89655172],0
u1,1,0.964716,0.001957,[ 2 17] ; [1 9],[ 1.96551724 17.03448276] ; [1.03448276 8.96551724],0
