Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,49.698144,[17 60] ; [43  7],[36.37795276 40.62204724] ; [23.62204724 26.37795276],1
s6,1,0.0,35.417479,[24 54] ; [43  8],[40.51162791 37.48837209] ; [26.48837209 24.51162791],1
s7,1,0.0,28.208565,[15 60] ; [32 15],[28.89344262 46.10655738] ; [18.10655738 28.89344262],1
s8,1,1e-05,19.537353,[18 60] ; [31 19],[29.859375 48.140625] ; [19.140625 30.859375],1
p6,1,2.9e-05,17.496946,[ 6 71] ; [19 31],[15.15748031 61.84251969] ; [ 9.84251969 40.15748031],1
v1,1,4.1e-05,16.831603,[19 58] ; [30 19],[29.94444444 47.05555556] ; [19.05555556 29.94444444],1
r4,1,7.5e-05,15.678229,[45 33] ; [46  5],[55.02325581 22.97674419] ; [35.97674419 15.02325581],1
r3,1,9.6e-05,15.217588,[50 28] ; [48  3],[59.25581395 18.74418605] ; [38.74418605 12.25581395],1
p9,1,0.000708,11.469252,[38 37] ; [41 10],[47.02380952 27.97619048] ; [31.97619048 19.02380952],1
v4,1,0.001712,9.835071,[56 22] ; [48  3],[62.88372093 15.11627907] ; [41.11627907  9.88372093],0
p10,1,0.00174,9.805451,[37 39] ; [39 12],[45.48031496 30.51968504] ; [30.51968504 20.48031496],0
p7,1,0.002139,9.426231,[19 57] ; [25 23],[26.96774194 49.03225806] ; [17.03225806 30.96774194],0
s5,1,0.002418,9.20173,[11 65] ; [19 31],[18.0952381 57.9047619] ; [11.9047619 38.0952381],0
r1,1,0.003244,8.664934,[43 35] ; [41 10],[50.79069767 27.20930233] ; [33.20930233 17.79069767],0
v2,1,0.003813,8.370791,[25 49] ; [29 19],[32.75409836 41.24590164] ; [21.24590164 26.75409836],0
p11,1,0.005525,7.699102,[39 39] ; [38 13],[46.55813953 31.44186047] ; [30.44186047 20.55813953],0
u3,1,0.010363,6.571429,[12 20] ; [11  3],[16. 16.] ; [7. 7.],0
u2,1,0.014362,5.993088,[10 21] ; [10  4],[13.77777778 17.22222222] ; [6.22222222 7.77777778],0
b5,1,0.017804,5.615297,[37 41] ; [35 16],[43.53488372 34.46511628] ; [28.46511628 22.53488372],0
p4,1,0.018819,5.518211,[17 59] ; [21 29],[22.92063492 53.07936508] ; [15.07936508 34.92063492],0
r2,1,0.0282,4.815812,[61 15] ; [48  3],[65.22834646 10.77165354] ; [43.77165354  7.22834646],0
d5,1,0.040996,4.176196,[45 33] ; [37 12],[50.36220472 27.63779528] ; [31.63779528 17.36220472],0
u4,1,0.059081,3.562987,[ 1 77] ; [ 4 47],[ 3.02325581 74.97674419] ; [ 1.97674419 49.02325581],0
