Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.036886,4.355653,[11  7] ; [69 14],[14.25742574  3.74257426] ; [65.74257426 17.25742574],0
s6,1,0.057277,3.614529,[16  2] ; [53 27],[12.67346939  5.32653061] ; [56.32653061 23.67346939],0
p6,1,0.063648,3.439673,[9 9] ; [22 58],[ 5.69387755 12.30612245] ; [25.30612245 54.69387755],0
p10,1,0.120263,2.413893,[17  1] ; [63 17],[14.69387755  3.30612245] ; [65.30612245 14.69387755],0
n3,1,0.179712,1.8,[1 2] ; [11  4],[2. 1.] ; [10.  5.],0
b3,1,0.198936,1.650168,[2 8] ; [20 28],[3.79310345 6.20689655] ; [18.20689655 29.79310345],0
b2,1,0.198936,1.650168,[2 8] ; [20 28],[3.79310345 6.20689655] ; [18.20689655 29.79310345],0
d4,1,0.209426,1.575389,[15  3] ; [76  6],[16.38  1.62] ; [74.62  7.38],0
s3,1,0.216387,1.528169,[11  7] ; [36 44],[8.63265306 9.36734694] ; [38.36734694 41.63265306],0
b1,1,0.257168,1.283937,[ 4 14] ; [30 53],[ 6.05940594 11.94059406] ; [27.94059406 55.05940594],0
d5,1,0.28295,1.152865,[13  5] ; [69 14],[14.61386139  3.38613861] ; [67.38613861 15.61386139],0
a3,1,0.290678,1.116476,[9 9] ; [52 30],[10.98  7.02] ; [50.02 31.98],0
p2,1,0.306494,1.045724,[13  5] ; [67 14],[14.54545455  3.45454545] ; [65.45454545 15.54545455],0
d1,1,0.319815,0.989702,[9 9] ; [52 31],[10.87128713  7.12871287] ; [50.12871287 32.87128713],0
s2,1,0.320182,0.988202,[10  8] ; [35 47],[8.1 9.9] ; [36.9 45.1],0
u2,1,0.329501,0.950857,[2 7] ; [12 18],[3.23076923 5.76923077] ; [10.76923077 19.23076923],0
n4,1,0.335577,0.927254,[10  8] ; [56 27],[11.76237624  6.23762376] ; [54.23762376 28.76237624],0
r4,1,0.360218,0.837134,[17  1] ; [72 11],[15.86138614  2.13861386] ; [73.13861386  9.86138614],0
d2,1,0.367804,0.81107,[ 7 11] ; [41 40],[8.72727273 9.27272727] ; [39.27272727 41.72727273],0
p9,1,0.378884,0.774321,[16  2] ; [64 16],[14.69387755  3.30612245] ; [65.30612245 14.69387755],0
a5,1,0.380567,0.768868,[15  3] ; [61 22],[13.54455446  4.45544554] ; [62.45544554 20.54455446],0
v3,1,0.392647,0.73073,[ 4 14] ; [26 54],[ 5.51020408 12.48979592] ; [24.48979592 55.51020408],0
a4,1,0.397321,0.716419,[10  8] ; [37 46],[8.37623762 9.62376238] ; [38.62376238 44.37623762],0
p8,1,0.421894,0.645032,[ 8 10] ; [45 37],[9.54 8.46] ; [43.46 38.54],0
a6,1,0.509935,0.4342,[10  8] ; [53 30],[11.22772277  6.77227723] ; [51.77227723 31.22772277],0
p5,1,0.519867,0.414157,[ 2 16] ; [14 67],[ 2.90909091 15.09090909] ; [13.09090909 67.90909091],0
a2,1,0.590476,0.289601,[ 4 14] ; [14 69],[ 3.20792079 14.79207921] ; [14.79207921 68.20792079],0
n5,1,0.602824,0.270758,[13  5] ; [54 28],[12.06  5.94] ; [54.94 27.06],0
n2,1,0.61209,0.257143,[2 1] ; [12  3],[2.33333333 0.66666667] ; [11.66666667  3.33333333],0
r1,1,0.618162,0.24846,[15  3] ; [64 18],[14.22  3.78] ; [64.78 17.22],0
b5,1,0.635714,0.224391,[10  8] ; [41 42],[9.08910891 8.91089109] ; [41.91089109 41.08910891],0
a7,1,0.652385,0.202907,[12  6] ; [50 32],[11.16  6.84] ; [50.84 31.16],0
p12,1,0.663856,0.188874,[ 1 17] ; [ 7 74],[ 1.45454545 16.54545455] ; [ 6.54545455 74.45454545],0
u3,1,0.704954,0.143369,[5 4] ; [15 16],[4.5 4.5] ; [15.5 15.5],0
u1,1,0.709517,0.13876,[ 2 16] ; [12 71],[ 2.4950495 15.5049505] ; [11.5049505 71.4950495],0
n6,1,0.718796,0.129649,[15  3] ; [71 11],[15.48  2.52] ; [70.52 11.48],0
r3,1,0.729629,0.119453,[16  2] ; [75  7],[16.38  1.62] ; [74.62  7.38],0
p3,1,0.738804,0.111181,[ 8 10] ; [40 42],[8.64 9.36] ; [39.36 42.64],0
p7,1,0.74041,0.109767,[12  6] ; [50 30],[11.3877551  6.6122449] ; [50.6122449 29.3877551],0
s8,1,0.742856,0.107632,[ 5 13] ; [20 63],[ 4.45544554 13.54455446] ; [20.54455446 62.45544554],0
d3,1,0.748523,0.102776,[12  6] ; [52 31],[11.40594059  6.59405941] ; [52.59405941 30.40594059],0
v1,1,0.803954,0.06162,[10  8] ; [47 33],[10.46938776  7.53061224] ; [46.53061224 33.46938776],0
b4,1,0.826597,0.047991,[11  7] ; [53 30],[11.40594059  6.59405941] ; [52.59405941 30.40594059],0
p4,1,0.849319,0.036095,[10  8] ; [43 38],[9.63636364 8.36363636] ; [43.36363636 37.63636364],0
r2,1,0.93013,0.007688,[17  1] ; [77  5],[16.92  1.08] ; [77.08  4.92],0
v2,1,0.96221,0.002245,[9 9] ; [41 40],[9.09090909 8.90909091] ; [40.90909091 40.09090909],0
