Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,75.441294,[25 42] ; [149  14],[50.68695652 16.31304348] ; [123.31304348  39.68695652],1
s6,1,0.0,29.319908,[42 24] ; [149  12],[55.53303965 10.46696035] ; [135.46696035  25.53303965],1
s7,1,1.5e-05,18.761818,[37 27] ; [134  24],[49.2972973 14.7027027] ; [121.7027027  36.2972973],1
s5,1,0.000115,14.869068,[19 47] ; [88 66],[32.1 33.9] ; [74.9 79.1],1
v4,1,0.012745,6.204232,[62  5] ; [160   2],[64.95196507  2.04803493] ; [157.04803493   4.95196507],0
u3,1,0.018816,5.518525,[ 8 11] ; [24  8],[11.92156863  7.07843137] ; [20.07843137 11.92156863],0
r2,1,0.024824,5.036139,[59  6] ; [158   4],[62.13656388  2.86343612] ; [154.86343612   7.13656388],0
d4,1,0.046576,3.960634,[54 13] ; [147  16],[58.55217391  8.44782609] ; [142.44782609  20.55217391],0
s4,1,0.050096,3.838247,[ 8 59] ; [ 38 125],[13.4 53.6] ; [ 32.6 130.4],0
p2,1,0.074072,3.1904,[60  7] ; [157   7],[62.93939394  4.06060606] ; [154.06060606   9.93939394],0
d3,1,0.07815,3.10296,[43 24] ; [124  40],[48.43722944 18.56277056] ; [118.56277056  45.43722944],0
a3,1,0.118686,2.434576,[48 19] ; [132  31],[52.43478261 14.56521739] ; [127.56521739  35.43478261],0
d2,1,0.154468,2.027566,[40 27] ; [81 83],[35.0952381 31.9047619] ; [85.9047619 78.0952381],0
n6,1,0.157864,1.99457,[57 10] ; [148  14],[59.97816594  7.02183406] ; [145.02183406  16.97816594],0
d1,1,0.166096,1.917832,[42 25] ; [118  46],[46.40692641 20.59307359] ; [113.59307359  50.40692641],0
p6,1,0.168783,1.893723,[33 32] ; [99 64],[37.63157895 27.36842105] ; [94.36842105 68.63157895],0
u4,1,0.17574,1.833285,[ 1 66] ; [  9 155],[ 2.9004329 64.0995671] ; [  7.0995671 156.9004329],0
p12,1,0.180076,1.796996,[ 6 60] ; [ 26 138],[ 9.1826087 56.8173913] ; [ 22.8173913 141.1826087],0
b4,1,0.209392,1.575622,[42 25] ; [88 76],[37.70562771 29.29437229] ; [92.29437229 71.70562771],0
a1,1,0.210512,1.567904,[ 2 65] ; [ 12 152],[ 4.06060606 62.93939394] ; [  9.93939394 154.06060606],0
v2,1,0.230017,1.440756,[36 30] ; [101  59],[40.00884956 25.99115044] ; [96.99115044 63.00884956],0
n5,1,0.257202,1.283755,[54 13] ; [141  22],[56.80434783 10.19565217] ; [138.19565217  24.80434783],0
v3,1,0.297466,1.085518,[29 37] ; [83 78],[32.56387665 33.43612335] ; [79.43612335 81.56387665],0
p4,1,0.311095,1.026022,[49 18] ; [130  34],[51.91774892 15.08225108] ; [127.08225108  36.91774892],0
r1,1,0.323088,0.976405,[55 12] ; [142  21],[57.38695652  9.61304348] ; [139.61304348  23.38695652],0
u1,1,0.35715,0.847889,[10 57] ; [ 33 131],[12.47186147 54.52813853] ; [ 30.52813853 133.47186147],0
n1,1,0.361757,0.831783,[ 6 10] ; [14 13],[7.44186047 8.55813953] ; [12.55813953 14.44186047],0
a2,1,0.378346,0.776069,[12 55] ; [ 38 126],[14.5021645 52.4978355] ; [ 35.4978355 128.5021645],0
v1,1,0.394819,0.72405,[41 26] ; [108  53],[43.78508772 23.21491228] ; [105.21491228  55.78508772],0
s1,1,0.433392,0.613717,[ 4 63] ; [  6 158],[ 2.9004329 64.0995671] ; [  7.0995671 156.9004329],0
b2,1,0.452505,0.564371,[23 23] ; [46 60],[20.88157895 25.11842105] ; [48.11842105 57.88157895],0
b3,1,0.452505,0.564371,[23 23] ; [46 60],[20.88157895 25.11842105] ; [48.11842105 57.88157895],0
p10,1,0.496338,0.462758,[58  8] ; [149  15],[59.4  6.6] ; [147.6  16.4],0
p3,1,0.507548,0.439118,[44 23] ; [115  49],[46.11688312 20.88311688] ; [112.88311688  51.11688312],0
a5,1,0.526011,0.402092,[51 16] ; [131  33],[52.78787879 14.21212121] ; [129.21212121  34.78787879],0
a4,1,0.557518,0.34402,[27 40] ; [73 91],[29.004329 37.995671] ; [70.995671 93.004329],0
r4,1,0.56811,0.325855,[62  5] ; [155   9],[62.93939394  4.06060606] ; [154.06060606   9.93939394],0
b5,1,0.574669,0.314933,[32 35] ; [85 79],[33.93506494 33.06493506] ; [83.06493506 80.93506494],0
r3,1,0.589921,0.290468,[64  3] ; [159   5],[64.67965368  2.32034632] ; [158.32034632   5.67965368],0
d5,1,0.688711,0.160484,[54 13] ; [135  28],[55.05652174 11.94347826] ; [133.94347826  29.05652174],0
p1,1,0.696476,0.152164,[ 7 60] ; [ 20 143],[ 7.86521739 59.13478261] ; [ 19.13478261 143.86521739],0
p7,1,0.7001,0.148367,[56 10] ; [138  21],[56.90666667  9.09333333] ; [137.09333333  21.90666667],0
n3,1,0.700338,0.148121,[11  5] ; [17 10],[10.41860465  5.58139535] ; [17.58139535  9.41860465],0
u2,1,0.744664,0.10607,[11  8] ; [20 12],[11.54901961  7.45098039] ; [19.45098039 12.54901961],0
a8,1,0.809544,0.058088,[10 50] ; [ 28 127],[10.60465116 49.39534884] ; [ 27.39534884 127.60465116],0
p5,1,0.820493,0.051488,[15 52] ; [ 39 125],[15.66233766 51.33766234] ; [ 38.33766234 125.66233766],0
n2,1,0.83491,0.043434,[12  4] ; [21  6],[12.27906977  3.72093023] ; [20.72093023  6.27906977],0
p9,1,0.837428,0.042101,[62  5] ; [153  11],[62.35930736  4.64069264] ; [152.64069264  11.35930736],0
a6,1,0.872981,0.02556,[42 25] ; [104  59],[42.53043478 24.46956522] ; [103.46956522  59.53043478],0
n4,1,0.878705,0.02329,[55 12] ; [136  28],[55.3982684 11.6017316] ; [135.6017316  28.3982684],0
b1,1,0.937877,0.006074,[27 40] ; [67 97],[27.26406926 39.73593074] ; [66.73593074 97.26406926],0
p11,1,0.939266,0.005805,[59  8] ; [145  19],[59.16883117  7.83116883] ; [144.83116883  19.16883117],0
a7,1,0.993486,6.7e-05,[46 21] ; [112  51],[46.02608696 20.97391304] ; [111.97391304  51.02608696],0
