Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,48.768571,[105  13] ; [11 24],[89.46405229 28.53594771] ; [26.53594771  8.46405229],1
p2,1,4e-06,21.252965,[104  15] ; [18 17],[94.27272727 24.72727273] ; [27.72727273  7.27272727],1
b1,1,0.000149,14.391004,[36 83] ; [23 12],[45.59090909 73.40909091] ; [13.40909091 21.59090909],1
p11,1,0.000524,12.029164,[96 23] ; [18 17],[88.09090909 30.90909091] ; [25.90909091  9.09090909],1
r4,1,0.000977,10.870588,[108  11] ; [24 11],[102.  17.] ; [30.  5.],1
r2,1,0.003317,8.6245,[110   7] ; [27  8],[105.45394737  11.54605263] ; [31.54605263  3.45394737],0
v1,1,0.003783,8.385093,[65 50] ; [10 25],[57.5 57.5] ; [17.5 17.5],0
v4,1,0.016132,5.788438,[114   4] ; [30  5],[111.05882353   6.94117647] ; [32.94117647  2.05882353],0
d2,1,0.034961,4.447059,[21 98] ; [12 23],[25.5 93.5] ; [ 7.5 27.5],0
p8,1,0.084722,2.971913,[60 58] ; [12 23],[55.52941176 62.47058824] ; [16.47058824 18.52941176],0
a4,1,0.090072,2.873087,[25 93] ; [ 3 32],[21.59477124 96.40522876] ; [ 6.40522876 28.59477124],0
s4,1,0.091236,2.852436,[25 93] ; [12 22],[28.72368421 89.27631579] ; [ 8.27631579 25.72368421],0
n3,1,0.104475,2.635862,[20  9] ; [4 6],[17.84615385 11.15384615] ; [6.15384615 3.84615385],0
a6,1,0.107518,2.590334,[66 53] ; [14 21],[61.81818182 57.18181818] ; [18.18181818 16.81818182],0
r3,1,0.112308,2.521444,[113   5] ; [31  4],[111.05882353   6.94117647] ; [32.94117647  2.05882353],0
s5,1,0.206387,1.596588,[40 74] ; [ 8 26],[36.97297297 77.02702703] ; [11.02702703 22.97297297],0
u3,1,0.245568,1.348342,[37 24] ; [15  5],[39.16049383 21.83950617] ; [12.83950617  7.16049383],0
s3,1,0.268843,1.222641,[87 30] ; [22 12],[84.45695364 32.54304636] ; [24.54304636  9.45695364],0
p4,1,0.269313,1.220243,[67 52] ; [16 19],[64.13636364 54.86363636] ; [18.86363636 16.13636364],0
n4,1,0.284881,1.143658,[86 33] ; [22 13],[83.45454545 35.54545455] ; [24.54545455 10.45454545],0
n2,1,0.336449,0.923914,[22  7] ; [6 4],[20.82051282  8.17948718] ; [7.17948718 2.82051282],0
p3,1,0.341871,0.903404,[55 64] ; [13 22],[52.54545455 66.45454545] ; [15.45454545 19.54545455],0
a1,1,0.348773,0.877916,[  3 116] ; [ 2 33],[  3.86363636 115.13636364] ; [ 1.13636364 33.86363636],0
v2,1,0.367051,0.813622,[56 56] ; [14 20],[53.69863014 58.30136986] ; [16.30136986 17.69863014],0
d3,1,0.400948,0.70548,[74 45] ; [19 16],[71.86363636 47.13636364] ; [21.13636364 13.86363636],0
b5,1,0.412318,0.672106,[69 50] ; [23 12],[71.09090909 47.90909091] ; [20.90909091 14.09090909],0
s1,1,0.456601,0.554215,[  6 110] ; [ 3 32],[  6.91390728 109.08609272] ; [ 2.08609272 32.91390728],0
b4,1,0.463739,0.536855,[70 49] ; [23 12],[71.86363636 47.13636364] ; [21.13636364 13.86363636],0
v3,1,0.469207,0.523844,[38 76] ; [14 21],[39.7852349 74.2147651] ; [12.2147651 22.7852349],0
