Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.004932,7.904097,[17  6] ; [41 58],[10.93442623 12.06557377] ; [47.06557377 51.93442623],0
b5,1,0.031315,4.635621,[20  4] ; [63 42],[15.44186047  8.55813953] ; [67.55813953 37.44186047],0
p8,1,0.034008,4.494301,[12 11] ; [30 73],[ 7.66666667 15.33333333] ; [34.33333333 68.66666667],0
n6,1,0.04394,4.058856,[23  1] ; [82 23],[19.53488372  4.46511628] ; [85.46511628 19.53488372],0
n4,1,0.055106,3.678889,[22  2] ; [77 28],[18.41860465  5.58139535] ; [80.58139535 24.41860465],0
s8,1,0.055559,3.665241,[15  9] ; [43 62],[10.79069767 13.20930233] ; [47.20930233 57.79069767],0
v1,1,0.10505,2.627154,[16  7] ; [53 51],[12.49606299 10.50393701] ; [56.50393701 47.49606299],0
p7,1,0.123958,2.366581,[14  8] ; [46 55],[10.73170732 11.26829268] ; [49.26829268 51.73170732],0
s4,1,0.125104,2.352225,[ 1 23] ; [17 88],[ 3.34883721 20.65116279] ; [14.65116279 90.34883721],0
a5,1,0.149136,2.081064,[20  4] ; [72 33],[17.11627907  6.88372093] ; [74.88372093 30.11627907],0
a7,1,0.154155,2.030649,[14 10] ; [76 28],[16.875  7.125] ; [73.125 30.875],0
p1,1,0.168599,1.89536,[ 4 20] ; [ 8 97],[ 2.23255814 21.76744186] ; [ 9.76744186 95.23255814],0
a8,1,0.169327,1.888889,[ 1 20] ; [16 82],[ 3. 18.] ; [14. 84.],0
s6,1,0.173701,1.850707,[17  6] ; [61 43],[14.12598425  8.87401575] ; [63.87401575 40.12598425],0
r1,1,0.195216,1.677807,[16  8] ; [83 22],[18.41860465  5.58139535] ; [80.58139535 24.41860465],0
p5,1,0.214276,1.542297,[ 2 22] ; [  3 101],[ 0.9375 23.0625] ; [ 4.0625 99.9375],0
u1,1,0.219117,1.510146,[ 5 19] ; [12 93],[ 3.1627907 20.8372093] ; [13.8372093 91.1627907],0
p9,1,0.24156,1.371465,[20  3] ; [78 25],[17.88888889  5.11111111] ; [80.11111111 22.88888889],0
u4,1,0.250182,1.322286,[ 1 23] ; [  1 104],[ 0.37209302 23.62790698] ; [  1.62790698 103.37209302],0
a6,1,0.277005,1.181727,[17  6] ; [65 40],[14.734375  8.265625] ; [67.265625 37.734375],0
d1,1,0.287133,1.133015,[15  9] ; [53 52],[12.65116279 11.34883721] ; [55.34883721 49.65116279],0
p3,1,0.302868,1.061525,[ 9 15] ; [28 76],[ 6.9375 17.0625] ; [30.0625 73.9375],0
s3,1,0.345074,0.891488,[14  9] ; [52 52],[11.95275591 11.04724409] ; [54.04724409 49.95275591],0
n2,1,0.360505,0.836132,[2 2] ; [21  8],[2.78787879 1.21212121] ; [20.21212121  8.78787879],0
