Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.004379,8.119658,[28 21] ; [24  3],[33.52631579 15.47368421] ; [18.47368421  8.52631579],0
p7,1,0.743521,0.107056,[25 23] ; [13 14],[24.32 23.68] ; [13.68 13.32],0
b5,1,0.789855,0.071022,[33 17] ; [17 10],[32.46753247 17.53246753] ; [17.53246753  9.46753247],0
p9,1,0.795054,0.067472,[31 17] ; [16 10],[30.48648649 17.51351351] ; [16.51351351  9.48648649],0
v4,1,0.808102,0.058988,[41  8] ; [22  5],[40.61842105  8.38157895] ; [22.38157895  4.61842105],0
a7,1,0.838141,0.041727,[32 17] ; [17 10],[31.59210526 17.40789474] ; [17.40789474  9.59210526],0
s8,1,0.85162,0.034988,[12 38] ; [ 7 20],[12.33766234 37.66233766] ; [ 6.66233766 20.33766234],0
u3,1,0.865281,0.028783,[15 13] ; [4 3],[15.2 12.8] ; [3.8 3.2],0
p2,1,0.904757,0.014317,[32 17] ; [18  9],[32.23684211 16.76315789] ; [17.76315789  9.23684211],0
s5,1,0.917003,0.01086,[14 36] ; [ 7 17],[14.18918919 35.81081081] ; [ 6.81081081 17.18918919],0
a1,1,0.926246,0.008569,[ 4 46] ; [ 2 25],[ 3.8961039 46.1038961] ; [ 2.1038961 24.8961039],0
p12,1,0.948878,0.004111,[ 2 48] ; [ 1 26],[ 1.94805195 48.05194805] ; [ 1.05194805 25.94805195],0
