Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,43.017796,[258  47] ; [16 24],[242.23188406  62.76811594] ; [31.76811594  8.23188406],1
n4,1,0.0,30.118538,[263  42] ; [21 20],[250.34682081  54.65317919] ; [33.65317919  7.34682081],1
b1,1,5.9e-05,16.144499,[122 183] ; [30 11],[133.98843931 171.01156069] ; [18.01156069 22.98843931],1
p11,1,0.000494,12.137445,[265  40] ; [27 14],[257.39884393  47.60115607] ; [34.60115607  6.39884393],1
p10,1,0.000857,11.114,[275  28] ; [30 11],[268.64825581  34.35174419] ; [36.35174419  4.64825581],1
r2,1,0.004179,8.20444,[289  12] ; [35  6],[285.15789474  15.84210526] ; [38.84210526  2.15789474],0
p9,1,0.005803,7.610452,[278  25] ; [32  9],[273.05232558  29.94767442] ; [36.94767442  4.05232558],0
v3,1,0.018368,5.560712,[151 146] ; [12 27],[144.08035714 152.91964286] ; [18.91964286 20.08035714],0
u2,1,0.024853,5.034122,[40 36] ; [9 1],[43.30232558 32.69767442] ; [5.69767442 4.30232558],0
s2,1,0.026952,4.89389,[166 136] ; [15 26],[159.36443149 142.63556851] ; [21.63556851 19.36443149],0
p4,1,0.028328,4.808022,[252  53] ; [28 13],[246.82080925  58.17919075] ; [33.17919075  7.82080925],0
s7,1,0.033022,4.544662,[179 112] ; [16 21],[173.00304878 117.99695122] ; [21.99695122 15.00304878],0
b2,1,0.034833,4.453325,[ 87 113] ; [ 6 21],[ 81.93832599 118.06167401] ; [11.06167401 15.93832599],0
b3,1,0.034833,4.453325,[ 87 113] ; [ 6 21],[ 81.93832599 118.06167401] ; [11.06167401 15.93832599],0
v1,1,0.035206,4.435166,[189 109] ; [19 22],[182.84365782 115.15634218] ; [25.15634218 15.84365782],0
r4,1,0.038804,4.269437,[287  18] ; [35  6],[283.84393064  21.15606936] ; [38.15606936  2.84393064],0
s8,1,0.040295,4.205424,[162 140] ; [15 26],[155.8425656 146.1574344] ; [21.1574344 19.8425656],0
p8,1,0.060307,3.528929,[233  70] ; [26 15],[228.13081395  74.86918605] ; [30.86918605 10.13081395],0
p12,1,0.067034,3.354192,[ 36 267] ; [ 1 40],[ 32.59011628 270.40988372] ; [ 4.40988372 36.59011628],0
u1,1,0.077156,3.123807,[ 75 230] ; [ 5 36],[ 70.52023121 234.47976879] ; [ 9.47976879 31.52023121],0
p5,1,0.087854,2.913254,[ 64 240] ; [ 4 37],[ 59.91884058 244.08115942] ; [ 8.08115942 32.91884058],0
s5,1,0.11349,2.504937,[126 166] ; [12 28],[121.37349398 170.62650602] ; [16.62650602 23.37349398],0
p6,1,0.114077,2.496818,[172 130] ; [17 22],[167.38416422 134.61583578] ; [21.61583578 17.38416422],0
