Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,39.84375,[ 99 143] ; [99 33],[128.11764706 113.88235294] ; [69.88235294 62.11764706],1
v1,1,1e-06,23.747384,[ 96 149] ; [87 46],[118.61111111 126.38888889] ; [64.38888889 68.61111111],1
s7,1,3.7e-05,17.002421,[ 45 190] ; [48 74],[ 61.21848739 173.78151261] ; [31.78151261 90.21848739],1
s8,1,8.2e-05,15.50131,[ 42 203] ; [47 87],[ 57.53298153 187.46701847] ; [ 31.46701847 102.53298153],1
n4,1,0.000122,14.766341,[161  86] ; [113  22],[177.16753927  69.83246073] ; [96.83246073 38.16753927],1
n5,1,0.00414,8.221473,[157  87] ; [106  29],[169.31926121  74.68073879] ; [93.68073879 41.31926121],0
p10,1,0.006347,7.448981,[163  81] ; [105  26],[174.37866667  69.62133333] ; [93.62133333 37.37866667],0
s2,1,0.01034,6.575341,[ 23 222] ; [ 25 110],[ 30.94736842 214.05263158] ; [ 17.05263158 117.94736842],0
p3,1,0.011627,6.366882,[ 94 153] ; [68 64],[105.57783641 141.42216359] ; [56.42216359 75.57783641],0
p1,1,0.02077,5.345973,[ 13 233] ; [ 16 119],[ 18.72440945 227.27559055] ; [ 10.27559055 124.72440945],0
p7,1,0.031568,4.621799,[125 120] ; [82 49],[134.88031915 110.11968085] ; [72.11968085 58.88031915],0
p5,1,0.03247,4.573522,[ 17 230] ; [ 18 115],[ 22.75 224.25] ; [ 12.25 120.75],0
v4,1,0.040929,4.178932,[216  31] ; [127   8],[221.78272251  25.21727749] ; [121.21727749  13.78272251],0
r4,1,0.043146,4.089671,[191  56] ; [116  19],[198.5052356  48.4947644] ; [108.4947644  26.5052356],0
d4,1,0.052122,3.771844,[183  64] ; [111  23],[190.5984252  56.4015748] ; [103.4015748  30.5984252],0
r2,1,0.055259,3.674263,[210  35] ; [122  10],[215.75596817  29.24403183] ; [116.24403183  15.75596817],0
a1,1,0.058842,3.569718,[  9 238] ; [ 11 124],[ 12.93193717 234.06806283] ; [  7.06806283 127.93193717],0
r1,1,0.070799,3.264394,[170  76] ; [105  30],[177.55905512  68.44094488] ; [97.44094488 37.55905512],0
p6,1,0.091146,2.854024,[ 65 178] ; [46 85],[ 72.12032086 170.87967914] ; [38.87967914 92.12032086],0
n6,1,0.091371,2.850048,[187  58] ; [113  22],[193.42105263  51.57894737] ; [106.57894737  28.42105263],0
p9,1,0.10461,2.633817,[175  65] ; [107  26],[181.44772118  58.55227882] ; [100.55227882  32.44772118],0
a3,1,0.120373,2.412462,[153  93] ; [94 40],[159.9  86.1] ; [87.1 46.9],0
p4,1,0.124021,2.36579,[119 128] ; [74 57],[126.11375661 120.88624339] ; [66.88624339 64.11375661],0
p12,1,0.126889,2.330161,[  7 239] ; [  8 124],[  9.76190476 236.23809524] ; [  5.23809524 126.76190476],0
d2,1,0.148805,2.084459,[100 145] ; [65 69],[106.66226913 138.33773087] ; [58.33773087 75.66226913],0
a4,1,0.202236,1.62615,[ 99 147] ; [63 71],[104.87368421 141.12631579] ; [57.12631579 76.87368421],0
d1,1,0.219577,1.507134,[121 126] ; [75 60],[126.73298429 120.26701571] ; [69.26701571 65.73298429],0
u1,1,0.238424,1.38989,[ 28 219] ; [ 21 114],[ 31.68324607 215.31675393] ; [ 17.31675393 117.68324607],0
