Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,73.352146,[123  13] ; [20 43],[97.72864322 38.27135678] ; [45.27135678 17.72864322],1
n6,1,0.0,31.649297,[124  12] ; [36 27],[109.34673367  26.65326633] ; [50.65326633 12.34673367],1
p11,1,2.5e-05,17.746817,[102  34] ; [28 35],[88.84422111 47.15577889] ; [41.15577889 21.84422111],1
s8,1,0.000132,14.611865,[66 68] ; [13 50],[53.73604061 80.26395939] ; [25.26395939 37.73604061],1
p10,1,0.002811,8.926446,[100  35] ; [32 29],[90.91836735 44.08163265] ; [41.08163265 19.91836735],0
p9,1,0.004069,8.252794,[106  27] ; [36 24],[97.85492228 35.14507772] ; [44.14507772 15.85492228],0
p4,1,0.004177,8.205098,[75 61] ; [21 42],[65.6080402 70.3919598] ; [30.3919598 32.6080402],0
a5,1,0.006232,7.481957,[114  22] ; [42 21],[106.61306533  29.38693467] ; [49.38693467 13.61306533],0
p3,1,0.006709,7.349167,[55 80] ; [13 49],[46.59898477 88.40101523] ; [21.40101523 40.59898477],0
p12,1,0.01346,6.107661,[ 17 119] ; [ 1 61],[ 12.36363636 123.63636364] ; [ 5.63636364 56.36363636],0
v4,1,0.0144,5.988432,[126  10] ; [51 12],[120.96482412  15.03517588] ; [56.03517588  6.96482412],0
a2,1,0.022883,5.177382,[50 86] ; [13 50],[43.05527638 92.94472362] ; [19.94472362 43.05527638],0
r4,1,0.023304,5.145722,[114  22] ; [44 19],[107.9798995  28.0201005] ; [50.0201005 12.9798995],0
a4,1,0.032469,4.573574,[88 47] ; [31 32],[81.13636364 53.86363636] ; [37.86363636 25.13636364],0
s7,1,0.03534,4.428695,[64 64] ; [19 38],[57.42702703 70.57297297] ; [25.57297297 31.42702703],0
u1,1,0.040543,4.195013,[40 96] ; [10 53],[ 34.17085427 101.82914573] ; [15.82914573 47.17085427],0
d2,1,0.047531,3.926505,[106  27] ; [42 21],[100.42857143  32.57142857] ; [47.57142857 15.42857143],0
p2,1,0.048114,3.905985,[97 39] ; [36 27],[90.89447236 45.10552764] ; [42.10552764 20.89447236],0
a3,1,0.052236,3.768179,[108  28] ; [42 21],[102.51256281  33.48743719] ; [47.48743719 15.51256281],0
p8,1,0.057773,3.600175,[39 97] ; [10 52],[ 33.65656566 102.34343434] ; [15.34343434 46.65656566],0
s4,1,0.067511,3.342516,[ 16 116] ; [14 49],[ 20.30769231 111.69230769] ; [ 9.69230769 53.30769231],0
a6,1,0.077111,3.124761,[99 37] ; [38 25],[93.6281407 42.3718593] ; [43.3718593 19.6281407],0
s3,1,0.089146,2.889726,[79 55] ; [29 34],[73.46192893 60.53807107] ; [34.53807107 28.46192893],0
v2,1,0.105814,2.615648,[66 64] ; [38 22],[71.15789474 58.84210526] ; [32.84210526 27.15789474],0
p1,1,0.117912,2.444838,[ 16 120] ; [ 3 60],[ 12.98492462 123.01507538] ; [ 6.01507538 56.98492462],0
p6,1,0.14599,2.113654,[ 29 105] ; [ 8 54],[ 25.29591837 108.70408163] ; [11.70408163 50.29591837],0
v3,1,0.156446,2.008248,[49 79] ; [16 42],[44.7311828 83.2688172] ; [20.2688172 37.7311828],0
s6,1,0.17665,1.82558,[87 47] ; [34 28],[82.7244898 51.2755102] ; [38.2755102 23.7244898],0
p5,1,0.192331,1.699675,[ 11 123] ; [ 2 60],[  8.8877551 125.1122449] ; [ 4.1122449 57.8877551],0
n1,1,0.218313,1.515423,[23 22] ; [11 19],[20.4 24.6] ; [13.6 16.4],0
a1,1,0.234393,1.414002,[  7 129] ; [ 1 62],[  5.46733668 130.53266332] ; [ 2.53266332 60.46733668],0
u4,1,0.234393,1.414002,[  7 129] ; [ 1 62],[  5.46733668 130.53266332] ; [ 2.53266332 60.46733668],0
n2,1,0.286695,1.135076,[31 15] ; [16 13],[28.82666667 17.17333333] ; [18.17333333 10.82666667],0
r1,1,0.288287,1.127604,[106  30] ; [44 18],[103.03030303  32.96969697] ; [46.96969697 15.03030303],0
s2,1,0.289063,1.12398,[72 61] ; [29 34],[68.53571429 64.46428571] ; [32.46428571 30.53571429],0
r2,1,0.325052,0.968512,[127   8] ; [55  6],[125.35714286   9.64285714] ; [56.64285714  4.35714286],0
a8,1,0.375742,0.784588,[  8 113] ; [ 2 57],[  6.72222222 114.27777778] ; [ 3.27777778 55.72222222],0
b4,1,0.471497,0.518464,[85 51] ; [36 27],[82.69346734 53.30653266] ; [38.30653266 24.69346734],0
b1,1,0.53125,0.391999,[56 80] ; [23 40],[53.98994975 82.01005025] ; [25.01005025 37.98994975],0
b5,1,0.550183,0.35699,[88 48] ; [38 25],[86.11055276 49.88944724] ; [39.88944724 23.11055276],0
u3,1,0.597746,0.278409,[18 10] ; [15  6],[18.85714286  9.14285714] ; [14.14285714  6.85714286],0
d3,1,0.610001,0.260173,[115  21] ; [55  8],[116.18090452  19.81909548] ; [53.81909548  9.18090452],0
s5,1,0.68544,0.164067,[33 94] ; [17 42],[34.13978495 92.86021505] ; [15.86021505 43.13978495],0
s1,1,0.724672,0.12406,[  5 130] ; [ 3 60],[  5.45454545 129.54545455] ; [ 2.54545455 60.45454545],0
u2,1,0.737154,0.112644,[16 12] ; [13  8],[16.57142857 11.42857143] ; [12.42857143  8.57142857],0
n3,1,0.773775,0.082622,[28 17] ; [19 10],[28.58108108 16.41891892] ; [18.41891892 10.58108108],0
a7,1,0.818159,0.05286,[103  32] ; [49 14],[103.63636364  31.36363636] ; [48.36363636 14.63636364],0
r3,1,0.884909,0.020952,[123  12] ; [57  6],[122.72727273  12.27272727] ; [57.27272727  5.72727273],0
b2,1,0.891406,0.018639,[35 56] ; [13 22],[34.66666667 56.33333333] ; [13.33333333 21.66666667],0
b3,1,0.891406,0.018639,[35 56] ; [13 22],[34.66666667 56.33333333] ; [13.33333333 21.66666667],0
v1,1,0.92542,0.008763,[58 73] ; [27 33],[58.29842932 72.70157068] ; [26.70157068 33.29842932],0
d4,1,0.954724,0.003223,[133   2] ; [62  1],[132.95454545   2.04545455] ; [62.04545455  0.95454545],0
