Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000686,11.526002,[ 5 19] ; [12  4],[10.2 13.8] ; [6.8 9.2],1
s7,1,0.001846,9.69697,[ 6 18] ; [12  4],[10.8 13.2] ; [7.2 8.8],0
s2,1,0.006105,7.519182,[ 6 18] ; [11  5],[10.2 13.8] ; [6.8 9.2],0
s8,1,0.008831,6.8566,[ 4 20] ; [9 7],[ 7.8 16.2] ; [ 5.2 10.8],0
n6,1,0.011337,6.411685,[19  4] ; [7 9],[15.33333333  7.66666667] ; [10.66666667  5.33333333],0
r3,1,0.02745,4.862298,[13 11] ; [14  2],[16.2  7.8] ; [10.8  5.2],0
u2,1,0.030148,4.700855,[4 9] ; [7 2],[6.5 6.5] ; [4.5 4.5],0
s5,1,0.031808,4.608802,[ 1 23] ; [ 4 10],[ 3.15789474 20.84210526] ; [ 1.84210526 12.15789474],0
p7,1,0.035565,4.417832,[13  9] ; [12  1],[15.71428571  6.28571429] ; [9.28571429 3.71428571],0
a6,1,0.037894,4.309764,[10 14] ; [12  4],[13.2 10.8] ; [8.8 7.2],0
s4,1,0.0602,3.53187,[ 4 20] ; [7 9],[ 6.6 17.4] ; [ 4.4 11.6],0
p11,1,0.136037,2.222222,[16  8] ; [14  2],[18.  6.] ; [12.  4.],0
v3,1,0.146656,2.106696,[ 6 18] ; [ 1 14],[ 4.30769231 19.69230769] ; [ 2.69230769 12.30769231],0
n1,1,0.250829,1.318681,[4 9] ; [4 3],[5.2 7.8] ; [2.8 4.2],0
b4,1,0.301095,1.06934,[13 11] ; [ 6 10],[11.4 12.6] ; [7.6 8.4],0
p12,1,0.34734,0.883152,[ 1 22] ; [ 2 14],[ 1.76923077 21.23076923] ; [ 1.23076923 14.76923077],0
b5,1,0.356356,0.850694,[13 11] ; [11  5],[14.4  9.6] ; [9.6 6.4],0
p2,1,0.368005,0.81039,[16  8] ; [12  3],[17.23076923  6.76923077] ; [10.76923077  4.23076923],0
v1,1,0.393854,0.727011,[ 7 16] ; [7 9],[ 8.25641026 14.74358974] ; [ 5.74358974 10.25641026],0
p6,1,0.405033,0.693333,[ 8 16] ; [7 8],[ 9.23076923 14.76923077] ; [5.76923077 9.23076923],0
n3,1,0.443939,0.586081,[6 7] ; [2 5],[5.2 7.8] ; [2.8 4.2],0
d1,1,0.456057,0.555556,[ 7 17] ; [ 3 13],[ 6. 18.] ; [ 4. 12.],0
d4,1,0.504985,0.444444,[14 10] ; [11  5],[15.  9.] ; [10.  6.],0
n4,1,0.518605,0.416667,[11 13] ; [9 7],[12. 12.] ; [8. 8.],0
p10,1,0.534355,0.386103,[17  6] ; [9 5],[16.16216216  6.83783784] ; [9.83783784 4.16216216],0
b2,1,0.548186,0.360577,[3 9] ; [ 2 11],[2.4 9.6] ; [ 2.6 10.4],0
b3,1,0.548186,0.360577,[3 9] ; [ 2 11],[2.4 9.6] ; [ 2.6 10.4],0
n5,1,0.571257,0.320584,[15  8] ; [9 7],[14.15384615  8.84615385] ; [9.84615385 6.15384615],0
d5,1,0.601456,0.272805,[13 11] ; [10  6],[13.8 10.2] ; [9.2 6.8],0
p3,1,0.603761,0.26936,[10 14] ; [8 8],[10.8 13.2] ; [7.2 8.8],0
b1,1,0.603761,0.26936,[10 14] ; [8 8],[10.8 13.2] ; [7.2 8.8],0
a2,1,0.666955,0.185185,[ 2 22] ; [ 2 14],[ 2.4 21.6] ; [ 1.6 14.4],0
p9,1,0.684743,0.164835,[15  9] ; [11  5],[15.6  8.4] ; [10.4  5.6],0
v2,1,0.684743,0.164835,[ 9 15] ; [ 5 11],[ 8.4 15.6] ; [ 5.6 10.4],0
a5,1,0.698176,0.150376,[12 12] ; [7 9],[11.4 12.6] ; [7.6 8.4],0
r1,1,0.7572,0.095579,[ 5 19] ; [ 4 12],[ 5.4 18.6] ; [ 3.6 12.4],0
u1,1,0.767097,0.087719,[ 1 23] ; [ 1 15],[ 1.2 22.8] ; [ 0.8 15.2],0
a1,1,0.767097,0.087719,[ 1 23] ; [ 1 15],[ 1.2 22.8] ; [ 0.8 15.2],0
d2,1,0.772484,0.083595,[ 7 17] ; [ 4 12],[ 6.6 17.4] ; [ 4.4 11.6],0
p5,1,0.791857,0.069643,[ 4 20] ; [ 3 12],[ 4.30769231 19.69230769] ; [ 2.69230769 12.30769231],0
d3,1,0.796004,0.066834,[13 11] ; [8 8],[12.6 11.4] ; [8.4 7.6],0
u3,1,0.800838,0.063636,[6 6] ; [4 5],[5.71428571 6.28571429] ; [4.28571429 4.71428571],0
a4,1,0.871799,0.026042,[ 5 19] ; [ 3 13],[ 4.8 19.2] ; [ 3.2 12.8],0
a7,1,0.89611,0.01705,[14 10] ; [9 7],[13.8 10.2] ; [9.2 6.8],0
a3,1,0.896764,0.016835,[11 13] ; [7 9],[10.8 13.2] ; [7.2 8.8],0
r2,1,0.907988,0.013358,[13  9] ; [8 6],[12.83333333  9.16666667] ; [8.16666667 5.83333333],0
p4,1,0.918006,0.010598,[14  9] ; [10  6],[14.15384615  8.84615385] ; [9.84615385 6.15384615],0
v4,1,0.96537,0.001885,[19  5] ; [11  3],[18.94736842  5.05263158] ; [11.05263158  2.94736842],0
s1,1,1.0,0.0,[ 3 21] ; [ 2 14],[ 3. 21.] ; [ 2. 14.],0
