Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,55.80097,[35 12] ; [ 30 138],[14.20930233 32.79069767] ; [ 50.79069767 117.20930233],1
p6,1,3.8e-05,16.960625,[12 35] ; [  9 159],[ 4.59069767 42.40930233] ; [ 16.40930233 151.59069767],1
p10,1,0.003804,8.375247,[36 11] ; [88 78],[27.36150235 19.63849765] ; [96.63849765 69.36150235],0
p5,1,0.006826,7.318087,[ 6 41] ; [  5 164],[ 2.39351852 44.60648148] ; [  8.60648148 160.39351852],0
p1,1,0.008806,6.861775,[ 8 39] ; [  9 159],[ 3.71627907 43.28372093] ; [ 13.28372093 154.71627907],0
n4,1,0.008922,6.838407,[39  8] ; [106  63],[31.55092593 15.44907407] ; [113.44907407  55.55092593],0
s6,1,0.016532,5.745418,[23 24] ; [ 51 118],[16.10185185 30.89814815] ; [ 57.89814815 111.10185185],0
p8,1,0.016766,5.720691,[16 31] ; [ 30 138],[10.05581395 36.94418605] ; [ 35.94418605 132.05581395],0
v1,1,0.018529,5.545431,[22 24] ; [ 49 118],[15.33333333 30.66666667] ; [ 55.66666667 111.33333333],0
v4,1,0.021691,5.270426,[44  3] ; [133  35],[38.69302326  8.30697674] ; [138.30697674  29.69302326],0
p9,1,0.024581,5.053132,[37 10] ; [100  64],[30.51658768 16.48341232] ; [106.48341232  57.51658768],0
r4,1,0.027187,4.878887,[39  8] ; [112  57],[32.85648148 14.14351852] ; [118.14351852  50.85648148],0
p2,1,0.032945,4.548633,[34 13] ; [93 76],[27.63425926 19.36574074] ; [99.36574074 69.63425926],0
s5,1,0.035679,4.412359,[10 35] ; [ 17 147],[ 5.81339713 39.18660287] ; [ 21.18660287 142.81339713],0
s8,1,0.037183,4.342018,[12 35] ; [ 22 147],[ 7.39814815 39.60185185] ; [ 26.60185185 142.39814815],0
n6,1,0.0627,3.464484,[39  8] ; [117  52],[33.94444444 13.05555556] ; [122.05555556  46.94444444],0
p11,1,0.101628,2.679813,[35 12] ; [104  65],[30.24537037 16.75462963] ; [108.75462963  60.24537037],0
r3,1,0.127256,2.325658,[42  5] ; [133  34],[38.43457944  8.56542056] ; [136.56542056  30.43457944],0
r1,1,0.154069,2.031499,[35 12] ; [107  62],[30.89814815 16.10185185] ; [111.10185185  57.89814815],0
s7,1,0.161417,1.960902,[12 32] ; [ 29 134],[ 8.71497585 35.28502415] ; [ 32.28502415 130.71497585],0
n3,1,0.176992,1.8227,[9 3] ; [34 29],[6.88 5.12] ; [36.12 26.88],0
n5,1,0.187156,1.739867,[34 13] ; [104  64],[30.16744186 16.83255814] ; [107.83255814  60.16744186],0
b4,1,0.191644,1.704931,[33 14] ; [101  68],[29.15740741 17.84259259] ; [104.84259259  64.15740741],0
d5,1,0.203204,1.619196,[37 10] ; [117  52],[33.50925926 13.49074074] ; [120.49074074  48.50925926],0
s4,1,0.222727,1.486717,[ 2 44] ; [ 17 151],[ 4.08411215 41.91588785] ; [ 14.91588785 153.08411215],0
a5,1,0.238049,1.392108,[32 15] ; [99 70],[28.50462963 18.49537037] ; [102.49537037  66.50462963],0
v2,1,0.256425,1.287954,[22 24] ; [62 99],[18.66666667 27.33333333] ; [65.33333333 95.66666667],0
b3,1,0.264162,1.246811,[14 13] ; [37 56],[11.475 15.525] ; [39.525 53.475],0
b2,1,0.264162,1.246811,[14 13] ; [37 56],[11.475 15.525] ; [39.525 53.475],0
b5,1,0.285337,1.141495,[24 23] ; [101  68],[27.19907407 19.80092593] ; [97.80092593 71.19907407],0
r2,1,0.396211,0.719795,[42  5] ; [141  26],[40.19158879  6.80841121] ; [142.80841121  24.19158879],0
d4,1,0.4369,0.60441,[32 15] ; [124  44],[34.10232558 12.89767442] ; [121.89767442  46.10232558],0
