Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,79.454475,[98  9] ; [41 80],[65.23245614 41.76754386] ; [73.76754386 47.23245614],1
d2,1,0.0,59.407684,[72 33] ; [ 22 100],[43.48017621 61.51982379] ; [50.51982379 71.48017621],1
d4,1,0.0,55.75995,[102   4] ; [64 59],[76.83842795 29.16157205] ; [89.16157205 33.83842795],1
a2,1,0.0,29.745818,[33 74] ; [  5 118],[17.67826087 89.32173913] ; [ 20.32173913 102.67826087],1
a4,1,0.0,26.188196,[58 48] ; [27 96],[39.34497817 66.65502183] ; [45.65502183 77.34497817],1
u1,1,5e-06,20.691853,[19 88] ; [  1 122],[ 9.30434783 97.69565217] ; [ 10.69565217 112.30434783],1
a5,1,2.5e-05,17.792609,[82 25] ; [61 62],[66.52608696 40.47391304] ; [76.47391304 46.52608696],1
a3,1,7.4e-05,15.706042,[80 27] ; [60 62],[65.41484716 41.58515284] ; [74.58515284 47.41484716],1
r2,1,0.002538,9.113102,[97  8] ; [95 27],[88.81057269 16.18942731] ; [103.18942731  18.81057269],0
a6,1,0.006246,7.478055,[77 30] ; [67 56],[66.99130435 40.00869565] ; [77.00869565 45.99130435],0
a7,1,0.006638,7.368496,[79 27] ; [70 52],[69.27192982 36.72807018] ; [79.72807018 42.27192982],0
r1,1,0.008956,6.831579,[77 30] ; [68 55],[67.45652174 39.54347826] ; [77.54347826 45.45652174],0
r4,1,0.033534,4.518285,[87 20] ; [85 38],[80.0173913 26.9826087] ; [91.9826087 31.0173913],0
v3,1,0.039515,4.238586,[32 73] ; [22 96],[25.42600897 79.57399103] ; [28.57399103 89.42600897],0
n4,1,0.095152,2.784974,[74 33] ; [72 51],[67.92173913 39.07826087] ; [78.07826087 44.92173913],0
s8,1,0.095984,2.771042,[25 82] ; [ 18 104],[20.09170306 86.90829694] ; [22.90829694 99.09170306],0
b2,1,0.096362,2.764747,[15 50] ; [23 40],[19.296875 45.703125] ; [18.703125 44.296875],0
b3,1,0.096362,2.764747,[15 50] ; [23 40],[19.296875 45.703125] ; [18.703125 44.296875],0
v2,1,0.099392,2.715274,[43 60] ; [36 80],[37.15525114 65.84474886] ; [41.84474886 74.15525114],0
r3,1,0.12181,2.393894,[94 12] ; [100  23],[89.79912664 16.20087336] ; [104.20087336  18.79912664],0
b1,1,0.123318,2.374669,[38 69] ; [56 67],[43.73043478 63.26956522] ; [50.26956522 72.73043478],0
n1,1,0.127064,2.328019,[ 9 31] ; [17 28],[12.23529412 27.76470588] ; [13.76470588 31.23529412],0
p12,1,0.132798,2.259485,[  2 105] ; [  7 115],[  4.20524017 102.79475983] ; [  4.79475983 117.20524017],0
n6,1,0.166606,1.913216,[85 21] ; [89 34],[80.54148472 25.45851528] ; [93.45851528 29.54148472],0
p5,1,0.1983,1.654849,[  5 102] ; [ 11 111],[ 7.47598253 99.52401747] ; [  8.52401747 113.47598253],0
a8,1,0.227478,1.456563,[ 7 91] ; [ 14 102],[ 9.61682243 88.38317757] ; [ 11.38317757 104.61682243],0
n2,1,0.231153,1.433752,[21 19] ; [30 16],[23.72093023 16.27906977] ; [27.27906977 18.72093023],0
p4,1,0.31668,1.002608,[46 60] ; [45 77],[42.30701754 63.69298246] ; [48.69298246 73.30701754],0
v4,1,0.321125,0.98436,[96 11] ; [105  18],[93.50869565 13.49130435] ; [107.49130435  15.50869565],0
p9,1,0.332776,0.938066,[73 33] ; [74 44],[69.5625 36.4375] ; [77.4375 40.5625],0
p10,1,0.336883,0.922258,[71 36] ; [71 47],[67.52888889 39.47111111] ; [74.47111111 43.52888889],0
p7,1,0.358896,0.841754,[52 54] ; [52 69],[48.56387665 57.43612335] ; [55.43612335 65.56387665],0
s2,1,0.411703,0.673876,[14 92] ; [ 12 111],[12.0349345 93.9650655] ; [ 13.9650655 109.0349345],0
