Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.013608,6.088259,[13  3] ; [15 19],[8.96 7.04] ; [19.04 14.96],0
p12,1,0.019764,5.432609,[ 4 13] ; [ 1 33],[ 1.66666667 15.33333333] ; [ 3.33333333 30.66666667],0
p3,1,0.029351,4.746923,[ 5 12] ; [21 13],[8.66666667 8.33333333] ; [17.33333333 16.66666667],0
p2,1,0.091957,2.839773,[11  6] ; [29  5],[13.33333333  3.66666667] ; [26.66666667  7.33333333],0
u3,1,0.0994,2.715152,[1 2] ; [9 2],[2.14285714 0.85714286] ; [7.85714286 3.14285714],0
u2,1,0.0994,2.715152,[1 2] ; [9 2],[2.14285714 0.85714286] ; [7.85714286 3.14285714],0
s4,1,0.109429,2.562449,[ 1 16] ; [ 8 25],[ 3.06 13.94] ; [ 5.94 27.06],0
d5,1,0.119141,2.428571,[12  5] ; [30  4],[14.  3.] ; [28.  6.],0
p4,1,0.141482,2.161765,[9 8] ; [25  9],[11.33333333  5.66666667] ; [22.66666667 11.33333333],0
n2,1,0.168843,1.893182,[3 3] ; [9 2],[4.23529412 1.76470588] ; [7.76470588 3.23529412],0
p1,1,0.173412,1.853198,[ 1 16] ; [ 7 27],[ 2.66666667 14.33333333] ; [ 5.33333333 28.66666667],0
r1,1,0.213808,1.545455,[9 8] ; [24 10],[11.  6.] ; [22. 12.],0
b4,1,0.227385,1.457143,[12  5] ; [18 16],[10.  7.] ; [20. 14.],0
a7,1,0.255958,1.290486,[11  6] ; [27  7],[12.66666667  4.33333333] ; [25.33333333  8.66666667],0
a3,1,0.267272,1.230695,[14  3] ; [23 11],[12.33333333  4.66666667] ; [24.66666667  9.33333333],0
n5,1,0.267272,1.230695,[14  3] ; [23 11],[12.33333333  4.66666667] ; [24.66666667  9.33333333],0
d4,1,0.276128,1.186047,[13  4] ; [30  4],[14.33333333  2.66666667] ; [28.66666667  5.33333333],0
s5,1,0.284661,1.1447,[ 3 12] ; [11 20],[ 4.56521739 10.43478261] ; [ 9.43478261 21.56521739],0
d3,1,0.285992,1.138393,[10  7] ; [25  9],[11.66666667  5.33333333] ; [23.33333333 10.66666667],0
p9,1,0.356552,0.85,[14  3] ; [31  3],[15.  2.] ; [30.  4.],0
s3,1,0.423127,0.641615,[7 9] ; [19 15],[8.32 7.68] ; [17.68 16.32],0
a4,1,0.42606,0.63354,[8 9] ; [20 14],[9.33333333 7.66666667] ; [18.66666667 15.33333333],0
n6,1,0.435866,0.607143,[15  2] ; [27  7],[14.  3.] ; [28.  6.],0
r4,1,0.564972,0.331169,[14  3] ; [30  4],[14.66666667  2.33333333] ; [29.33333333  4.66666667],0
v1,1,0.610118,0.260003,[9 7] ; [16 17],[8.16326531 7.83673469] ; [16.83673469 16.16326531],0
r2,1,0.625893,0.237671,[16  1] ; [32  1],[16.32  0.68] ; [31.68  1.32],0
a5,1,0.649542,0.206478,[12  5] ; [26  8],[12.66666667  4.33333333] ; [25.33333333  8.66666667],0
d1,1,0.669538,0.182143,[11  6] ; [24 10],[11.66666667  5.33333333] ; [23.33333333 10.66666667],0
s6,1,0.669538,0.182143,[11  6] ; [24 10],[11.66666667  5.33333333] ; [23.33333333 10.66666667],0
p11,1,0.674424,0.176471,[12  5] ; [22 12],[11.33333333  5.66666667] ; [22.66666667 11.33333333],0
p10,1,0.674424,0.176471,[12  5] ; [22 12],[11.33333333  5.66666667] ; [22.66666667 11.33333333],0
a6,1,0.674424,0.176471,[12  5] ; [22 12],[11.33333333  5.66666667] ; [22.66666667 11.33333333],0
d2,1,0.685032,0.164516,[11  6] ; [20 14],[10.33333333  6.66666667] ; [20.66666667 13.33333333],0
a8,1,0.711923,0.136364,[ 1 15] ; [ 3 29],[ 1.33333333 14.66666667] ; [ 2.66666667 29.33333333],0
r3,1,0.712656,0.135638,[16  1] ; [31  3],[15.66666667  1.33333333] ; [31.33333333  2.66666667],0
s1,1,0.754357,0.097906,[ 1 15] ; [ 3 31],[ 1.28 14.72] ; [ 2.72 31.28],0
a2,1,0.80306,0.062195,[ 3 14] ; [ 7 27],[ 3.33333333 13.66666667] ; [ 6.66666667 27.33333333],0
b2,1,0.817521,0.053239,[4 3] ; [12 11],[3.73333333 3.26666667] ; [12.26666667 10.73333333],0
b3,1,0.817521,0.053239,[4 3] ; [12 11],[3.73333333 3.26666667] ; [12.26666667 10.73333333],0
b5,1,0.833635,0.044118,[11  6] ; [23 11],[11.33333333  5.66666667] ; [22.66666667 11.33333333],0
p8,1,0.837733,0.041941,[ 6 11] ; [13 21],[ 6.33333333 10.66666667] ; [12.66666667 21.33333333],0
s8,1,0.841542,0.039969,[10  7] ; [19 15],[9.66666667 7.33333333] ; [19.33333333 14.66666667],0
n1,1,0.889243,0.019394,[3 2] ; [7 4],[3.125 1.875] ; [6.875 4.125],0
s7,1,0.898467,0.016281,[10  6] ; [20 13],[9.79591837 6.20408163] ; [20.20408163 12.79591837],0
s2,1,0.932514,0.007171,[10  7] ; [19 14],[9.86 7.14] ; [19.14 13.86],0
p5,1,1.0,0.0,[ 1 16] ; [ 2 32],[ 1. 16.] ; [ 2. 32.],0
u1,1,1.0,0.0,[ 4 13] ; [ 8 26],[ 4. 13.] ; [ 8. 26.],0
u4,1,1.0,0.0,[ 1 16] ; [ 2 32],[ 1. 16.] ; [ 2. 32.],0
v4,1,1.0,0.0,[16  1] ; [32  2],[16.  1.] ; [32.  2.],0
b1,1,1.0,0.0,[ 6 11] ; [12 22],[ 6. 11.] ; [12. 22.],0
