Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,100.513637,[213  51] ; [129 196],[153.29032258 110.70967742] ; [188.70967742 136.29032258],1
v1,1,0.0,31.667619,[192  73] ; [164 166],[158.55462185 106.44537815] ; [197.44537815 132.55462185],1
s7,1,3.8e-05,16.970678,[158  91] ; [149 174],[133.64160839 115.35839161] ; [173.35839161 149.64160839],1
s8,1,0.000104,15.058672,[150 113] ; [138 198],[126.45075125 136.54924875] ; [161.54924875 174.45075125],1
p3,1,0.000456,12.287424,[165 100] ; [161 175],[143.7437604 121.2562396] ; [182.2562396 153.7437604],1
p5,1,0.002391,9.222236,[ 50 216] ; [ 34 301],[ 37.17803661 228.82196339] ; [ 46.82196339 288.17803661],0
p12,1,0.002405,9.211794,[ 36 229] ; [ 21 314],[ 25.175 239.825] ; [ 31.825 303.175],0
n4,1,0.004169,8.20877,[250  18] ; [289  47],[239.1589404  28.8410596] ; [299.8410596  36.1589404],0
a1,1,0.005265,7.785999,[ 19 249] ; [  8 329],[ 11.96033058 256.03966942] ; [ 15.03966942 321.96033058],0
s4,1,0.007708,7.100196,[ 30 234] ; [ 64 266],[ 41.77777778 222.22222222] ; [ 52.22222222 277.77777778],0
p10,1,0.013058,6.161238,[237  27] ; [276  58],[226.47491639  37.52508361] ; [286.52508361  47.47491639],0
p4,1,0.017134,5.682647,[185  79] ; [204 132],[171.16  92.84] ; [217.84 118.16],0
d1,1,0.017676,5.628026,[175  93] ; [188 149],[160.8 107.2] ; [202.2 134.8],0
p7,1,0.021041,5.323405,[189  70] ; [210 118],[176.04940375  82.95059625] ; [222.95059625 105.04940375],0
s2,1,0.030805,4.663824,[155 109] ; [167 168],[141.91652755 122.08347245] ; [180.08347245 154.91652755],0
p1,1,0.057945,3.595256,[ 31 235] ; [ 24 311],[ 24.34276206 241.65723794] ; [ 30.65723794 304.34276206],0
s5,1,0.06327,3.449512,[107 150] ; [112 216],[ 96.21025641 160.78974359] ; [122.78974359 205.21025641],0
n6,1,0.065989,3.380084,[253  14] ; [306  31],[247.10761589  19.89238411] ; [311.89238411  25.10761589],0
a3,1,0.071196,3.255223,[205  60] ; [238  98],[195.3327787  69.6672213] ; [247.6672213  88.3327787],0
u1,1,0.087992,2.910736,[ 61 207] ; [ 58 279],[ 52.71404959 215.28595041] ; [ 66.28595041 270.71404959],0
p8,1,0.105619,2.618577,[160 101] ; [181 150],[150.33952703 110.66047297] ; [190.66047297 140.33952703],0
u4,1,0.127676,2.32054,[  9 259] ; [  5 332],[  6.20165289 261.79834711] ; [  7.79834711 329.20165289],0
