Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,33.182042,[15 65] ; [152 123],[37.63380282 42.36619718] ; [129.36619718 145.63380282],1
a4,1,2e-06,22.269108,[15 64] ; [134 141],[33.25141243 45.74858757] ; [115.74858757 159.25141243],1
d1,1,7e-06,20.193291,[34 46] ; [193  83],[51.01123596 28.98876404] ; [175.98876404 100.01123596],1
v1,1,2.7e-05,17.606368,[30 47] ; [177  93],[45.93371758 31.06628242] ; [161.06628242 108.93371758],1
a3,1,3.1e-05,17.369524,[41 37] ; [211  64],[55.68271955 22.31728045] ; [196.31728045  78.68271955],1
u1,1,4.8e-05,16.541186,[ 3 77] ; [ 67 209],[15.73033708 64.26966292] ; [ 54.26966292 221.73033708],1
r1,1,0.000144,14.4476,[57 23] ; [242  31],[67.76203966 12.23796034] ; [231.23796034  41.76203966],1
n4,1,0.000272,13.256803,[49 30] ; [225  51],[60.97464789 18.02535211] ; [213.02535211  62.97464789],1
a6,1,0.000452,12.305419,[49 31] ; [220  54],[60.79096045 19.20903955] ; [208.20903955  65.79096045],1
p4,1,0.002391,9.221981,[47 32] ; [211  64],[57.57627119 21.42372881] ; [200.42372881  74.57627119],0
d3,1,0.002942,8.842831,[53 27] ; [225  50],[62.64788732 17.35211268] ; [215.35211268  59.64788732],0
v2,1,0.004992,7.882372,[35 42] ; [169  98],[45.6627907 31.3372093] ; [158.3372093 108.6627907],0
b1,1,0.010047,6.626504,[18 62] ; [105 171],[27.64044944 52.35955056] ; [ 95.35955056 180.64044944],0
n5,1,0.013525,6.099144,[53 26] ; [220  54],[61.09631728 17.90368272] ; [211.90368272  62.09631728],0
s5,1,0.013901,6.050685,[18 58] ; [103 161],[27.04705882 48.95294118] ; [ 93.95294118 170.04705882],0
r4,1,0.017993,5.596806,[69 11] ; [260  16],[73.93258427  6.06741573] ; [255.06741573  20.93258427],0
p10,1,0.018063,5.590012,[61 16] ; [245  29],[67.12820513  9.87179487] ; [238.87179487  35.12820513],0
n6,1,0.024785,5.03887,[63 16] ; [243  29],[68.87179487 10.12820513] ; [237.12820513  34.87179487],0
u3,1,0.026947,4.894192,[18 21] ; [43 20],[23.32352941 15.67647059] ; [37.67647059 25.32352941],0
v4,1,0.063087,3.45431,[74  5] ; [267   6],[76.53125  2.46875] ; [264.46875   8.53125],0
d5,1,0.076884,3.129581,[61 19] ; [233  42],[66.25352113 13.74647887] ; [227.74647887  47.25352113],0
b3,1,0.084022,2.985324,[10 33] ; [ 63 106],[14.80660377 28.19339623] ; [ 58.19339623 110.80660377],0
b2,1,0.084022,2.985324,[10 33] ; [ 63 106],[14.80660377 28.19339623] ; [ 58.19339623 110.80660377],0
s8,1,0.098486,2.729897,[30 50] ; [130 141],[36.46723647 43.53276353] ; [123.53276353 147.46723647],0
s1,1,0.102891,2.660146,[ 5 74] ; [  7 267],[ 2.68555241 76.31444759] ; [  9.31444759 264.68555241],0
p2,1,0.129806,2.294822,[69 10] ; [255  20],[72.30508475  6.69491525] ; [251.69491525  23.30508475],0
p3,1,0.129819,2.294672,[43 37] ; [173 101],[48.81355932 31.18644068] ; [167.18644068 106.81355932],0
s6,1,0.166162,1.917234,[49 29] ; [189  77],[53.96511628 24.03488372] ; [184.03488372  81.96511628],0
p11,1,0.168953,1.892209,[65 15] ; [241  35],[68.76404494 11.23595506] ; [237.23595506  38.76404494],0
p9,1,0.169761,1.885053,[66 12] ; [247  27],[69.35795455  8.64204545] ; [243.64204545  30.35795455],0
d4,1,0.175395,1.836214,[64 16] ; [237  38],[67.83098592 12.16901408] ; [233.16901408  41.83098592],0
a1,1,0.199784,1.643956,[ 2 78] ; [ 17 259],[ 4.26966292 75.73033708] ; [ 14.73033708 261.26966292],0
p12,1,0.208966,1.578574,[ 6 73] ; [ 35 240],[ 9.14971751 69.85028249] ; [ 31.85028249 243.14971751],0
n3,1,0.21046,1.56826,[11  2] ; [30 15],[9.18965517 3.81034483] ; [31.81034483 13.18965517],0
s4,1,0.227798,1.45456,[15 63] ; [ 37 233],[11.65517241 66.34482759] ; [ 40.34482759 229.65517241],0
s7,1,0.301066,1.069467,[34 41] ; [136 125],[37.94642857 37.05357143] ; [132.05357143 128.94642857],0
v3,1,0.348099,0.880376,[29 47] ; [118 149],[32.57142857 43.42857143] ; [114.42857143 152.57142857],0
