Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.009979,6.638581,[16 17] ; [31  9],[21.24657534 11.75342466] ; [25.75342466 14.24657534],0
r4,1,0.017323,5.663381,[25  8] ; [38  2],[28.47945205  4.52054795] ; [34.52054795  5.47945205],0
v3,1,0.031738,4.6126,[ 6 26] ; [17 23],[10.22222222 21.77777778] ; [12.77777778 27.22222222],0
v1,1,0.034945,4.447876,[12 20] ; [25 15],[16.44444444 15.55555556] ; [20.55555556 19.44444444],0
s6,1,0.039768,4.227772,[26  7] ; [37  2],[28.875  4.125] ; [34.125  4.875],0
p7,1,0.048989,3.875738,[27  5] ; [38  1],[29.29577465  2.70422535] ; [35.70422535  3.29577465],0
b5,1,0.064141,3.426944,[22 11] ; [18 22],[18.08219178 14.91780822] ; [21.91780822 18.08219178],0
r2,1,0.072748,3.219913,[27  6] ; [38  2],[29.38356164  3.61643836] ; [35.61643836  4.38356164],0
p5,1,0.083869,2.988279,[ 1 32] ; [ 6 34],[ 3.16438356 29.83561644] ; [ 3.83561644 36.16438356],0
b4,1,0.093925,2.805786,[15 18] ; [26 14],[18.53424658 14.46575342] ; [22.46575342 17.53424658],0
s7,1,0.113358,2.506775,[20 12] ; [31  8],[22.98591549  9.01408451] ; [28.01408451 10.98591549],0
p4,1,0.115719,2.474325,[23 10] ; [34  6],[25.76712329  7.23287671] ; [31.23287671  8.76712329],0
r1,1,0.115719,2.474325,[23 10] ; [34  6],[25.76712329  7.23287671] ; [31.23287671  8.76712329],0
s2,1,0.117441,2.451127,[20 13] ; [31  9],[23.05479452  9.94520548] ; [27.94520548 12.05479452],0
a7,1,0.118416,2.438142,[24  9] ; [22 18],[20.79452055 12.20547945] ; [25.20547945 14.79452055],0
p12,1,0.142614,2.149527,[ 1 32] ; [ 5 35],[ 2.71232877 30.28767123] ; [ 3.28767123 36.71232877],0
p9,1,0.167095,1.908819,[27  6] ; [37  3],[28.93150685  4.06849315] ; [35.06849315  4.93150685],0
d1,1,0.173429,1.853052,[18 15] ; [28 12],[20.79452055 12.20547945] ; [25.20547945 14.79452055],0
v2,1,0.230152,1.439922,[11 22] ; [18 20],[13.47887324 19.52112676] ; [15.52112676 22.47887324],0
p2,1,0.240661,1.37672,[32  1] ; [36  4],[30.73972603  2.26027397] ; [37.26027397  2.73972603],0
p10,1,0.270233,1.215566,[29  4] ; [38  2],[30.28767123  2.71232877] ; [36.71232877  3.28767123],0
p3,1,0.292296,1.109018,[21 12] ; [30 10],[23.05479452  9.94520548] ; [27.94520548 12.05479452],0
a6,1,0.310659,1.027874,[22 11] ; [22 18],[19.89041096 13.10958904] ; [24.10958904 15.89041096],0
a2,1,0.318153,0.996526,[ 8 25] ; [ 6 34],[ 6.32876712 26.67123288] ; [ 7.67123288 32.32876712],0
b1,1,0.344653,0.893046,[16 17] ; [15 25],[14.01369863 18.98630137] ; [16.98630137 23.01369863],0
s8,1,0.344653,0.893046,[17 16] ; [25 15],[18.98630137 14.01369863] ; [23.01369863 16.98630137],0
a3,1,0.36361,0.825385,[18 15] ; [26 14],[19.89041096 13.10958904] ; [24.10958904 15.89041096],0
n1,1,0.377026,0.780375,[3 2] ; [4 7],[2.1875 2.8125] ; [4.8125 6.1875],0
a5,1,0.417161,0.658298,[21 12] ; [29 11],[22.60273973 10.39726027] ; [27.39726027 12.60273973],0
s3,1,0.433739,0.61279,[22 11] ; [30 10],[23.50684932  9.49315068] ; [28.49315068 11.50684932],0
v4,1,0.445633,0.581735,[31  2] ; [39  1],[31.64383562  1.35616438] ; [38.35616438  1.64383562],0
a4,1,0.487249,0.482595,[13 20] ; [19 21],[14.46575342 18.53424658] ; [17.53424658 22.46575342],0
r3,1,0.509857,0.43436,[30  3] ; [37  2],[30.70833333  2.29166667] ; [36.29166667  2.70833333],0
