Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.00013,14.644552,[457 118] ; [62 38],[442.11111111 132.88888889] ; [76.88888889 23.11111111],1
u1,1,0.000428,12.405814,[120 455] ; [ 6 94],[107.33333333 467.66666667] ; [18.66666667 81.33333333],1
d1,1,0.000867,11.092173,[371 204] ; [47 53],[356.07407407 218.92592593] ; [61.92592593 38.07407407],1
a3,1,0.001011,10.806711,[434 139] ; [60 40],[420.59732541 152.40267459] ; [73.40267459 26.59732541],0
v2,1,0.001109,10.635406,[343 206] ; [43 53],[328.54883721 220.45116279] ; [57.45116279 38.54883721],0
a2,1,0.001379,10.23417,[155 420] ; [12 88],[142.25925926 432.74074074] ; [24.74074074 75.25925926],0
r2,1,0.001861,9.681689,[562  10] ; [92  7],[557.50819672  14.49180328] ; [96.49180328  2.50819672],0
d3,1,0.002752,8.96487,[421 153] ; [58 41],[408.53789004 165.46210996] ; [70.46210996 28.53789004],0
d2,1,0.007299,7.197934,[292 281] ; [36 63],[279.67857143 293.32142857] ; [48.32142857 50.67857143],0
p7,1,0.009125,6.798109,[395 166] ; [56 42],[383.93171472 177.06828528] ; [67.06828528 30.93171472],0
a6,1,0.010612,6.529225,[416 157] ; [60 40],[405.27191679 167.72808321] ; [70.72808321 29.27191679],0
d4,1,0.016352,5.764637,[490  83] ; [76 24],[481.89895988  91.10104012] ; [84.10104012 15.89895988],0
s7,1,0.016446,5.754566,[299 251] ; [39 56],[288.21705426 261.78294574] ; [49.78294574 45.21705426],0
p4,1,0.021967,5.248416,[377 195] ; [54 46],[366.86309524 205.13690476] ; [64.13690476 35.86309524],0
u3,1,0.02446,5.061751,[90 49] ; [18 22],[83.86592179 55.13407821] ; [24.13407821 15.86592179],0
a4,1,0.037735,4.316936,[271 303] ; [36 64],[261.45103858 312.54896142] ; [45.54896142 54.45103858],0
n4,1,0.046871,3.950003,[469 106] ; [73 27],[461.7037037 113.2962963] ; [80.2962963 19.7037037],0
s8,1,0.0561,3.649088,[288 284] ; [40 60],[279.19047619 292.80952381] ; [48.80952381 51.19047619],0
v4,1,0.068941,3.308049,[566   8] ; [96  4],[563.78041543  10.21958457] ; [98.21958457  1.78041543],0
b4,1,0.071284,3.253212,[324 251] ; [66 34],[332.22222222 242.77777778] ; [57.77777778 42.22222222],0
b5,1,0.071708,3.243476,[336 239] ; [68 32],[344.14814815 230.85185185] ; [59.85185185 40.14814815],0
v3,1,0.0995,2.713541,[243 309] ; [34 63],[235.59938367 316.40061633] ; [41.40061633 55.59938367],0
p8,1,0.115258,2.480609,[335 233] ; [50 49],[327.85607196 240.14392804] ; [57.14392804 41.85607196],0
a7,1,0.123375,2.373949,[436 138] ; [68 31],[429.86032689 144.13967311] ; [74.13967311 24.86032689],0
p2,1,0.140668,2.170634,[501  72] ; [82 18],[496.37295691  76.62704309] ; [86.62704309 13.37295691],0
u2,1,0.143235,2.142857,[88 52] ; [20 20],[84. 56.] ; [24. 16.],0
