Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.003147,8.72029,[33 13] ; [1 6],[29.50943396 16.49056604] ; [4.49056604 2.50943396],0
p10,1,0.01665,5.732899,[34 12] ; [2 5],[31.24528302 14.75471698] ; [4.75471698 2.24528302],0
a7,1,0.031338,4.634335,[37  9] ; [3 4],[34.71698113 11.28301887] ; [5.28301887 1.71698113],0
s6,1,0.127218,2.326133,[33 13] ; [3 4],[31.24528302 14.75471698] ; [4.75471698 2.24528302],0
b1,1,0.164506,1.932308,[14 32] ; [4 3],[15.62264151 30.37735849] ; [2.37735849 4.62264151],0
p8,1,0.20161,1.630675,[18 28] ; [1 6],[16.49056604 29.50943396] ; [2.50943396 4.49056604],0
b2,1,0.25377,1.302431,[15 12] ; [1 3],[13.93548387 13.06451613] ; [2.06451613 1.93548387],0
b3,1,0.25377,1.302431,[15 12] ; [1 3],[13.93548387 13.06451613] ; [2.06451613 1.93548387],0
v4,1,0.289135,1.123644,[44  2] ; [6 1],[43.39622642  2.60377358] ; [6.60377358 0.39622642],0
v1,1,0.305649,1.049383,[25 20] ; [2 4],[23.82352941 21.17647059] ; [3.17647059 2.82352941],0
s7,1,0.311021,1.026335,[26 20] ; [4 1],[27.05882353 18.94117647] ; [2.94117647 2.05882353],0
d1,1,0.32522,0.967837,[31 15] ; [6 1],[32.11320755 13.88679245] ; [4.88679245 2.11320755],0
b4,1,0.367565,0.81188,[28 18] ; [3 4],[26.90566038 19.09433962] ; [4.09433962 2.90566038],0
a4,1,0.39562,0.7216,[25 21] ; [5 2],[26.03773585 19.96226415] ; [3.96226415 3.03773585],0
s5,1,0.410004,0.678788,[14 28] ; [1 5],[13.125 28.875] ; [1.875 4.125],0
n5,1,0.434617,0.610453,[33 13] ; [6 1],[33.8490566 12.1509434] ; [5.1509434 1.8490566],0
r3,1,0.468776,0.524861,[43  3] ; [6 1],[42.52830189  3.47169811] ; [6.47169811 0.52830189],0
a2,1,0.481225,0.496086,[ 8 38] ; [2 5],[ 8.67924528 37.32075472] ; [1.32075472 5.67924528],0
a5,1,0.498996,0.457071,[34 12] ; [6 1],[34.71698113 11.28301887] ; [5.28301887 1.71698113],0
p11,1,0.511833,0.430317,[32 14] ; [4 3],[31.24528302 14.75471698] ; [4.75471698 2.24528302],0
b5,1,0.511833,0.430317,[32 14] ; [4 3],[31.24528302 14.75471698] ; [4.75471698 2.24528302],0
d2,1,0.52109,0.411736,[27 19] ; [5 2],[27.77358491 18.22641509] ; [4.22641509 2.77358491],0
v3,1,0.564972,0.331169,[14 30] ; [3 4],[14.66666667 29.33333333] ; [2.33333333 4.66666667],0
u1,1,0.570709,0.321498,[11 35] ; [1 6],[10.41509434 35.58490566] ; [1.58490566 5.41509434],0
p2,1,0.570709,0.321498,[35 11] ; [6 1],[35.58490566 10.41509434] ; [5.41509434 1.58490566],0
a6,1,0.593756,0.284516,[31 15] ; [4 3],[30.37735849 15.62264151] ; [4.62264151 2.37735849],0
n2,1,0.595883,0.28125,[11  5] ; [1 1],[10.66666667  5.33333333] ; [1.33333333 0.66666667],0
v2,1,0.605718,0.266458,[25 20] ; [4 2],[25.58823529 19.41176471] ; [3.41176471 2.58823529],0
p3,1,0.645968,0.211021,[22 24] ; [4 3],[22.56603774 23.43396226] ; [3.43396226 3.56603774],0
p4,1,0.746488,0.104506,[30 16] ; [5 2],[30.37735849 15.62264151] ; [4.62264151 2.37735849],0
n1,1,0.787221,0.072857,[9 6] ; [1 1],[8.82352941 6.17647059] ; [1.17647059 0.82352941],0
p9,1,0.790429,0.070625,[41  5] ; [6 1],[40.79245283  5.20754717] ; [6.20754717 0.79245283],0
s4,1,0.820278,0.051614,[ 8 37] ; [1 6],[ 7.78846154 37.21153846] ; [1.21153846 5.78846154],0
s3,1,0.850814,0.035374,[24 21] ; [4 3],[24.23076923 20.76923077] ; [3.76923077 3.23076923],0
s2,1,0.88604,0.02054,[27 18] ; [4 3],[26.82692308 18.17307692] ; [4.17307692 2.82692308],0
d3,1,0.920308,0.010009,[32 14] ; [5 2],[32.11320755 13.88679245] ; [4.88679245 2.11320755],0
d4,1,0.948853,0.004115,[39  7] ; [6 1],[39.05660377  6.94339623] ; [5.94339623 1.05660377],0
s8,1,0.975357,0.000954,[26 20] ; [4 3],[26.03773585 19.96226415] ; [3.96226415 3.03773585],0
