Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,45.114339,[39 23] ; [ 6 67],[20.66666667 41.33333333] ; [24.33333333 48.66666667],1
s2,1,0.0,27.564688,[43 19] ; [17 54],[27.96992481 34.03007519] ; [32.03007519 38.96992481],1
s6,1,1.5e-05,18.801136,[48 14] ; [29 43],[35.62686567 26.37313433] ; [41.37313433 30.62686567],1
s3,1,2e-05,18.218376,[45 16] ; [26 45],[32.81060606 28.18939394] ; [38.18939394 32.81060606],1
p2,1,3.6e-05,17.053087,[53  9] ; [38 35],[41.79259259 20.20740741] ; [49.20740741 23.79259259],1
p7,1,6.4e-05,15.986255,[43 19] ; [25 47],[31.46268657 30.53731343] ; [36.53731343 35.46268657],1
p8,1,0.000164,14.206938,[43 19] ; [26 45],[32.16541353 29.83458647] ; [36.83458647 34.16541353],1
p4,1,0.000177,14.056018,[39 23] ; [22 50],[28.2238806 33.7761194] ; [32.7761194 39.2238806],1
a3,1,0.00056,11.904828,[43 19] ; [28 43],[33.09774436 28.90225564] ; [37.90225564 33.09774436],1
s5,1,0.001044,10.748557,[25 36] ; [11 60],[16.63636364 44.36363636] ; [19.36363636 51.63636364],0
p6,1,0.00263,9.047538,[28 34] ; [15 57],[19.89552239 42.10447761] ; [23.10447761 48.89552239],0
n6,1,0.002712,8.991786,[56  5] ; [52 21],[49.1641791 11.8358209] ; [58.8358209 14.1641791],0
p9,1,0.007997,7.034194,[54  8] ; [48 23],[47.54887218 14.45112782] ; [54.45112782 16.54887218],0
a5,1,0.01056,6.537956,[40 22] ; [31 42],[32.60740741 29.39259259] ; [38.39259259 34.60740741],0
p10,1,0.014126,6.022272,[53  9] ; [47 23],[46.96969697 15.03030303] ; [53.03030303 16.96969697],0
u3,1,0.015816,5.823183,[13  6] ; [16 29],[ 8.609375 10.390625] ; [20.390625 24.609375],0
p5,1,0.028484,4.798506,[12 49] ; [ 5 67],[ 7.79699248 53.20300752] ; [ 9.20300752 62.79699248],0
r1,1,0.029197,4.755969,[46 16] ; [41 32],[39.95555556 22.04444444] ; [47.04444444 25.95555556],0
