Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,78.944688,[173  74] ; [ 29 102],[131.99470899 115.00529101] ; [70.00529101 60.99470899],1
p6,1,0.0,37.557824,[135 109] ; [ 29 101],[106.99465241 137.00534759] ; [57.00534759 72.99465241],1
p8,1,0.0,28.856082,[158  89] ; [45 84],[133.3537234 113.6462766] ; [69.6462766 59.3537234],1
p2,1,4e-06,21.452987,[224  23] ; [95 36],[208.44708995  38.55291005] ; [110.55291005  20.44708995],1
p5,1,7e-06,20.276787,[ 46 199] ; [  3 127],[ 32.01333333 212.98666667] ; [ 16.98666667 113.01333333],1
d1,1,1.6e-05,18.642253,[185  63] ; [69 62],[166.20580475  81.79419525] ; [87.79419525 43.20580475],1
d3,1,2.9e-05,17.458558,[197  51] ; [77 53],[179.76719577  68.23280423] ; [94.23280423 35.76719577],1
n5,1,0.0002,13.831303,[212  35] ; [90 39],[198.38829787  48.61170213] ; [103.61170213  25.38829787],1
p7,1,0.000258,13.35269,[182  62] ; [68 54],[166.66666667  77.33333333] ; [83.33333333 38.66666667],1
n6,1,0.000286,13.15666,[225  21] ; [100  28],[213.77005348  32.22994652] ; [111.22994652  16.77005348],1
p9,1,0.000592,11.801534,[226  20] ; [101  26],[215.66219839  30.33780161] ; [111.33780161  15.66219839],1
r4,1,0.000825,11.184284,[246   2] ; [122   9],[240.80211082   7.19788918] ; [127.19788918   3.80211082],1
s6,1,0.000862,11.101827,[227  19] ; [104  25],[217.136  28.864] ; [113.864  15.136],1
p10,1,0.001845,9.697402,[221  26] ; [100  29],[210.86968085  36.13031915] ; [110.13031915  18.86968085],0
n4,1,0.002322,9.27573,[213  35] ; [95 35],[202.07407407  45.92592593] ; [105.92592593  24.07407407],0
a2,1,0.004413,8.105663,[ 86 162] ; [ 27 104],[ 73.94195251 174.05804749] ; [39.05804749 91.94195251],0
p12,1,0.005816,7.606547,[ 37 210] ; [  7 123],[ 28.82758621 218.17241379] ; [ 15.17241379 114.82758621],0
d5,1,0.006874,7.305502,[218  29] ; [101  29],[209.  38.] ; [110.  20.],0
a5,1,0.00806,7.02008,[202  46] ; [91 40],[191.72559367  56.27440633] ; [101.27440633  29.72559367],0
s8,1,0.010176,6.603862,[167  80] ; [71 60],[155.51851852  91.48148148] ; [82.48148148 48.51851852],0
a4,1,0.011408,6.400598,[138 110] ; [55 76],[126.29023747 121.70976253] ; [66.70976253 64.29023747],0
d2,1,0.015302,5.881386,[150  97] ; [62 68],[138.89655172 108.10344828] ; [73.10344828 56.89655172],0
p11,1,0.016772,5.720063,[201  47] ; [92 39],[191.72559367  56.27440633] ; [101.27440633  29.72559367],0
d4,1,0.018126,5.583964,[224  23] ; [107  23],[216.86206897  30.13793103] ; [114.13793103  15.86206897],0
u4,1,0.027919,4.83305,[ 13 235] ; [  1 130],[  9.16094987 238.83905013] ; [  4.83905013 126.16094987],0
s7,1,0.032657,4.56369,[180  55] ; [84 43],[171.38121547  63.61878453] ; [92.61878453 34.38121547],0
a3,1,0.034639,4.462872,[201  47] ; [93 37],[192.88888889  55.11111111] ; [101.11111111  28.88888889],0
p1,1,0.034972,4.446555,[ 30 216] ; [  7 123],[ 24.20744681 221.79255319] ; [ 12.79255319 117.20744681],0
v4,1,0.039105,4.256303,[245   3] ; [124   6],[242.0952381   5.9047619] ; [126.9047619   3.0952381],0
a7,1,0.044168,4.050113,[193  54] ; [90 41],[184.92328042  62.07671958] ; [98.07671958 32.92328042],0
s5,1,0.045022,4.017831,[122 117] ; [50 75],[112.93406593 126.06593407] ; [59.06593407 65.93406593],0
a8,1,0.064058,3.429065,[ 32 198] ; [26 94],[ 38.11428571 191.88571429] ; [ 19.88571429 100.11428571],0
v1,1,0.070718,3.266273,[149  91] ; [67 61],[140.86956522  99.13043478] ; [75.13043478 52.86956522],0
s1,1,0.074217,3.187208,[ 10 236] ; [ 11 118],[ 13.776 232.224] ; [  7.224 121.776],0
r3,1,0.089552,2.882406,[244   3] ; [124   5],[241.74468085   5.25531915] ; [126.25531915   2.74468085],0
r2,1,0.094537,2.795366,[245   2] ; [126   4],[243.06896552   3.93103448] ; [127.93103448   2.06896552],0
u1,1,0.104519,2.635201,[ 68 180] ; [ 26 105],[ 61.50923483 186.49076517] ; [32.49076517 98.50923483],0
b4,1,0.165231,1.925689,[149  99] ; [69 62],[142.64907652 105.35092348] ; [75.35092348 55.64907652],0
n3,1,0.189418,1.722135,[35  8] ; [24 11],[32.52564103 10.47435897] ; [26.47435897  8.52564103],0
a6,1,0.202918,1.621246,[170  78] ; [80 49],[164.45623342  83.54376658] ; [85.54376658 43.45623342],0
v3,1,0.279868,1.16773,[112 123] ; [53 74],[107.11325967 127.88674033] ; [57.88674033 69.11325967],0
b5,1,0.432201,0.6169,[143 105] ; [81 50],[146.57519789 101.42480211] ; [77.42480211 53.57519789],0
a1,1,0.437902,0.601773,[ 14 234] ; [  5 126],[ 12.43271768 235.56728232] ; [  6.56728232 124.43271768],0
u2,1,0.523478,0.407035,[30 16] ; [21 15],[28.6097561 17.3902439] ; [22.3902439 13.6097561],0
n2,1,0.568393,0.325379,[34  9] ; [25  9],[32.94805195 10.05194805] ; [26.05194805  7.94805195],0
s3,1,0.633899,0.22681,[224  23] ; [115  14],[222.69414894  24.30585106] ; [116.30585106  12.69414894],0
v2,1,0.661989,0.191116,[142  97] ; [76 47],[143.9281768  95.0718232] ; [74.0718232 48.9281768],0
s4,1,0.784176,0.075011,[ 56 188] ; [ 28 101],[ 54.94906166 189.05093834] ; [29.05093834 99.94906166],0
u3,1,0.790129,0.070832,[32 13] ; [26 12],[31.44578313 13.55421687] ; [26.55421687 11.44578313],0
n1,1,0.84246,0.039501,[18 25] ; [15 19],[18.42857143 24.57142857] ; [14.57142857 19.42857143],0
b2,1,0.862416,0.030033,[63 91] ; [32 44],[63.60869565 90.39130435] ; [31.39130435 44.60869565],0
b3,1,0.862416,0.030033,[63 91] ; [32 44],[63.60869565 90.39130435] ; [31.39130435 44.60869565],0
b1,1,0.925646,0.008709,[101 147] ; [54 77],[101.42480211 146.57519789] ; [53.57519789 77.42480211],0
