Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,201.218365,[379  10] ; [27 43],[344.08278867  44.91721133] ; [61.91721133  8.08278867],1
p11,1,0.0,39.582689,[337  53] ; [39 32],[318.09110629  71.90889371] ; [57.90889371 13.09110629],1
n5,1,0.0,39.481675,[335  54] ; [38 32],[316.11546841  72.88453159] ; [56.88453159 13.11546841],1
n6,1,1.2e-05,19.1332,[347  41] ; [49 21],[335.47598253  52.52401747] ; [60.52401747  9.47598253],1
p4,1,1.9e-05,18.283018,[271 117] ; [31 40],[255.28540305 132.71459695] ; [46.71459695 24.28540305],1
p8,1,2e-05,18.197013,[239 144] ; [25 46],[222.71365639 160.28634361] ; [41.28634361 29.71365639],1
p7,1,4.6e-05,16.60932,[271 106] ; [33 37],[256.39373602 120.60626398] ; [47.60626398 22.39373602],1
p2,1,5.1e-05,16.42148,[344  44] ; [50 21],[333.05446623  54.94553377] ; [60.94553377 10.05446623],1
r4,1,0.000303,13.052061,[373  17] ; [60 11],[366.31236443  23.68763557] ; [66.68763557  4.31236443],1
p3,1,0.001312,10.325169,[230 158] ; [27 43],[217.72052402 170.27947598] ; [39.27947598 30.72052402],0
p6,1,0.002987,8.815543,[175 207] ; [18 50],[163.83555556 218.16444444] ; [29.16444444 38.83555556],0
s5,1,0.004747,7.973489,[159 218] ; [16 51],[148.59234234 228.40765766] ; [26.40765766 40.59234234],0
s8,1,0.009275,6.769096,[206 181] ; [25 44],[196.04605263 190.95394737] ; [34.95394737 34.04605263],0
d1,1,0.011176,6.437137,[254 136] ; [35 36],[244.49023861 145.50976139] ; [44.50976139 26.49023861],0
d5,1,0.011882,6.328394,[331  57] ; [52 19],[323.75599129  64.24400871] ; [59.24400871 11.75599129],0
p5,1,0.019292,5.47482,[ 63 323] ; [ 4 67],[ 56.59080963 329.40919037] ; [10.40919037 60.59080963],0
b1,1,0.025969,4.958062,[138 252] ; [35 36],[146.35574837 243.64425163] ; [26.64425163 44.35574837],0
s6,1,0.03035,4.689329,[282 101] ; [42 27],[274.53982301 108.46017699] ; [49.46017699 19.53982301],0
p12,1,0.033746,4.50755,[ 43 346] ; [ 2 68],[ 38.1372549 350.8627451] ; [ 6.8627451 63.1372549],0
n4,1,0.033868,4.501364,[321  69] ; [50 20],[314.54347826  75.45652174] ; [56.45652174 13.54347826],0
s2,1,0.034069,4.491243,[221 165] ; [30 39],[212.93626374 173.06373626] ; [38.06373626 30.93626374],0
s7,1,0.073203,3.209697,[202 169] ; [29 39],[195.21867882 175.78132118] ; [35.78132118 32.21867882],0
d4,1,0.118116,2.442122,[334  54] ; [56 15],[329.67320261  58.32679739] ; [60.32679739 10.67320261],0
u4,1,0.119429,2.4248,[  9 381] ; [ 4 67],[ 10.9978308 379.0021692] ; [ 2.0021692 68.9978308],0
v3,1,0.129011,2.304369,[196 182] ; [28 39],[190.2741573 187.7258427] ; [33.7258427 33.2741573],0
b3,1,0.177651,1.817166,[109 135] ; [16 31],[104.81099656 139.18900344] ; [20.18900344 26.81099656],0
b2,1,0.177651,1.817166,[109 135] ; [16 31],[104.81099656 139.18900344] ; [20.18900344 26.81099656],0
p1,1,0.198719,1.651767,[ 41 347] ; [ 4 67],[ 38.03921569 349.96078431] ; [ 6.96078431 64.03921569],0
a3,1,0.202221,1.626258,[294  94] ; [48 22],[289.72925764  98.27074236] ; [52.27074236 17.72925764],0
r2,1,0.222658,1.487158,[377  11] ; [67  4],[375.32026144  12.67973856] ; [68.67973856  2.32026144],0
a5,1,0.25984,1.269611,[304  86] ; [51 20],[300.32537961  89.67462039] ; [54.67462039 16.32537961],0
a8,1,0.272901,1.202107,[ 51 301] ; [12 48],[ 53.82524272 298.17475728] ; [ 9.17475728 50.82524272],0
v2,1,0.276762,1.182921,[260 117] ; [43 26],[256.12331839 120.87668161] ; [46.87668161 22.12331839],0
a1,1,0.291789,1.111347,[ 23 367] ; [ 2 69],[ 21.14967462 368.85032538] ; [ 3.85032538 67.14967462],0
b5,1,0.317955,0.997338,[245 145] ; [49 22],[248.72017354 141.27982646] ; [45.27982646 25.72017354],0
a6,1,0.390912,0.736105,[266 122] ; [45 26],[262.89324619 125.10675381] ; [48.10675381 22.89324619],0
s4,1,0.396658,0.718434,[ 60 326] ; [ 8 61],[ 57.68791209 328.31208791] ; [10.31208791 58.68791209],0
a7,1,0.40538,0.69231,[287 102] ; [49 22],[284.13913043 104.86086957] ; [51.86086957 19.13913043],0
s1,1,0.448827,0.573613,[ 10 375] ; [ 3 68],[ 10.97587719 374.02412281] ; [ 2.02412281 68.97587719],0
s3,1,0.559441,0.340673,[221 164] ; [37 32],[218.78854626 166.21145374] ; [39.21145374 29.78854626],0
u2,1,0.617451,0.249467,[56 40] ; [11 10],[54.97435897 41.02564103] ; [12.02564103  8.97435897],0
a2,1,0.655238,0.19936,[100 290] ; [20 51],[101.51843818 288.48156182] ; [18.48156182 52.51843818],0
d3,1,0.675251,0.17552,[278 111] ; [49 22],[276.52826087 112.47173913] ; [50.47173913 20.52826087],0
d2,1,0.683854,0.16582,[192 196] ; [37 34],[193.57734205 194.42265795] ; [35.42265795 35.57734205],0
