Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,160.07283,[481  72] ; [51 89],[424.52525253 128.47474747] ; [107.47474747  32.52525253],1
n6,1,0.0,35.655947,[499  55] ; [98 41],[477.25541126  76.74458874] ; [119.74458874  19.25541126],1
p4,1,1e-06,25.091801,[383 169] ; [66 75],[357.64502165 194.35497835] ; [91.35497835 49.64502165],1
a5,1,7e-06,20.257327,[439 115] ; [86 55],[418.48920863 135.51079137] ; [106.51079137  34.48920863],1
a4,1,1.7e-05,18.499168,[272 280] ; [ 41 100],[249.31601732 302.68398268] ; [63.68398268 77.31601732],1
s7,1,2.4e-05,17.8234,[288 240] ; [47 90],[265.98496241 262.01503759] ; [69.01503759 67.98496241],1
d2,1,2.6e-05,17.699666,[298 255] ; [48 93],[275.70317003 277.29682997] ; [70.29682997 70.70317003],1
p6,1,0.000116,14.858369,[238 308] ; [ 35 102],[218.24011713 327.75988287] ; [54.75988287 82.24011713],1
d5,1,0.00022,13.648716,[478  75] ; [103  37],[463.62626263  89.37373737] ; [117.37373737  22.62626263],1
a3,1,0.000259,13.345806,[421 131] ; [86 55],[403.84415584 148.15584416] ; [103.15584416  37.84415584],1
v3,1,0.000434,12.377737,[238 299] ; [37 97],[220.08196721 316.91803279] ; [54.91803279 79.08196721],1
p3,1,0.000589,11.809633,[313 240] ; [57 84],[294.82708934 258.17291066] ; [75.17291066 65.82708934],1
a8,1,0.000606,11.757141,[ 87 409] ; [  7 122],[ 74.5984 421.4016] ; [ 19.4016 109.5984],1
v1,1,0.000863,11.100167,[323 219] ; [60 77],[305.72312224 236.27687776] ; [77.27687776 59.72312224],1
a2,1,0.000989,10.847725,[153 401] ; [ 20 121],[137.90215827 416.09784173] ; [ 35.09784173 105.90215827],1
p10,1,0.001743,9.801963,[479  72] ; [106  33],[467.15217391  83.84782609] ; [117.84782609  21.15217391],0
d1,1,0.002236,9.344996,[353 201] ; [70 71],[337.18273381 216.81726619] ; [85.81726619 55.18273381],0
p5,1,0.003065,8.768368,[ 78 474] ; [  7 134],[ 67.70562771 484.29437229] ; [ 17.29437229 123.70562771],0
s4,1,0.003986,8.2903,[ 77 469] ; [ 34 107],[ 88.21834061 457.78165939] ; [ 22.78165939 118.21834061],0
p11,1,0.007553,7.136412,[466  88] ; [105  36],[455.15683453  98.84316547] ; [115.84316547  25.15683453],0
s8,1,0.009533,6.720171,[266 284] ; [51 90],[252.3154848 297.6845152] ; [64.6845152 76.3154848],0
u1,1,0.012094,6.297014,[114 440] ; [ 16 125],[103.62589928 450.37410072] ; [ 26.37410072 114.62589928],0
n1,1,0.013076,6.158831,[39 51] ; [10 36],[32.42647059 57.57352941] ; [16.57352941 29.42647059],0
p12,1,0.026213,4.941924,[ 51 499] ; [  5 136],[ 44.57308249 505.42691751] ; [ 11.42691751 129.57308249],0
p8,1,0.026386,4.930569,[331 211] ; [71 69],[319.47800587 222.52199413] ; [82.52199413 57.47800587],0
b1,1,0.066682,3.362853,[207 347] ; [ 41 100],[197.68633094 356.31366906] ; [50.31366906 90.68633094],0
r1,1,0.082238,3.0201,[481  71] ; [114  26],[474.62427746  77.37572254] ; [120.37572254  19.62427746],0
s3,1,0.093241,2.817512,[326 221] ; [73 68],[317.22819767 229.77180233] ; [81.77180233 59.22819767],0
s2,1,0.105622,2.618532,[293 256] ; [64 76],[284.46008708 264.53991292] ; [72.53991292 67.46008708],0
a7,1,0.115618,2.475694,[411 142] ; [113  27],[418.14141414 134.85858586] ; [105.85858586  34.14141414],0
s6,1,0.164939,1.928349,[380 160] ; [90 50],[373.23529412 166.76470588] ; [96.76470588 43.23529412],0
b3,1,0.17101,1.874066,[137 208] ; [21 47],[131.98547215 213.01452785] ; [26.01452785 41.98547215],0
b2,1,0.17101,1.874066,[137 208] ; [21 47],[131.98547215 213.01452785] ; [26.01452785 41.98547215],0
p9,1,0.199195,1.648264,[486  61] ; [118  21],[481.61516035  65.38483965] ; [122.38483965  16.61516035],0
r2,1,0.207796,1.586719,[541  10] ; [136   5],[539.05635838  11.94364162] ; [137.94364162   3.05635838],0
v2,1,0.216876,1.524921,[315 220] ; [71 63],[308.68460389 226.31539611] ; [77.31539611 56.68460389],0
p1,1,0.217898,1.518161,[ 54 498] ; [  9 131],[ 50.25433526 501.74566474] ; [ 12.74566474 127.25433526],0
s5,1,0.218989,1.510985,[194 337] ; [43 96],[187.83134328 343.16865672] ; [49.16865672 89.83134328],0
p7,1,0.248569,1.331327,[387 158] ; [89 46],[381.5 163.5] ; [94.5 40.5],0
u4,1,0.254285,1.299609,[ 12 542] ; [  1 140],[ 10.36258993 543.63741007] ; [  2.63741007 138.36258993],0
d4,1,0.260944,1.26374,[468  85] ; [113  27],[463.62626263  89.37373737] ; [117.37373737  22.62626263],0
s1,1,0.320005,0.988925,[ 16 529] ; [  2 138],[ 14.32116788 530.67883212] ; [  3.67883212 136.32116788],0
a6,1,0.336272,0.924593,[385 168] ; [104  37],[389.64985591 163.35014409] ; [99.35014409 41.64985591],0
u3,1,0.43238,0.616422,[77 56] ; [34 19],[79.37096774 53.62903226] ; [31.62903226 21.37096774],0
d3,1,0.535681,0.383603,[397 157] ; [104  36],[399.93371758 154.06628242] ; [101.06628242  38.93371758],0
n2,1,0.622834,0.241905,[68 24] ; [35 10],[69.16788321 22.83211679] ; [33.83211679 11.16788321],0
a1,1,0.676872,0.173668,[ 24 530] ; [  5 136],[ 23.11654676 530.88345324] ; [  5.88345324 135.11654676],0
u2,1,0.723309,0.125344,[74 59] ; [31 22],[75.08064516 57.91935484] ; [29.91935484 23.08064516],0
b4,1,0.754836,0.097512,[322 232] ; [84 57],[323.63165468 230.36834532] ; [82.36834532 58.63165468],0
b5,1,0.815653,0.054354,[336 218] ; [84 57],[334.79136691 219.20863309] ; [85.20863309 55.79136691],0
v4,1,0.984282,0.000388,[541  12] ; [137   3],[541.03030303  11.96969697] ; [136.96969697   3.03030303],0
n3,1,1.0,0.0,[70 22] ; [35 11],[70. 22.] ; [35. 11.],0
