Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,94.319066,[210  90] ; [ 35 122],[160.83150985 139.16849015] ; [84.16849015 72.83150985],1
p6,1,0.0,54.585528,[153 144] ; [ 25 132],[116.44493392 180.55506608] ; [61.55506608 95.44493392],1
p8,1,0.0,41.818953,[201  98] ; [ 55 100],[168.59911894 130.40088106] ; [87.40088106 67.59911894],1
p2,1,0.0,32.63205,[276  24] ; [113  44],[255.36105033  44.63894967] ; [133.63894967  23.36105033],1
p7,1,0.0,32.002864,[224  74] ; [72 77],[197.33333333 100.66666667] ; [98.66666667 50.33333333],1
s6,1,1.1e-05,19.266275,[228  67] ; [89 66],[207.81111111  87.18888889] ; [109.18888889  45.81111111],1
n4,1,1.2e-05,19.155826,[263  38] ; [111  46],[245.79475983  55.20524017] ; [128.20524017  28.79475983],1
v1,1,1.6e-05,18.572751,[189 103] ; [68 88],[167.50892857 124.49107143] ; [89.49107143 66.50892857],1
n5,1,2.1e-05,18.131762,[250  51] ; [102  54],[231.84245077  69.15754923] ; [120.15754923  35.84245077],1
p5,1,9.8e-05,15.17416,[ 49 250] ; [  6 150],[ 36.14285714 262.85714286] ; [ 18.85714286 137.14285714],1
p9,1,0.000119,14.80402,[270  28] ; [120  35],[256.55629139  41.44370861] ; [133.44370861  21.55629139],1
p10,1,0.000143,14.460971,[264  35] ; [116  40],[249.71428571  49.28571429] ; [130.28571429  25.71428571],1
s2,1,0.000153,14.332942,[185 111] ; [69 88],[165.96909492 130.03090508] ; [88.03090508 68.96909492],1
p11,1,0.000172,14.110461,[253  48] ; [109  49],[237.38997821  63.61002179] ; [124.61002179  33.38997821],1
r4,1,0.000234,13.534753,[296   5] ; [144  14],[288.54030501  12.45969499] ; [151.45969499   6.54030501],1
s7,1,0.000286,13.160466,[173 111] ; [65 87],[155.02752294 128.97247706] ; [82.97247706 69.02752294],1
s8,1,0.000865,11.096687,[169 128] ; [64 94],[152.09010989 144.90989011] ; [80.90989011 77.09010989],1
s5,1,0.002076,9.480843,[123 166] ; [ 42 110],[108.1292517 180.8707483] ; [56.8707483 95.1292517],0
p1,1,0.003746,8.403161,[ 33 266] ; [  5 153],[ 24.86214442 274.13785558] ; [ 13.13785558 144.86214442],0
