Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,48.463851,[276  64] ; [38 48],[250.61032864  89.38967136] ; [63.38967136 22.61032864],1
p10,1,0.0,33.235998,[280  58] ; [46 40],[259.87735849  78.12264151] ; [66.12264151 19.87735849],1
p9,1,0.0,31.439111,[290  46] ; [52 35],[271.65957447  64.34042553] ; [70.34042553 16.65957447],1
n4,1,3e-06,21.569944,[286  56] ; [53 34],[270.25174825  71.74825175] ; [68.74825175 18.25174825],1
v4,1,5e-06,20.679264,[327  15] ; [70 16],[317.22897196  24.77102804] ; [79.77102804  6.22897196],1
p11,1,7e-06,20.14698,[284  58] ; [53 34],[268.65734266  73.34265734] ; [68.34265734 18.65734266],1
p2,1,3.1e-05,17.347742,[287  52] ; [55 30],[273.43867925  65.56132075] ; [68.56132075 16.43867925],1
p6,1,0.000156,14.293562,[112 227] ; [10 73],[ 98.00473934 240.99526066] ; [23.99526066 59.00473934],1
r2,1,0.000373,12.663749,[319  17] ; [72 14],[311.31753555  24.68246445] ; [79.68246445  6.31753555],1
r4,1,0.000468,12.240651,[305  37] ; [65 22],[294.96503497  47.03496503] ; [75.03496503 11.96503497],1
b1,1,0.000704,11.47872,[128 214] ; [50 37],[141.9020979 200.0979021] ; [36.0979021 50.9020979],1
r3,1,0.001166,10.543548,[324  17] ; [74 13],[317.09813084  23.90186916] ; [80.90186916  6.09813084],0
d1,1,0.002194,9.379402,[226 116] ; [42 45],[213.65034965 128.34965035] ; [54.34965035 32.65034965],0
s7,1,0.002667,9.022484,[152 175] ; [22 57],[140.14285714 186.85714286] ; [33.85714286 45.14285714],0
s6,1,0.004645,8.012555,[202 138] ; [37 50],[190.30444965 149.69555035] ; [48.69555035 38.30444965],0
s8,1,0.004895,7.917869,[138 203] ; [21 66],[126.67990654 214.32009346] ; [32.32009346 54.67990654],0
s1,1,0.005359,7.754015,[  7 331] ; [ 7 80],[ 11.13411765 326.86588235] ; [ 2.86588235 84.13411765],0
u1,1,0.015043,5.911479,[ 75 267] ; [ 9 78],[ 66.96503497 275.03496503] ; [17.03496503 69.96503497],0
p8,1,0.018562,5.542343,[174 161] ; [32 53],[164.30952381 170.69047619] ; [41.69047619 43.30952381],0
d4,1,0.027882,4.835324,[289  53] ; [64 22],[282.07009346  59.92990654] ; [70.92990654 15.07009346],0
p3,1,0.041078,4.172789,[166 174] ; [31 54],[157.6 182.4] ; [39.4 45.6],0
p4,1,0.041747,4.145426,[204 137] ; [41 45],[195.6557377 145.3442623] ; [49.3442623 36.6557377],0
