Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.012614,6.22241,[39 72] ; [14  8],[44.23308271 66.76691729] ; [ 8.76691729 13.23308271],0
s8,1,0.014052,6.031539,[  7 104] ; [ 5 17],[ 10.01503759 100.98496241] ; [ 1.98496241 20.01503759],0
s5,1,0.020688,5.352881,[14 94] ; [ 7 14],[17.58139535 90.41860465] ; [ 3.41860465 17.58139535],0
d5,1,0.063191,3.45158,[73 39] ; [18  3],[76.63157895 35.36842105] ; [14.36842105  6.63157895],0
p10,1,0.066811,3.359673,[41 67] ; [13  9],[44.86153846 63.13846154] ; [ 9.13846154 12.86153846],0
s2,1,0.085416,2.95872,[22 90] ; [ 8 14],[25.07462687 86.92537313] ; [ 4.92537313 17.07462687],0
u3,1,0.085701,2.953326,[17 31] ; [7 4],[19.52542373 28.47457627] ; [4.47457627 6.52542373],0
r4,1,0.090496,2.865521,[65 47] ; [17  5],[68.53731343 43.46268657] ; [13.46268657  8.53731343],0
v4,1,0.098101,2.73615,[83 28] ; [20  2],[85.96240602 25.03759398] ; [17.03759398  4.96240602],0
n6,1,0.105908,2.614251,[60 51] ; [16  6],[63.42857143 47.57142857] ; [12.57142857  9.42857143],0
n1,1,0.127186,2.32652,[15 25] ; [1 8],[13.06122449 26.93877551] ; [2.93877551 6.06122449],0
p2,1,0.127745,2.3197,[56 55] ; [15  7],[59.2556391 51.7443609] ; [11.7443609 10.2556391],0
n4,1,0.149233,2.080073,[64 47] ; [ 9 13],[60.92481203 50.07518797] ; [12.07518797  9.92481203],0
d3,1,0.196741,1.666402,[57 54] ; [14  7],[59.70454545 51.29545455] ; [11.29545455  9.70454545],0
s3,1,0.229255,1.445477,[35 74] ; [10 12],[37.44274809 71.55725191] ; [ 7.55725191 14.44274809],0
p5,1,0.267218,1.23097,[  4 105] ; [ 2 20],[  4.99236641 104.00763359] ; [ 1.00763359 20.99236641],0
p4,1,0.286512,1.13594,[32 77] ; [ 9 13],[34.11450382 74.88549618] ; [ 6.88549618 15.11450382],0
d2,1,0.292564,1.107783,[47 64] ; [12 10],[49.2406015 61.7593985] ; [ 9.7593985 12.2406015],0
a2,1,0.310218,1.029748,[20 92] ; [ 2 20],[18.3880597 93.6119403] ; [ 3.6119403 18.3880597],0
p3,1,0.340435,0.908791,[29 81] ; [ 8 14],[30.83333333 79.16666667] ; [ 6.16666667 15.83333333],0
d1,1,0.35031,0.872333,[44 68] ; [11 11],[45.97014925 66.02985075] ; [ 9.02985075 12.97014925],0
r2,1,0.416254,0.660868,[91 18] ; [19  2],[92.23076923 16.76923077] ; [17.76923077  3.23076923],0
a7,1,0.46285,0.538994,[70 41] ; [15  6],[71.47727273 39.52272727] ; [13.52272727  7.47727273],0
p6,1,0.518287,0.417301,[14 94] ; [ 4 18],[14.95384615 93.04615385] ; [ 3.04615385 18.95384615],0
b1,1,0.530245,0.393922,[54 58] ; [ 9 13],[52.65671642 59.34328358] ; [10.34328358 11.65671642],0
v3,1,0.536059,0.382894,[31 75] ; [ 5 17],[29.8125 76.1875] ; [ 6.1875 15.8125],0
a3,1,0.553396,0.351268,[62 47] ; [11 11],[60.74045802 48.25954198] ; [12.25954198  9.74045802],0
r3,1,0.559591,0.340413,[79 32] ; [17  5],[80.12030075 30.87969925] ; [15.87969925  6.12030075],0
a1,1,0.568994,0.324369,[  9 103] ; [ 1 21],[  8.35820896 103.64179104] ; [ 1.64179104 20.35820896],0
a6,1,0.58991,0.290484,[63 49] ; [11 11],[61.85074627 50.14925373] ; [12.14925373  9.85074627],0
b4,1,0.640927,0.217532,[57 55] ; [10 12],[56. 56.] ; [11. 11.],0
p8,1,0.642861,0.21502,[30 79] ; [ 5 17],[29.1221374 79.8778626] ; [ 5.8778626 16.1221374],0
u1,1,0.656338,0.198003,[  8 104] ; [ 1 21],[  7.52238806 104.47761194] ; [ 1.47761194 20.52238806],0
p9,1,0.659387,0.194269,[48 59] ; [11 11],[48.9379845 58.0620155] ; [10.0620155 11.9379845],0
n3,1,0.699258,0.149245,[25 15] ; [5 4],[24.48979592 15.51020408] ; [5.51020408 3.48979592],0
p7,1,0.760671,0.092781,[48 60] ; [ 9 13],[47.35384615 60.64615385] ; [ 9.64615385 12.35384615],0
n2,1,0.82625,0.048186,[25 17] ; [5 4],[24.70588235 17.29411765] ; [5.29411765 3.70588235],0
b3,1,0.835406,0.04317,[20 40] ; [3 7],[19.71428571 40.28571429] ; [3.28571429 6.71428571],0
b2,1,0.835406,0.04317,[20 40] ; [3 7],[19.71428571 40.28571429] ; [3.28571429 6.71428571],0
d4,1,0.836099,0.042802,[79 33] ; [16  6],[79.40298507 32.59701493] ; [15.59701493  6.40298507],0
u2,1,0.848129,0.036674,[16 32] ; [4 7],[16.27118644 31.72881356] ; [3.72881356 7.27118644],0
v2,1,0.848242,0.036619,[38 69] ; [ 7 14],[37.6171875 69.3828125] ; [ 7.3828125 13.6171875],0
a5,1,0.865826,0.028548,[64 48] ; [13  9],[64.35820896 47.64179104] ; [12.64179104  9.35820896],0
a4,1,0.870218,0.026694,[38 72] ; [ 8 14],[38.33333333 71.66666667] ; [ 7.66666667 14.33333333],0
r1,1,0.874836,0.024812,[63 47] ; [13  9],[63.33333333 46.66666667] ; [12.66666667  9.33333333],0
