Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,31.011631,[15  8] ; [11 84],[ 5.06779661 17.93220339] ; [20.93220339 74.06779661],1
a2,1,0.666828,0.185335,[ 2 22] ; [ 6 95],[ 1.536 22.464] ; [ 6.464 94.536],0
d3,1,0.673187,0.177896,[ 7 17] ; [34 67],[ 7.872 16.128] ; [33.128 67.872],0
n1,1,0.705945,0.142361,[4 5] ; [12 20],[3.51219512 5.48780488] ; [12.48780488 19.51219512],0
a7,1,0.713869,0.134444,[11 13] ; [50 50],[11.80645161 12.19354839] ; [49.19354839 50.80645161],0
n2,1,0.721277,0.127273,[6 3] ; [24  9],[6.42857143 2.57142857] ; [23.57142857  9.42857143],0
a1,1,0.73404,0.115434,[ 1 23] ; [ 6 95],[ 1.344 22.656] ; [ 5.656 95.344],0
r2,1,0.748443,0.102844,[19  5] ; [82 18],[19.5483871  4.4516129] ; [81.4516129 18.5483871],0
n5,1,0.755791,0.096729,[16  8] ; [62 36],[15.3442623  8.6557377] ; [62.6557377 35.3442623],0
b1,1,0.840472,0.040517,[11 13] ; [44 57],[10.56 13.44] ; [44.44 56.56],0
s1,1,0.849369,0.036071,[ 1 23] ; [ 5 93],[ 1.18032787 22.81967213] ; [ 4.81967213 93.18032787],0
b4,1,0.866031,0.02846,[14 10] ; [57 44],[13.632 10.368] ; [57.368 43.632],0
a4,1,0.882755,0.02175,[ 5 19] ; [22 77],[ 5.26829268 18.73170732] ; [21.73170732 77.26829268],0
s5,1,0.936194,0.006409,[ 3 19] ; [13 87],[ 2.8852459 19.1147541] ; [13.1147541 86.8852459],0
s4,1,0.946218,0.00455,[ 3 21] ; [12 88],[ 2.90322581 21.09677419] ; [12.09677419 87.90322581],0
u1,1,0.963028,0.002149,[ 1 23] ; [ 4 97],[ 0.96 23.04] ; [ 4.04 96.96],0
d4,1,0.963835,0.002056,[ 9 15] ; [38 62],[ 9.09677419 14.90322581] ; [37.90322581 62.09677419],0
