Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.002325,9.273344,[20 13] ; [ 85 169],[12.07317073 20.92682927] ; [ 92.92682927 161.07317073],0
s6,1,0.005609,7.671772,[26  7] ; [135 118],[18.57692308 14.42307692] ; [142.42307692 110.57692308],0
v2,1,0.007151,7.234557,[11 22] ; [143 103],[18.21505376 14.78494624] ; [135.78494624 110.21505376],0
s3,1,0.010395,6.565865,[22 11] ; [108 143],[15.1056338 17.8943662] ; [114.8943662 136.1056338],0
s7,1,0.014809,5.939103,[20 12] ; [ 96 145],[13.5970696 18.4029304] ; [102.4029304 138.5970696],0
r2,1,0.017973,5.598788,[27  6] ; [233  16],[30.42553191  2.57446809] ; [229.57446809  19.42553191],0
v3,1,0.021254,5.305874,[ 6 26] ; [ 98 149],[11.92831541 20.07168459] ; [ 92.07168459 154.92831541],0
r4,1,0.02389,5.10258,[25  8] ; [228  27],[28.98958333  4.01041667] ; [224.01041667  30.98958333],0
v1,1,0.078535,3.094966,[12 20] ; [135 115],[16.68085106 15.31914894] ; [130.31914894 119.68085106],0
p2,1,0.12632,2.337159,[32  1] ; [224  30],[29.43554007  3.56445993] ; [226.56445993  27.43554007],0
s8,1,0.141079,2.166156,[17 16] ; [ 97 157],[13.10801394 19.89198606] ; [100.89198606 153.10801394],0
a3,1,0.179103,1.805049,[18 15] ; [168  85],[21.46153846 11.53846154] ; [164.53846154  88.46153846],0
b1,1,0.180571,1.792921,[16 17] ; [ 93 162],[12.48958333 20.51041667] ; [ 96.51041667 158.48958333],0
r1,1,0.196723,1.666535,[23 10] ; [202  52],[25.87108014  7.12891986] ; [199.12891986  54.87108014],0
n1,1,0.209652,1.57383,[3 2] ; [14 30],[1.73469388 3.26530612] ; [15.26530612 28.73469388],0
b2,1,0.210685,1.566712,[ 3 14] ; [ 49 102],[ 5.26190476 11.73809524] ; [ 46.73809524 104.26190476],0
b3,1,0.210685,1.566712,[ 3 14] ; [ 49 102],[ 5.26190476 11.73809524] ; [ 46.73809524 104.26190476],0
b4,1,0.214602,1.540107,[15 18] ; [145 110],[18.33333333 14.66666667] ; [141.66666667 113.33333333],0
d3,1,0.231647,1.430722,[26  7] ; [175  80],[23.03125  9.96875] ; [177.96875  77.03125],0
p5,1,0.241452,1.372095,[ 1 32] ; [ 23 232],[ 2.75 30.25] ; [ 21.25 233.75],0
p7,1,0.255337,1.293866,[27  5] ; [189  62],[24.42402827  7.57597173] ; [191.57597173  59.42402827],0
a5,1,0.285722,1.139672,[21 12] ; [185  70],[23.60416667  9.39583333] ; [182.39583333  72.60416667],0
n5,1,0.288603,1.126128,[27  6] ; [186  68],[24.4912892  8.5087108] ; [188.5087108  65.4912892],0
p6,1,0.30264,1.062526,[16 17] ; [ 99 154],[13.26923077 19.73076923] ; [101.73076923 151.26923077],0
s1,1,0.305498,1.050042,[ 2 31] ; [  7 247],[ 1.03484321 31.96515679] ; [  7.96515679 246.03484321],0
p12,1,0.34491,0.892094,[ 1 32] ; [ 19 235],[ 2.29965157 30.70034843] ; [ 17.70034843 236.29965157],0
p10,1,0.362166,0.830369,[29  4] ; [206  47],[27.11538462  5.88461538] ; [207.88461538  45.11538462],0
p3,1,0.399001,0.711336,[21 12] ; [142 112],[18.74216028 14.25783972] ; [144.25783972 109.74216028],0
n4,1,0.423503,0.640573,[23 10] ; [194  61],[24.86458333  8.13541667] ; [192.13541667  62.86458333],0
u3,1,0.449468,0.571994,[9 6] ; [42 43],[7.65 7.35] ; [43.35 41.65],0
a2,1,0.459234,0.547762,[ 8 25] ; [ 48 207],[ 6.41666667 26.58333333] ; [ 49.58333333 205.41666667],0
p1,1,0.483867,0.490135,[ 2 31] ; [ 25 229],[ 3.10452962 29.89547038] ; [ 23.89547038 230.10452962],0
b5,1,0.51355,0.426828,[22 11] ; [155 100],[20.28125 12.71875] ; [156.71875  98.28125],0
a8,1,0.52826,0.397737,[ 3 28] ; [ 31 194],[ 4.1171875 26.8828125] ; [ 29.8828125 195.1171875],0
r3,1,0.539686,0.376122,[30  3] ; [239  16],[30.82291667  2.17708333] ; [238.17708333  16.82291667],0
u1,1,0.575276,0.313935,[ 5 28] ; [ 30 225],[ 4.01041667 28.98958333] ; [ 30.98958333 224.01041667],0
d5,1,0.585479,0.297461,[27  6] ; [198  57],[25.78125  7.21875] ; [199.21875  55.78125],0
n2,1,0.607011,0.26455,[4 1] ; [31 14],[3.5 1.5] ; [31.5 13.5],0
p9,1,0.681405,0.168549,[27  6] ; [214  39],[27.80769231  5.19230769] ; [213.19230769  39.80769231],0
u2,1,0.70173,0.146679,[8 7] ; [51 36],[8.67647059 6.32352941] ; [50.32352941 36.67647059],0
a7,1,0.719887,0.128601,[24  9] ; [192  62],[24.83623693  8.16376307] ; [191.16376307  62.83623693],0
p11,1,0.721739,0.126832,[28  5] ; [210  45],[27.27083333  5.72916667] ; [210.72916667  44.27083333],0
n6,1,0.729254,0.119797,[27  5] ; [208  46],[26.29370629  5.70629371] ; [208.70629371  45.29370629],0
v4,1,0.737453,0.112378,[31  2] ; [242  12],[31.3902439  1.6097561] ; [241.6097561  12.3902439],0
d1,1,0.767397,0.087487,[18 15] ; [146 109],[18.79166667 14.20833333] ; [145.20833333 109.79166667],0
d4,1,0.785105,0.07435,[26  7] ; [206  49],[26.58333333  6.41666667] ; [205.41666667  49.58333333],0
d2,1,0.803978,0.061604,[14 19] ; [114 141],[14.66666667 18.33333333] ; [113.33333333 141.66666667],0
a4,1,0.837125,0.04226,[13 20] ; [ 95 158],[12.46153846 20.53846154] ; [ 95.53846154 157.46153846],0
p4,1,0.889476,0.019312,[23 10] ; [174  80],[22.65156794 10.34843206] ; [174.34843206  79.65156794],0
a6,1,0.89182,0.018497,[22 11] ; [173  82],[22.34375 10.65625] ; [172.65625  82.34375],0
