Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,205.894242,[346  24] ; [40 85],[288.52525253  81.47474747] ; [97.47474747 27.52525253],1
p11,1,0.0,65.432887,[315  57] ; [64 66],[280.85258964  91.14741036] ; [98.14741036 31.85258964],1
n5,1,0.0,26.607074,[278  92] ; [66 64],[254.56 115.44] ; [89.44 40.56],1
p8,1,0.0,26.42607,[198 171] ; [35 93],[172.99195171 196.00804829] ; [60.00804829 67.99195171],1
p2,1,1e-06,25.134626,[317  53] ; [85 45],[297.48  72.52] ; [104.52  25.48],1
n6,1,4e-06,21.152516,[317  54] ; [87 43],[299.16966068  71.83033932] ; [104.83033932  25.16966068],1
p4,1,4e-06,21.074825,[213 157] ; [44 85],[190.56112224 179.43887776] ; [66.43887776 62.56112224],1
r4,1,0.000147,14.409672,[337  35] ; [101  29],[324.57370518  47.42629482] ; [113.42629482  16.57370518],1
p3,1,0.000228,13.583264,[172 198] ; [36 93],[154.22845691 215.77154309] ; [53.77154309 75.22845691],1
r2,1,0.000951,10.921453,[353  17] ; [113  17],[344.84  25.16] ; [121.16   8.84],1
n4,1,0.001306,10.333646,[276  96] ; [77 53],[261.58565737 110.41434263] ; [91.41434263 38.58565737],0
p7,1,0.001334,10.295041,[225 138] ; [59 70],[209.53658537 153.46341463] ; [74.46341463 54.53658537],0
v2,1,0.001417,10.18335,[195 159] ; [49 78],[179.57588358 174.42411642] ; [64.42411642 62.57588358],0
a6,1,0.001642,9.911868,[269 103] ; [74 55],[254.68263473 117.31736527] ; [88.31736527 40.68263473],0
a5,1,0.00191,9.634052,[259 113] ; [71 59],[244.54183267 127.45816733] ; [85.45816733 44.54183267],0
a7,1,0.001943,9.602475,[285  86] ; [81 48],[271.572  99.428] ; [94.428 34.572],0
v1,1,0.002035,9.517756,[181 182] ; [44 85],[166.00609756 196.99390244] ; [58.99390244 70.00609756],0
b1,1,0.007602,7.124971,[123 249] ; [60 70],[135.60956175 236.39043825] ; [47.39043825 82.60956175],0
p5,1,0.008268,6.97453,[ 35 336] ; [  3 127],[ 28.13972056 342.86027944] ; [  9.86027944 120.13972056],0
d5,1,0.011054,6.456539,[294  77] ; [88 41],[283.444  87.556] ; [98.556 30.444],0
s6,1,0.013192,6.143205,[199 163] ; [55 75],[186.88617886 175.11382114] ; [67.11382114 62.88617886],0
s2,1,0.014716,5.950177,[135 234] ; [32 97],[123.74096386 245.25903614] ; [43.25903614 85.74096386],0
v3,1,0.017548,5.640675,[128 232] ; [30 95],[117.27835052 242.72164948] ; [40.72164948 84.27835052],0
d1,1,0.018921,5.508758,[199 173] ; [54 76],[187.48207171 184.51792829] ; [65.51792829 64.48207171],0
r3,1,0.023917,5.100669,[352  19] ; [115  14],[346.514  24.486] ; [120.486   8.514],0
d4,1,0.023977,5.096297,[300  72] ; [91 37],[290.904  81.096] ; [100.096  27.904],0
d3,1,0.024556,5.054925,[258 112] ; [76 53],[247.65531062 122.34468938] ; [86.34468938 42.65531062],0
s1,1,0.025744,4.973127,[  8 360] ; [  8 121],[ 11.84708249 356.15291751] ; [  4.15291751 124.84708249],0
r1,1,0.027872,4.83598,[289  82] ; [88 41],[279.734  91.266] ; [97.266 31.734],0
s5,1,0.028575,4.793018,[ 96 264] ; [ 22 107],[ 86.87116564 273.12883436] ; [31.12883436 97.87116564],0
p6,1,0.029654,4.729235,[112 255] ; [ 26 101],[102.52226721 264.47773279] ; [35.47773279 91.52226721],0
u2,1,0.053286,3.734939,[75 54] ; [22 30],[69.13259669 59.86740331] ; [27.86740331 24.13259669],0
p12,1,0.105665,2.617887,[ 22 349] ; [  3 126],[ 18.55 352.45] ; [  6.45 122.55],0
u4,1,0.105914,2.614161,[  1 371] ; [  2 128],[  2.22310757 369.77689243] ; [  0.77689243 129.22310757],0
s7,1,0.128759,2.307407,[ 97 259] ; [25 98],[ 90.67223382 265.32776618] ; [31.32776618 91.67223382],0
n1,1,0.132541,2.262485,[20 57] ; [20 32],[23.87596899 53.12403101] ; [16.12403101 35.87596899],0
a3,1,0.234905,1.410914,[242 129] ; [76 52],[236.42885772 134.57114228] ; [81.57114228 46.42885772],0
u3,1,0.271715,1.208067,[73 55] ; [26 28],[69.62637363 58.37362637] ; [29.37362637 24.62637363],0
a8,1,0.44266,0.589378,[ 37 303] ; [ 10 109],[ 34.81481481 305.18518519] ; [ 12.18518519 106.81481481],0
p1,1,0.483739,0.490423,[ 27 344] ; [  7 121],[ 25.27855711 345.72144289] ; [  8.72144289 119.27855711],0
n2,1,0.484932,0.487752,[59 18] ; [37 15],[57.30232558 19.69767442] ; [38.69767442 13.30232558],0
d2,1,0.48547,0.48655,[146 224] ; [55 73],[149.3373494 220.6626506] ; [51.6626506 76.3373494],0
b5,1,0.494785,0.466103,[222 150] ; [82 48],[225.2749004 146.7250996] ; [78.7250996 51.2749004],0
a1,1,0.516715,0.420445,[ 15 357] ; [  7 123],[ 16.30278884 355.69721116] ; [  5.69721116 124.30278884],0
n3,1,0.552514,0.352832,[58 19] ; [36 15],[56.546875 20.453125] ; [37.453125 13.546875],0
s4,1,0.637963,0.221416,[ 58 309] ; [ 18 110],[ 56.34747475 310.65252525] ; [ 19.65252525 108.34747475],0
s3,1,0.725713,0.123085,[151 216] ; [50 77],[149.32591093 217.67408907] ; [51.67408907 75.32591093],0
a4,1,0.884412,0.021135,[153 219] ; [54 75],[153.7005988 218.2994012] ; [53.2994012 75.7005988],0
u1,1,0.896388,0.016959,[ 47 325] ; [ 17 113],[ 47.42629482 324.57370518] ; [ 16.57370518 113.42629482],0
b2,1,0.921764,0.009646,[ 57 130] ; [23 54],[ 56.66666667 130.33333333] ; [23.33333333 53.66666667],0
b3,1,0.921764,0.009646,[ 57 130] ; [23 54],[ 56.66666667 130.33333333] ; [23.33333333 53.66666667],0
b4,1,0.934937,0.006664,[219 153] ; [76 54],[218.60557769 153.39442231] ; [76.39442231 53.60557769],0
a2,1,0.978919,0.000698,[ 74 298] ; [ 26 104],[ 74.10358566 297.89641434] ; [ 25.89641434 104.10358566],0
