Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,27.239001,[52  6] ; [64 65],[35.97860963 22.02139037] ; [80.02139037 48.97860963],1
s2,1,2e-06,22.566854,[41 17] ; [43 86],[26.05347594 31.94652406] ; [57.94652406 71.05347594],1
s4,1,7.2e-05,15.761144,[25 33] ; [ 21 109],[14.19148936 43.80851064] ; [31.80851064 98.19148936],1
s3,1,0.00042,12.440611,[40 18] ; [53 76],[28.84491979 29.15508021] ; [64.15508021 64.84491979],1
a1,1,0.001361,10.25851,[ 6 52] ; [  1 129],[ 2.15957447 55.84042553] ; [  4.84042553 125.15957447],0
s8,1,0.001378,10.235647,[29 29] ; [34 96],[19.43617021 38.56382979] ; [43.56382979 86.43617021],0
p12,1,0.004255,8.171522,[ 5 52] ; [  1 129],[ 1.82887701 55.17112299] ; [  4.17112299 125.82887701],0
p1,1,0.005135,7.83123,[ 8 49] ; [  4 125],[ 3.67741935 53.32258065] ; [  8.32258065 120.67741935],0
p10,1,0.006813,7.321521,[48  9] ; [82 45],[40.27173913 16.72826087] ; [89.72826087 37.27173913],0
s7,1,0.008719,6.879441,[25 28] ; [34 92],[17.46927374 35.53072626] ; [41.53072626 84.46927374],0
p3,1,0.028728,4.783828,[28 29] ; [42 88],[21.3368984 35.6631016] ; [48.6631016 81.3368984],0
d4,1,0.028937,4.771365,[51  7] ; [95 34],[45.28342246 12.71657754] ; [100.71657754  28.28342246],0
a4,1,0.037101,4.345755,[25 33] ; [36 94],[18.81914894 39.18085106] ; [42.18085106 87.81914894],0
p6,1,0.037727,4.317285,[19 37] ; [ 25 102],[13.46448087 42.53551913] ; [30.53551913 96.46448087],0
a5,1,0.038048,4.302889,[41 17] ; [71 59],[34.55319149 23.44680851] ; [77.44680851 52.55319149],0
d1,1,0.038535,4.281259,[34 24] ; [55 75],[27.45744681 30.54255319] ; [61.54255319 68.45744681],0
b3,1,0.041793,4.143561,[13 15] ; [16 48],[ 8.82608696 19.17391304] ; [20.17391304 43.82608696],0
b2,1,0.041793,4.143561,[13 15] ; [16 48],[ 8.82608696 19.17391304] ; [20.17391304 43.82608696],0
a2,1,0.098428,2.730832,[12 46] ; [ 15 115],[ 8.32978723 49.67021277] ; [ 18.67021277 111.32978723],0
u1,1,0.100158,2.703026,[ 9 49] ; [ 10 120],[ 5.86170213 52.13829787] ; [ 13.13829787 116.86170213],0
n1,1,0.112311,2.521397,[ 9 13] ; [ 9 32],[ 6.28571429 15.71428571] ; [11.71428571 29.28571429],0
b5,1,0.116946,2.457758,[30 28] ; [83 47],[34.86170213 23.13829787] ; [78.13829787 51.86170213],0
p9,1,0.123277,2.375184,[48  8] ; [96 31],[44.06557377 11.93442623] ; [99.93442623 27.06557377],0
n5,1,0.129682,2.296302,[16 42] ; [50 78],[20.58064516 37.41935484] ; [45.41935484 82.58064516],0
a8,1,0.184602,1.76018,[ 1 53] ; [  8 112],[ 2.79310345 51.20689655] ; [  6.20689655 113.79310345],0
d2,1,0.186332,1.746385,[25 33] ; [43 87],[20.9787234 37.0212766] ; [47.0212766 82.9787234],0
v3,1,0.206501,1.595788,[19 37] ; [30 91],[15.50282486 40.49717514] ; [33.49717514 87.50282486],0
a3,1,0.215783,1.532198,[39 19] ; [75 55],[35.17021277 22.82978723] ; [78.82978723 51.17021277],0
n6,1,0.249156,1.328029,[42 15] ; [84 45],[38.61290323 18.38709677] ; [87.38709677 41.61290323],0
r2,1,0.250773,1.318992,[57  1] ; [123   7],[55.53191489  2.46808511] ; [124.46808511   5.53191489],0
p4,1,0.254095,1.300649,[29 28] ; [54 75],[25.43548387 31.56451613] ; [57.56451613 71.43548387],0
a6,1,0.278017,1.176759,[35 23] ; [89 41],[38.25531915 19.74468085] ; [85.74468085 44.25531915],0
b1,1,0.293496,1.103517,[16 42] ; [46 84],[19.12765957 38.87234043] ; [42.87234043 87.12765957],0
p8,1,0.297757,1.084212,[29 28] ; [55 74],[25.74193548 31.25806452] ; [58.25806452 70.74193548],0
b4,1,0.311544,1.02412,[38 20] ; [75 55],[34.86170213 23.13829787] ; [78.13829787 51.86170213],0
p5,1,0.357307,0.847338,[ 4 53] ; [  5 124],[ 2.75806452 54.24193548] ; [  6.24193548 122.75806452],0
d5,1,0.370328,0.802563,[45 13] ; [92 37],[42.49197861 15.50802139] ; [94.50802139 34.49197861],0
s1,1,0.406683,0.688477,[ 2 56] ; [  2 127],[ 1.24064171 56.75935829] ; [  2.75935829 126.24064171],0
v4,1,0.439898,0.596549,[57  1] ; [124   5],[56.13903743  1.86096257] ; [124.86096257   4.13903743],0
u2,1,0.462646,0.539486,[10  9] ; [33 20],[11.34722222  7.65277778] ; [31.65277778 21.34722222],0
p7,1,0.489962,0.476611,[33 21] ; [70 56],[30.9 23.1] ; [72.1 53.9],0
v1,1,0.514417,0.425071,[26 31] ; [51 75],[23.98360656 33.01639344] ; [53.01639344 72.98360656],0
d3,1,0.517389,0.419095,[41 17] ; [85 44],[39.0802139 18.9197861] ; [86.9197861 42.0802139],0
u4,1,0.555553,0.347463,[ 1 57] ; [  1 129],[ 0.61702128 57.38297872] ; [  1.38297872 128.61702128],0
a7,1,0.687261,0.162067,[42 16] ; [97 32],[43.11229947 14.88770053] ; [95.88770053 33.11229947],0
u3,1,0.737301,0.112513,[13  6] ; [34 19],[12.40277778  6.59722222] ; [34.59722222 18.40277778],0
n3,1,0.787147,0.07291,[15  7] ; [30 12],[15.46875  6.53125] ; [29.53125 12.46875],0
v2,1,0.825328,0.048708,[29 27] ; [60 60],[28.31818182 27.68181818] ; [60.68181818 59.31818182],0
r1,1,0.846954,0.037251,[44 13] ; [102  28],[44.5026738 12.4973262] ; [101.4973262  28.5026738],0
n2,1,0.88255,0.021826,[17  5] ; [31 10],[16.76190476  5.23809524] ; [31.23809524  9.76190476],0
p2,1,0.882674,0.02178,[43 14] ; [96 33],[42.59677419 14.40322581] ; [96.40322581 32.59677419],0
p11,1,0.945166,0.004731,[40 18] ; [89 41],[39.79787234 18.20212766] ; [89.20212766 40.79787234],0
