Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.003586,8.482241,[49  9] ; [1 3],[46.77419355 11.22580645] ; [3.22580645 0.77419355],0
s1,1,0.009406,6.744086,[ 1 59] ; [1 3],[ 1.875 58.125] ; [0.125 3.875],0
p4,1,0.022125,5.235951,[52  6] ; [2 2],[50.51612903  7.48387097] ; [3.48387097 0.51612903],0
p1,1,0.023492,5.131748,[14 46] ; [3 1],[15.9375 44.0625] ; [1.0625 2.9375],0
v4,1,0.047144,3.940255,[58  2] ; [3 1],[57.1875  2.8125] ; [3.8125 0.1875],0
r4,1,0.047144,3.940255,[58  2] ; [3 1],[57.1875  2.8125] ; [3.8125 0.1875],0
d4,1,0.076485,3.138053,[50  9] ; [2 2],[48.6984127 10.3015873] ; [3.3015873 0.6984127],0
v2,1,0.092642,2.827854,[40 20] ; [1 3],[38.4375 21.5625] ; [2.5625 1.4375],0
d5,1,0.103303,2.653789,[49 10] ; [2 2],[47.76190476 11.23809524] ; [3.23809524 0.76190476],0
p6,1,0.116281,2.466713,[38 21] ; [1 3],[36.52380952 22.47619048] ; [2.47619048 1.52380952],0
b5,1,0.148252,2.090148,[23 37] ; [3 1],[24.375 35.625] ; [1.625 2.375],0
p10,1,0.192023,1.702031,[55  4] ; [3 1],[54.31746032  4.68253968] ; [3.68253968 0.31746032],0
s3,1,0.266237,1.236033,[39 21] ; [1 2],[38.0952381 21.9047619] ; [1.9047619 1.0952381],0
r2,1,0.268176,1.226054,[55  5] ; [3 1],[54.375  5.625] ; [3.625 0.375],0
p11,1,0.268176,1.226054,[55  5] ; [3 1],[54.375  5.625] ; [3.625 0.375],0
s8,1,0.340322,0.90922,[36 23] ; [1 2],[35.20967742 23.79032258] ; [1.79032258 1.20967742],0
v1,1,0.35844,0.843353,[43 17] ; [2 2],[42.1875 17.8125] ; [2.8125 1.1875],0
d3,1,0.417685,0.656819,[41 18] ; [2 2],[40.26984127 18.73015873] ; [2.73015873 1.26984127],0
u1,1,0.434967,0.609524,[ 7 53] ; [1 3],[ 7.5 52.5] ; [0.5 3.5],0
p2,1,0.434967,0.609524,[53  7] ; [3 1],[52.5  7.5] ; [3.5 0.5],0
s2,1,0.449575,0.571724,[41 19] ; [2 2],[40.3125 19.6875] ; [2.6875 1.3125],0
v3,1,0.496802,0.46176,[40 20] ; [2 2],[39.375 20.625] ; [2.625 1.375],0
p8,1,0.518482,0.416912,[49 11] ; [2 1],[48.57142857 11.42857143] ; [2.42857143 0.57142857],0
n3,1,0.52179,0.410354,[8 3] ; [1 1],[7.61538462 3.38461538] ; [1.38461538 0.61538462],0
a6,1,0.535105,0.384688,[35 24] ; [3 1],[35.58730159 23.41269841] ; [2.41269841 1.58730159],0
d1,1,0.593803,0.284444,[38 22] ; [2 2],[37.5 22.5] ; [2.5 1.5],0
a2,1,0.593803,0.284444,[ 9 51] ; [1 3],[ 9.375 50.625] ; [0.625 3.375],0
b4,1,0.683481,0.166234,[39 21] ; [3 1],[39.375 20.625] ; [2.625 1.375],0
a4,1,0.794679,0.067725,[26 34] ; [2 2],[26.25 33.75] ; [1.75 2.25],0
p3,1,0.823597,0.049694,[47 12] ; [3 1],[46.82539683 12.17460317] ; [3.17460317 0.82539683],0
s7,1,0.859175,0.031479,[40 16] ; [2 1],[39.86440678 16.13559322] ; [2.13559322 0.86440678],0
a3,1,0.87592,0.024381,[47 13] ; [3 1],[46.875 13.125] ; [3.125 0.875],0
a7,1,0.885841,0.020612,[43 17] ; [3 1],[43.125 16.875] ; [2.875 1.125],0
p12,1,0.885841,0.020612,[17 43] ; [1 3],[16.875 43.125] ; [1.125 2.875],0
d2,1,0.973827,0.001076,[29 30] ; [2 2],[29.03174603 29.96825397] ; [1.96825397 2.03174603],0
