Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,32.600493,[12 38] ; [64 22],[27.94117647 22.05882353] ; [48.05882353 37.94117647],1
a5,1,0.004434,8.096744,[17 33] ; [51 35],[25. 25.] ; [43. 43.],0
u3,1,0.006141,7.508587,[15 13] ; [ 8 30],[ 9.75757576 18.24242424] ; [13.24242424 24.75757576],0
a6,1,0.01008,6.620628,[20 30] ; [54 32],[27.20588235 22.79411765] ; [46.79411765 39.20588235],0
u2,1,0.032584,4.567481,[17 11] ; [13 25],[12.72727273 15.27272727] ; [17.27272727 20.72727273],0
d3,1,0.049961,3.842778,[27 22] ; [32 53],[21.57462687 27.42537313] ; [37.42537313 47.57462687],0
s2,1,0.05579,3.658325,[22 28] ; [24 62],[16.91176471 33.08823529] ; [29.08823529 56.91176471],0
s5,1,0.056459,3.638472,[14 36] ; [12 71],[ 9.77443609 40.22556391] ; [16.22556391 66.77443609],0
a7,1,0.085256,2.961735,[32 17] ; [43 43],[27.22222222 21.77777778] ; [47.77777778 38.22222222],0
n6,1,0.102356,2.668444,[31 19] ; [64 21],[35.18518519 14.81481481] ; [59.81481481 25.18518519],0
p11,1,0.131724,2.272067,[26 24] ; [56 30],[30.14705882 19.85294118] ; [51.85294118 34.14705882],0
p9,1,0.153215,2.039951,[31 17] ; [64 20],[34.54545455 13.45454545] ; [60.45454545 23.54545455],0
d4,1,0.161383,1.961216,[34 16] ; [48 38],[30.14705882 19.85294118] ; [51.85294118 34.14705882],0
p7,1,0.177947,1.814686,[25 23] ; [34 51],[21.29323308 26.70676692] ; [37.70676692 47.29323308],0
v4,1,0.213596,1.546885,[41  8] ; [64 22],[38.11111111 10.88888889] ; [66.88888889 19.11111111],0
n1,1,0.219851,1.505341,[ 4 12] ; [13 17],[ 5.91304348 10.08695652] ; [11.08695652 18.91304348],0
a3,1,0.222239,1.489853,[22 27] ; [48 38],[25.40740741 23.59259259] ; [44.59259259 41.40740741],0
a8,1,0.284851,1.143801,[ 3 45] ; [10 73],[ 4.76335878 43.23664122] ; [ 8.23664122 74.76335878],0
u1,1,0.296339,1.090595,[ 1 49] ; [ 5 81],[ 2.20588235 47.79411765] ; [ 3.79411765 82.20588235],0
b5,1,0.299753,1.075292,[33 17] ; [49 37],[30.14705882 19.85294118] ; [51.85294118 34.14705882],0
b2,1,0.316948,1.001497,[ 9 22] ; [20 30],[11.09876543 19.90123457] ; [17.90123457 32.09876543],0
b3,1,0.316948,1.001497,[ 9 22] ; [20 30],[11.09876543 19.90123457] ; [17.90123457 32.09876543],0
r3,1,0.347011,0.884358,[39 11] ; [60 25],[36.66666667 13.33333333] ; [62.33333333 22.66666667],0
n2,1,0.351042,0.869688,[9 7] ; [21  9],[10.43478261  5.56521739] ; [19.56521739 10.43478261],0
p10,1,0.359829,0.83849,[28 20] ; [57 29],[30.44776119 17.55223881] ; [54.55223881 31.44776119],0
n3,1,0.381715,0.765172,[8 8] ; [19 11],[9.39130435 6.60869565] ; [17.60869565 12.39130435],0
b1,1,0.383478,0.759522,[23 27] ; [33 53],[20.58823529 29.41176471] ; [35.41176471 50.58823529],0
a4,1,0.411097,0.675625,[12 38] ; [26 59],[14.07407407 35.92592593] ; [23.92592593 61.07407407],0
s7,1,0.442086,0.590863,[12 36] ; [26 57],[13.92366412 34.07633588] ; [24.07633588 58.92366412],0
s3,1,0.464505,0.535017,[17 31] ; [36 50],[18.98507463 29.01492537] ; [34.01492537 51.98507463],0
p5,1,0.492099,0.471932,[ 3 46] ; [ 8 76],[ 4.05263158 44.94736842] ; [ 6.94736842 77.05263158],0
p8,1,0.492473,0.471119,[20 30] ; [29 56],[18.14814815 31.85185185] ; [30.85185185 54.14814815],0
p6,1,0.495264,0.46507,[12 38] ; [16 68],[10.44776119 39.55223881] ; [17.55223881 66.44776119],0
b4,1,0.512077,0.42982,[25 25] ; [48 38],[26.83823529 23.16176471] ; [46.16176471 39.83823529],0
s8,1,0.561205,0.337623,[12 38] ; [17 69],[10.66176471 39.33823529] ; [18.33823529 67.66176471],0
p12,1,0.585746,0.297036,[ 2 48] ; [ 2 83],[ 1.48148148 48.51851852] ; [ 2.51851852 82.48148148],0
r2,1,0.610702,0.259153,[36 13] ; [65 19],[37.21052632 11.78947368] ; [63.78947368 20.21052632],0
p3,1,0.61462,0.253502,[19 31] ; [29 57],[17.64705882 32.35294118] ; [30.35294118 55.64705882],0
a2,1,0.644847,0.212459,[ 3 47] ; [ 7 79],[ 3.67647059 46.32352941] ; [ 6.32352941 79.67647059],0
s6,1,0.676735,0.173825,[21 29] ; [33 53],[19.85294118 30.14705882] ; [34.14705882 51.85294118],0
d1,1,0.683275,0.166463,[15 35] ; [23 63],[13.97058824 36.02941176] ; [24.02941176 61.97058824],0
v3,1,0.708991,0.139287,[ 8 41] ; [12 74],[ 7.25925926 41.74074074] ; [12.74074074 73.25925926],0
p2,1,0.728034,0.120924,[32 17] ; [58 27],[32.91044776 16.08955224] ; [57.08955224 27.91044776],0
r4,1,0.749438,0.102004,[27 23] ; [44 42],[26.10294118 23.89705882] ; [44.89705882 41.10294118],0
v1,1,0.834232,0.043797,[12 37] ; [19 64],[11.50757576 37.49242424] ; [19.49242424 63.50757576],0
d2,1,0.840606,0.040449,[17 33] ; [30 54],[17.53731343 32.46268657] ; [29.46268657 54.53731343],0
s1,1,0.878497,0.023371,[ 2 48] ; [ 3 83],[ 1.83823529 48.16176471] ; [ 3.16176471 82.83823529],0
p4,1,0.881717,0.02214,[21 29] ; [35 51],[20.58823529 29.41176471] ; [35.41176471 50.58823529],0
d5,1,0.910235,0.012711,[28 21] ; [50 36],[28.31111111 20.68888889] ; [49.68888889 36.31111111],0
p1,1,0.961847,0.002288,[ 5 44] ; [ 9 77],[ 5.08148148 43.91851852] ; [ 8.91851852 77.08148148],0
a1,1,0.977043,0.000828,[ 4 46] ; [ 7 79],[ 4.04411765 45.95588235] ; [ 6.95588235 79.04411765],0
