Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.001175,10.529273,[32 19] ; [ 8 23],[24.87804878 26.12195122] ; [15.12195122 15.87804878],0
p11,1,0.006117,7.51552,[45  8] ; [18 13],[39.75 13.25] ; [23.25  7.75],0
p9,1,0.00702,7.267797,[46  7] ; [19 12],[41.01190476 11.98809524] ; [23.98809524  7.01190476],0
p4,1,0.00708,7.25245,[35 17] ; [11 19],[29.17073171 22.82926829] ; [16.82926829 13.17073171],0
p10,1,0.00716,7.23237,[42  9] ; [17 14],[36.69512195 14.30487805] ; [22.30487805  8.69512195],0
n5,1,0.008206,6.987987,[42 11] ; [16 15],[36.5952381 16.4047619] ; [21.4047619  9.5952381],0
s6,1,0.013064,6.160372,[35 13] ; [14 17],[29.7721519 18.2278481] ; [19.2278481 11.7721519],0
v3,1,0.019646,5.443076,[30 23] ; [ 9 21],[24.90361446 28.09638554] ; [14.09638554 15.90361446],0
s7,1,0.031298,4.636549,[25 25] ; [ 7 21],[20.51282051 29.48717949] ; [11.48717949 16.51282051],0
p8,1,0.039565,4.23644,[28 23] ; [ 9 20],[23.5875 27.4125] ; [13.4125 15.5875],0
s8,1,0.054697,3.691296,[23 30] ; [ 7 24],[18.92857143 34.07142857] ; [11.07142857 19.92857143],0
p7,1,0.059123,3.561816,[36 16] ; [15 16],[31.95180723 20.04819277] ; [19.04819277 11.95180723],0
p5,1,0.060311,3.528799,[ 9 44] ; [ 1 30],[ 6.30952381 46.69047619] ; [ 3.69047619 27.30952381],0
p6,1,0.085379,2.959413,[25 24] ; [ 9 20],[21.35897436 27.64102564] ; [12.64102564 16.35897436],0
v4,1,0.104219,2.63977,[47  5] ; [24  7],[44.48192771  7.51807229] ; [26.51807229  4.48192771],0
a1,1,0.116929,2.45798,[ 2 51] ; [ 4 27],[ 3.78571429 49.21428571] ; [ 2.21428571 28.78571429],0
s2,1,0.123987,2.366216,[28 25] ; [11 20],[24.60714286 28.39285714] ; [14.39285714 16.60714286],0
n6,1,0.12497,2.353905,[45  8] ; [22  9],[42.27380952 10.72619048] ; [24.72619048  6.27380952],0
n1,1,0.187039,1.740789,[6 9] ; [ 2 10],[ 4.44444444 10.55555556] ; [3.55555556 8.44444444],0
r4,1,0.191467,1.706296,[35 18] ; [16 15],[32.17857143 20.82142857] ; [18.82142857 12.17857143],0
s3,1,0.197618,1.659891,[29 24] ; [12 18],[26.18072289 26.81927711] ; [14.81927711 15.18072289],0
n4,1,0.202762,1.622366,[41 12] ; [20 11],[38.48809524 14.51190476] ; [22.51190476  8.48809524],0
n2,1,0.23099,1.434756,[10  5] ; [12  2],[11.37931034  3.62068966] ; [10.62068966  3.37931034],0
p2,1,0.260313,1.267092,[41 11] ; [21 10],[38.84337349 13.15662651] ; [23.15662651  7.84337349],0
a6,1,0.277979,1.176946,[26 27] ; [19 12],[28.39285714 24.60714286] ; [16.60714286 14.39285714],0
b5,1,0.307771,1.040217,[35 18] ; [17 14],[32.80952381 20.19047619] ; [19.19047619 11.80952381],0
d2,1,0.339329,0.912964,[20 33] ; [15 16],[22.08333333 30.91666667] ; [12.91666667 18.08333333],0
b2,1,0.369524,0.805263,[12 24] ; [7 8],[13.41176471 22.58823529] ; [5.58823529 9.41176471],0
b3,1,0.369524,0.805263,[12 24] ; [7 8],[13.41176471 22.58823529] ; [5.58823529 9.41176471],0
a8,1,0.380429,0.769315,[ 4 44] ; [ 1 29],[ 3.07692308 44.92307692] ; [ 1.92307692 28.07692308],0
s4,1,0.387323,0.747329,[ 8 45] ; [ 7 24],[ 9.46428571 43.53571429] ; [ 5.53571429 25.46428571],0
s5,1,0.403262,0.698578,[15 33] ; [ 6 21],[13.44 34.56] ; [ 7.56 19.44],0
p12,1,0.408074,0.684405,[ 4 48] ; [ 1 30],[ 3.13253012 48.86746988] ; [ 1.86746988 29.13253012],0
u1,1,0.419231,0.652471,[ 4 49] ; [ 1 30],[ 3.1547619 49.8452381] ; [ 1.8452381 29.1547619],0
r3,1,0.41969,0.651184,[49  4] ; [27  4],[47.95238095  5.04761905] ; [28.04761905  2.95238095],0
b4,1,0.499692,0.455591,[32 21] ; [21 10],[33.44047619 19.55952381] ; [19.55952381 11.44047619],0
u3,1,0.517613,0.418647,[10  9] ; [4 6],[9.17241379 9.82758621] ; [4.82758621 5.17241379],0
a2,1,0.528458,0.397357,[ 6 47] ; [ 5 26],[ 6.94047619 46.05952381] ; [ 4.05952381 26.94047619],0
d3,1,0.61606,0.251444,[37 16] ; [20 11],[35.96428571 17.03571429] ; [21.03571429  9.96428571],0
d4,1,0.682771,0.167024,[43 10] ; [24  7],[42.27380952 10.72619048] ; [24.72619048  6.27380952],0
a3,1,0.738353,0.11158,[34 19] ; [21 10],[34.70238095 18.29761905] ; [20.29761905 10.70238095],0
n3,1,0.741854,0.108503,[11  4] ; [11  3],[11.37931034  3.62068966] ; [10.62068966  3.37931034],0
d5,1,0.751795,0.100029,[43 10] ; [26  5],[43.53571429  9.46428571] ; [25.46428571  5.53571429],0
u2,1,0.777607,0.079772,[ 8 10] ; [5 5],[8.35714286 9.64285714] ; [4.64285714 5.35714286],0
r2,1,0.810494,0.057498,[40 11] ; [25  6],[40.42682927 10.57317073] ; [24.57317073  6.42682927],0
p1,1,0.850771,0.035395,[ 4 49] ; [ 2 29],[ 3.78571429 49.21428571] ; [ 2.21428571 28.78571429],0
b1,1,0.858634,0.031724,[25 28] ; [14 17],[24.60714286 28.39285714] ; [14.39285714 16.60714286],0
a5,1,0.875054,0.024725,[30 23] ; [17 14],[29.6547619 23.3452381] ; [17.3452381 13.6547619],0
a7,1,0.934111,0.006835,[32 21] ; [19 12],[32.17857143 20.82142857] ; [18.82142857 12.17857143],0
a4,1,0.973111,0.001136,[19 34] ; [11 20],[18.92857143 34.07142857] ; [11.07142857 19.92857143],0
d1,1,0.99137,0.000117,[29 24] ; [17 14],[29.02380952 23.97619048] ; [16.97619048 14.02380952],0
