Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,72.441123,[97 47] ; [ 35 139],[59.77358491 84.22641509] ; [ 72.22641509 101.77358491],1
s2,1,0.0,62.499524,[106  38] ; [ 51 124],[70.87147335 73.12852665] ; [86.12852665 88.87147335],1
s3,1,0.0,39.29768,[108  36] ; [ 69 104],[80.40378549 63.59621451] ; [96.59621451 76.40378549],1
s6,1,0.0,39.291048,[124  19] ; [92 79],[98.36942675 44.63057325] ; [117.63057325  53.36942675],1
s5,1,1.5e-05,18.780065,[66 72] ; [ 42 131],[47.92282958 90.07717042] ; [ 60.07717042 112.92282958],1
p10,1,0.000165,14.194724,[127  15] ; [126  48],[113.68987342  28.31012658] ; [139.31012658  34.68987342],1
a3,1,0.000308,13.019181,[114  30] ; [105  69],[99.16981132 44.83018868] ; [119.83018868  54.16981132],1
p9,1,0.000315,12.976709,[130  14] ; [129  44],[117.65299685  26.34700315] ; [141.34700315  31.65299685],1
u1,1,0.000405,12.511264,[ 34 110] ; [ 16 159],[ 22.57053292 121.42946708] ; [ 27.42946708 147.57053292],1
p4,1,0.000475,12.210359,[107  37] ; [97 78],[92.08777429 51.91222571] ; [111.91222571  63.08777429],1
s4,1,0.002265,9.321304,[ 40 103] ; [ 24 147],[ 29.14649682 113.85350318] ; [ 34.85350318 136.14649682],0
n4,1,0.007512,7.146189,[114  28] ; [117  58],[103.47634069  38.52365931] ; [127.52365931  47.47634069],0
p6,1,0.010035,6.628761,[79 64] ; [ 70 102],[67.64126984 75.35873016] ; [81.35873016 90.64126984],0
a5,1,0.011236,6.427646,[111  33] ; [112  63],[100.6645768  43.3354232] ; [122.3354232  52.6645768],0
p5,1,0.012643,6.218398,[ 20 123] ; [ 10 164],[ 13.53312303 129.46687697] ; [ 16.46687697 157.53312303],0
p3,1,0.012698,6.210693,[86 58] ; [80 95],[74.93416928 69.06583072] ; [91.06583072 83.93416928],0
u3,1,0.013305,6.128116,[22  8] ; [32 37],[16.36363636 13.63636364] ; [37.63636364 31.36363636],0
u2,1,0.015292,5.882478,[21  8] ; [31 37],[15.54639175 13.45360825] ; [36.45360825 31.54639175],0
p12,1,0.018079,5.588437,[ 13 131] ; [  5 169],[  8.1509434 135.8490566] ; [  9.8490566 164.1509434],0
a2,1,0.02253,5.204409,[ 39 105] ; [ 29 146],[ 30.69592476 113.30407524] ; [ 37.30407524 137.69592476],0
r1,1,0.027706,4.846282,[119  24] ; [126  47],[110.87025316  32.12974684] ; [134.12974684  38.87025316],0
r3,1,0.030517,4.679913,[140   3] ; [162  13],[135.80503145   7.19496855] ; [166.19496855   8.80503145],0
v4,1,0.030863,4.660556,[138   4] ; [159  15],[133.46202532   8.53797468] ; [163.53797468  10.46202532],0
p2,1,0.037817,4.313235,[132  12] ; [146  28],[125.88679245  18.11320755] ; [152.11320755  21.88679245],0
n5,1,0.038409,4.286803,[107  34] ; [114  61],[98.61075949 42.38924051] ; [122.38924051  52.61075949],0
r2,1,0.041622,4.150498,[134   6] ; [154  18],[129.23076923  10.76923077] ; [158.76923077  13.23076923],0
a8,1,0.049774,3.849047,[ 27 108] ; [ 19 143],[ 20.90909091 114.09090909] ; [ 25.09090909 136.90909091],0
a4,1,0.084892,2.968669,[65 79] ; [ 62 112],[57.50943396 86.49056604] ; [ 69.49056604 104.50943396],0
n1,1,0.113451,2.505474,[15 16] ; [12 28],[11.78873239 19.21126761] ; [15.21126761 24.78873239],0
b5,1,0.116394,2.465183,[78 66] ; [110  65],[84.86520376 59.13479624] ; [103.13479624  71.86520376],0
d2,1,0.139141,2.187429,[72 72] ; [ 73 102],[65.45454545 78.54545455] ; [79.54545455 95.45454545],0
d3,1,0.157251,2.00046,[100  44] ; [107  66],[94.03154574 49.96845426] ; [112.96845426  60.03154574],0
p11,1,0.183096,1.772314,[119  25] ; [134  41],[114.20689655  29.79310345] ; [138.79310345  36.20689655],0
d1,1,0.205955,1.599636,[81 63] ; [86 89],[75.38557994 68.61442006] ; [91.61442006 83.38557994],0
n6,1,0.235211,1.409068,[120  22] ; [138  36],[115.93670886  26.06329114] ; [142.06329114  31.93670886],0
r4,1,0.238293,1.390662,[129  15] ; [149  26],[125.49216301  18.50783699] ; [152.50783699  22.49216301],0
b2,1,0.239469,1.383715,[40 65] ; [29 67],[36.04477612 68.95522388] ; [32.95522388 63.04477612],0
b3,1,0.239469,1.383715,[40 65] ; [29 67],[36.04477612 68.95522388] ; [32.95522388 63.04477612],0
v2,1,0.275973,1.186817,[65 77] ; [ 67 102],[60.27009646 81.72990354] ; [71.72990354 97.27009646],0
n3,1,0.307189,1.042722,[23  9] ; [32  7],[24.78873239  7.21126761] ; [30.21126761  8.78873239],0
p1,1,0.367353,0.812599,[ 10 134] ; [  8 166],[  8.1509434 135.8490566] ; [  9.8490566 164.1509434],0
d4,1,0.38975,0.739722,[116  28] ; [134  41],[112.85266458  31.14733542] ; [137.14733542  37.85266458],0
n2,1,0.436991,0.604171,[25  7] ; [28 12],[23.55555556  8.44444444] ; [29.44444444 10.55555556],0
p8,1,0.486162,0.485009,[94 50] ; [107  67],[91.01886792 52.98113208] ; [109.98113208  64.01886792],0
s1,1,0.528535,0.397208,[  6 137] ; [  5 168],[  4.9778481 138.0221519] ; [  6.0221519 166.9778481],0
a6,1,0.529673,0.395019,[97 47] ; [112  63],[94.34482759 49.65517241] ; [114.65517241  60.34482759],0
v1,1,0.556547,0.345718,[67 75] ; [75 96],[64.42172524 77.57827476] ; [77.57827476 93.42172524],0
d5,1,0.644284,0.213183,[114  30] ; [134  40],[112.30188679  31.69811321] ; [135.69811321  38.30188679],0
a7,1,0.699028,0.149485,[103  41] ; [121  53],[101.43396226  42.56603774] ; [122.56603774  51.43396226],0
a1,1,0.70868,0.139599,[  7 137] ; [  7 168],[  6.31974922 137.68025078] ; [  7.68025078 167.31974922],0
b4,1,0.71081,0.13747,[76 68] ; [96 79],[77.64263323 66.35736677] ; [94.35736677 80.64263323],0
b1,1,0.954055,0.00332,[63 81] ; [76 99],[62.7460815 81.2539185] ; [76.2539185 98.7460815],0
