Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,75.144085,[35 36] ; [233  18],[59.0931677 11.9068323] ; [208.9068323  42.0931677],1
v4,1,0.0,30.234381,[52 19] ; [236  12],[64.10031348  6.89968652] ; [223.89968652  24.10031348],1
r3,1,1e-06,24.114907,[54 16] ; [239  11],[64.09375  5.90625] ; [228.90625  21.09375],1
r2,1,9e-06,19.660089,[54 12] ; [241   8],[61.80952381  4.19047619] ; [233.19047619  15.80952381],1
s6,1,0.000693,11.509058,[32 38] ; [169  80],[44.10658307 25.89341693] ; [156.89341693  92.10658307],1
u1,1,0.001134,10.594379,[ 7 64] ; [ 72 179],[17.41925466 53.58074534] ; [ 61.58074534 189.41925466],0
d3,1,0.001231,10.443816,[37 34] ; [181  69],[48.21806854 22.78193146] ; [169.78193146  80.21806854],0
v2,1,0.005496,7.708554,[26 42] ; [138 103],[36.09061489 31.90938511] ; [127.90938511 113.09061489],0
p1,1,0.006258,7.474593,[ 9 62] ; [ 10 240],[ 4.20249221 66.79750779] ; [ 14.79750779 235.20249221],0
p2,1,0.006362,7.444745,[40 30] ; [185  65],[49.21875 20.78125] ; [175.78125  74.21875],0
b1,1,0.006846,7.312869,[39 32] ; [ 93 158],[29.10559006 41.89440994] ; [102.89440994 148.10559006],0
v3,1,0.016115,5.790281,[15 52] ; [ 91 147],[23.2852459 43.7147541] ; [ 82.7147541 155.2852459],0
p7,1,0.024026,5.092787,[21 50] ; [110 137],[29.24842767 41.75157233] ; [101.75157233 145.24842767],0
a7,1,0.02574,4.973432,[42 29] ; [183  68],[49.61180124 21.38819876] ; [175.38819876  75.61180124],0
a2,1,0.025777,4.970943,[17 54] ; [ 96 155],[24.91614907 46.08385093] ; [ 88.08385093 162.91614907],0
n4,1,0.027391,4.865977,[49 22] ; [203  47],[55.73831776 15.26168224] ; [196.26168224  53.73831776],0
d4,1,0.027588,4.853653,[54 17] ; [217  33],[59.94080997 11.05919003] ; [211.05919003  38.94080997],0
v1,1,0.028622,4.790222,[23 43] ; [122 122],[30.87096774 35.12903226] ; [114.12903226 129.87096774],0
n6,1,0.029887,4.715779,[49 22] ; [201  47],[55.64263323 15.35736677] ; [194.35736677  53.64263323],0
p10,1,0.072453,3.226546,[46 25] ; [188  61],[51.91875 19.08125] ; [182.08125  66.91875],0
p11,1,0.09692,2.755516,[43 28] ; [178  73],[48.72981366 22.27018634] ; [172.27018634  78.72981366],0
s3,1,0.128251,2.313547,[33 38] ; [140 107],[38.62578616 32.37421384] ; [134.37421384 112.62578616],0
p5,1,0.141685,2.159562,[ 1 69] ; [ 14 234],[ 3.30188679 66.69811321] ; [ 11.69811321 236.30188679],0
n3,1,0.144327,2.131206,[18 11] ; [58 18],[20.99047619  8.00952381] ; [55.00952381 20.99047619],0
s5,1,0.147554,2.09736,[15 50] ; [ 79 165],[19.77346278 45.22653722] ; [ 74.22653722 169.77346278],0
s2,1,0.19315,1.693427,[31 40] ; [130 118],[35.8338558 35.1661442] ; [125.1661442 122.8338558],0
a3,1,0.230156,1.439898,[62  9] ; [203  47],[58.61370717 12.38629283] ; [206.38629283  43.61370717],0
u2,1,0.24879,1.330084,[3 6] ; [25 21],[4.58181818 4.41818182] ; [23.41818182 22.58181818],0
s7,1,0.26137,1.261486,[29 38] ; [122 117],[33.0620915 33.9379085] ; [117.9379085 121.0620915],0
s8,1,0.303773,1.057558,[25 46] ; [105 145],[28.75389408 42.24610592] ; [101.24610592 148.75389408],0
a6,1,0.339648,0.911761,[50 21] ; [190  60],[53.08411215 17.91588785] ; [186.91588785  63.08411215],0
p4,1,0.342884,0.899618,[29 42] ; [118 132],[32.51401869 38.48598131] ; [114.48598131 135.51401869],0
b4,1,0.346321,0.886892,[38 33] ; [150 101],[41.45341615 29.54658385] ; [146.54658385 104.45341615],0
n1,1,0.430564,0.621302,[12 15] ; [28 50],[10.28571429 16.71428571] ; [29.71428571 48.28571429],0
u3,1,0.440973,0.59375,[4 5] ; [28 20],[5.05263158 3.94736842] ; [26.94736842 21.05263158],0
n2,1,0.448893,0.573445,[22  7] ; [54 25],[20.40740741  8.59259259] ; [55.59259259 23.40740741],0
a1,1,0.455907,0.555924,[ 6 65] ; [ 15 236],[ 4.63043478 66.36956522] ; [ 16.36956522 234.63043478],0
d2,1,0.515196,0.423499,[44 25] ; [148 101],[41.66037736 27.33962264] ; [150.33962264  98.66037736],0
d1,1,0.580437,0.305529,[43 28] ; [161  90],[44.98136646 26.01863354] ; [159.01863354  91.98136646],0
s4,1,0.604495,0.268269,[11 60] ; [ 45 203],[12.46394984 58.53605016] ; [ 43.53605016 204.46394984],0
p9,1,0.626454,0.2369,[52 16] ; [198  52],[53.4591195 14.5408805] ; [196.5408805  53.4591195],0
b2,1,0.652105,0.203256,[21 26] ; [66 95],[19.65865385 27.34134615] ; [67.34134615 93.65865385],0
b3,1,0.652105,0.203256,[21 26] ; [66 95],[19.65865385 27.34134615] ; [67.34134615 93.65865385],0
b5,1,0.684902,0.16466,[46 25] ; [156  95],[44.54037267 26.45962733] ; [157.45962733  93.54037267],0
a8,1,0.688401,0.160821,[ 8 61] ; [ 30 193],[ 8.97945205 60.02054795] ; [ 29.02054795 193.97945205],0
u4,1,0.748171,0.103075,[ 1 70] ; [  5 246],[ 1.32298137 69.67701863] ; [  4.67701863 246.32298137],0
d5,1,0.908022,0.013348,[62  9] ; [217  33],[61.71028037  9.28971963] ; [217.28971963  32.71028037],0
p6,1,0.943101,0.005094,[16 53] ; [ 59 191],[16.22257053 52.77742947] ; [ 58.77742947 191.22257053],0
n5,1,0.944339,0.004874,[50 21] ; [175  72],[50.23584906 20.76415094] ; [174.76415094  72.23584906],0
