Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,96.033576,[283  56] ; [109 134],[228.32989691 110.67010309] ; [163.67010309  79.32989691],1
n6,1,0.018756,5.524111,[316  23] ; [218  31],[307.86734694  31.13265306] ; [226.13265306  22.86734694],0
v3,1,0.027109,4.883852,[157 175] ; [ 90 147],[144.11950791 187.88049209] ; [102.88049209 134.11950791],0
v2,1,0.034348,4.477314,[204 125] ; [127 112],[191.72359155 137.27640845] ; [139.27640845  99.72359155],0
p12,1,0.039593,4.235251,[ 42 297] ; [ 18 232],[ 34.53310696 304.46689304] ; [ 25.46689304 224.53310696],0
s4,1,0.131586,2.27369,[ 62 274] ; [ 34 213],[ 55.32761578 280.67238422] ; [ 40.67238422 206.32761578],0
n4,1,0.166368,1.915369,[307  34] ; [215  34],[301.69830508  39.30169492] ; [220.30169492  28.69830508],0
d1,1,0.172376,1.862155,[214 127] ; [143 107],[205.98477157 135.01522843] ; [151.01522843  98.98477157],0
s7,1,0.173808,1.849787,[185 136] ; [125 116],[177.06405694 143.93594306] ; [132.93594306 108.06405694],0
n3,1,0.201586,1.630844,[33 16] ; [56 16],[36.04132231 12.95867769] ; [52.95867769 19.04132231],0
d4,1,0.267023,1.231979,[283  56] ; [199  50],[277.8877551  61.1122449] ; [204.1122449  44.8877551],0
r2,1,0.269672,1.218415,[321  16] ; [230  17],[317.95719178  19.04280822] ; [233.04280822  13.95719178],0
s6,1,0.293773,1.10225,[240  89] ; [171  77],[234.34835355  94.65164645] ; [176.65164645  71.34835355],0
a5,1,0.307201,1.042672,[266  75] ; [186  64],[260.79864636  80.20135364] ; [191.20135364  58.79864636],0
a6,1,0.321909,0.981174,[228 111] ; [177  72],[233.49489796 105.50510204] ; [171.50510204  77.49489796],0
a2,1,0.343941,0.895687,[ 85 256] ; [ 71 179],[ 90.01015228 250.98984772] ; [ 65.98984772 184.01015228],0
b4,1,0.398073,0.714141,[190 151] ; [148 102],[195.02199662 145.97800338] ; [142.97800338 107.02199662],0
d5,1,0.450285,0.569933,[275  64] ; [208  41],[278.46428571  60.53571429] ; [204.53571429  44.46428571],0
a8,1,0.492994,0.469985,[ 52 259] ; [ 33 194],[ 49.13568773 261.86431227] ; [ 35.86431227 191.13568773],0
a7,1,0.498907,0.457261,[244  96] ; [173  77],[240.30508475  99.69491525] ; [176.69491525  73.30508475],0
b2,1,0.504301,0.445875,[ 89 122] ; [60 95],[ 85.8989071 125.1010929] ; [63.1010929 91.8989071],0
b3,1,0.504301,0.445875,[ 89 122] ; [60 95],[ 85.8989071 125.1010929] ; [63.1010929 91.8989071],0
u1,1,0.52056,0.412784,[ 65 276] ; [ 53 197],[ 68.08460237 272.91539763] ; [ 49.91539763 200.08460237],0
a1,1,0.521415,0.411093,[ 19 322] ; [ 11 239],[ 17.30964467 323.69035533] ; [ 12.69035533 237.30964467],0
r3,1,0.537435,0.380314,[324  14] ; [236  13],[322.45315162  15.54684838] ; [237.54684838  11.45315162],0
u2,1,0.600056,0.274911,[51 39] ; [33 30],[49.41176471 40.58823529] ; [34.58823529 28.41176471],0
b1,1,0.655905,0.198536,[133 208] ; [ 93 157],[130.39932318 210.60067682] ; [ 95.60067682 154.39932318],0
s1,1,0.658758,0.195035,[  9 330] ; [  8 236],[  9.88507719 329.11492281] ; [  7.11492281 236.88507719],0
u3,1,0.698078,0.150479,[50 40] ; [33 30],[48.82352941 41.17647059] ; [34.17647059 28.82352941],0
n2,1,0.698625,0.149906,[41  9] ; [57 15],[40.16393443  9.83606557] ; [57.83606557 14.16393443],0
a4,1,0.734596,0.114933,[162 177] ; [123 127],[164.03225806 174.96774194] ; [120.96774194 129.03225806],0
u4,1,0.761282,0.092293,[ 11 329] ; [  7 243],[ 10.37288136 329.62711864] ; [  7.62711864 242.37288136],0
d3,1,0.839536,0.041001,[233 107] ; [168  80],[231.8707483 108.1292517] ; [169.1292517  78.8707483],0
a3,1,0.882025,0.022023,[251  87] ; [187  63],[251.7755102  86.2244898] ; [186.2244898  63.7755102],0
s3,1,0.919801,0.010137,[200 136] ; [146 101],[199.40994854 136.59005146] ; [146.59005146 100.40994854],0
s2,1,0.928513,0.008049,[186 152] ; [135 112],[185.46666667 152.53333333] ; [135.53333333 111.46666667],0
d2,1,0.943842,0.004962,[171 169] ; [124 124],[170.57823129 169.42176871] ; [124.42176871 123.57823129],0
n1,1,0.96071,0.002427,[22 27] ; [32 40],[21.8677686 27.1322314] ; [32.1322314 39.8677686],0
