Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,34.673427,[ 7 34] ; [33  7],[20.24691358 20.75308642] ; [19.75308642 20.24691358],1
d3,1,1e-06,24.771822,[15 26] ; [36  4],[25.81481481 15.18518519] ; [25.18518519 14.81481481],1
a2,1,0.000162,14.226186,[ 1 40] ; [14 26],[ 7.59259259 33.40740741] ; [ 7.40740741 32.59259259],1
a4,1,0.000297,13.090909,[ 5 35] ; [20 20],[12.5 27.5] ; [12.5 27.5],1
u1,1,0.000729,11.414733,[ 1 40] ; [12 28],[ 6.58024691 34.41975309] ; [ 6.41975309 33.58024691],1
a3,1,0.004402,8.110103,[18 23] ; [30 10],[24.2962963 16.7037037] ; [23.7037037 16.2962963],0
a5,1,0.017761,5.619567,[18 23] ; [28 12],[23.28395062 17.71604938] ; [22.71604938 17.28395062],0
a7,1,0.041061,4.173476,[23 18] ; [31  9],[27.33333333 13.66666667] ; [26.66666667 13.33333333],0
p2,1,0.051989,3.776109,[20 21] ; [28 12],[24.2962963 16.7037037] ; [23.7037037 16.2962963],0
p3,1,0.079151,3.082242,[19 22] ; [11 29],[15.18518519 25.81481481] ; [14.81481481 25.18518519],0
n5,1,0.088113,2.908522,[30 11] ; [22 18],[26.32098765 14.67901235] ; [25.67901235 14.32098765],0
s1,1,0.089526,2.882883,[ 5 35] ; [ 1 39],[ 3. 37.] ; [ 3. 37.],0
v3,1,0.093966,2.805087,[19 22] ; [11 28],[15.375 25.625] ; [14.625 24.375],0
p4,1,0.116492,2.463859,[18 22] ; [25 15],[21.5 18.5] ; [21.5 18.5],0
a8,1,0.133614,2.25,[ 6 30] ; [ 2 34],[ 4. 32.] ; [ 4. 32.],0
s8,1,0.142685,2.148766,[12 29] ; [18 22],[15.18518519 25.81481481] ; [14.81481481 25.18518519],0
r4,1,0.19118,1.708503,[30 11] ; [34  6],[32.39506173  8.60493827] ; [31.60493827  8.39506173],0
r1,1,0.21141,1.561746,[29 12] ; [33  7],[31.38271605  9.61728395] ; [30.61728395  9.38271605],0
r3,1,0.249228,1.327625,[36  5] ; [38  2],[37.45679012  3.54320988] ; [36.54320988  3.45679012],0
b4,1,0.281965,1.157592,[24 17] ; [28 12],[26.32098765 14.67901235] ; [25.67901235 14.32098765],0
u2,1,0.290466,1.11746,[11 11] ; [7 3],[12.375  9.625] ; [5.625 4.375],0
a6,1,0.310835,1.027123,[20 21] ; [24 16],[22.27160494 18.72839506] ; [21.72839506 18.27160494],0
p7,1,0.312919,1.018314,[23 17] ; [18 21],[20.75949367 19.24050633] ; [20.24050633 18.75949367],0
v2,1,0.314103,1.013344,[16 24] ; [20 19],[18.2278481 21.7721519] ; [17.7721519 21.2278481],0
r2,1,0.35287,0.863111,[34  7] ; [36  4],[35.43209877  5.56790123] ; [34.56790123  5.43209877],0
a1,1,0.378847,0.774439,[ 2 39] ; [ 4 36],[ 3.03703704 37.96296296] ; [ 2.96296296 37.03703704],0
u3,1,0.395772,0.721134,[15  8] ; [8 2],[16.03030303  6.96969697] ; [6.96969697 3.03030303],0
p5,1,0.413835,0.667756,[ 4 37] ; [ 2 38],[ 3.03703704 37.96296296] ; [ 2.96296296 37.03703704],0
p1,1,0.413835,0.667756,[ 4 37] ; [ 2 38],[ 3.03703704 37.96296296] ; [ 2.96296296 37.03703704],0
s7,1,0.429756,0.623482,[15 24] ; [18 20],[16.71428571 22.28571429] ; [16.28571429 21.71428571],0
n3,1,0.431333,0.619231,[7 3] ; [7 6],[6.08695652 3.91304348] ; [7.91304348 5.08695652],0
v1,1,0.440951,0.593805,[15 26] ; [18 22],[16.7037037 24.2962963] ; [16.2962963 23.7037037],0
p8,1,0.440951,0.593805,[15 26] ; [18 22],[16.7037037 24.2962963] ; [16.2962963 23.7037037],0
p10,1,0.486186,0.484956,[ 9 30] ; [12 28],[10.36708861 28.63291139] ; [10.63291139 29.36708861],0
s2,1,0.498962,0.457143,[21 19] ; [24 16],[22.5 17.5] ; [22.5 17.5],0
n1,1,0.512091,0.429792,[4 5] ; [4 9],[3.27272727 5.72727273] ; [4.72727273 8.27272727],0
p6,1,0.698281,0.150266,[ 9 32] ; [10 29],[ 9.7375 31.2625] ; [ 9.2625 29.7375],0
n2,1,0.707787,0.140498,[7 3] ; [10  3],[7.39130435 2.60869565] ; [9.60869565 3.39130435],0
p11,1,0.737809,0.112062,[20 21] ; [21 19],[20.75308642 20.24691358] ; [20.24691358 19.75308642],0
s4,1,0.748054,0.103174,[11 30] ; [ 9 29],[10.37974684 30.62025316] ; [ 9.62025316 28.37974684],0
n6,1,0.749495,0.101956,[31 10] ; [29 11],[30.37037037 10.62962963] ; [29.62962963 10.37037037],0
b1,1,0.751917,0.099928,[26 15] ; [24 16],[25.30864198 15.69135802] ; [24.69135802 15.30864198],0
b5,1,0.752942,0.099075,[27 14] ; [25 15],[26.32098765 14.67901235] ; [25.67901235 14.32098765],0
n4,1,0.753298,0.09878,[28 13] ; [26 14],[27.33333333 13.66666667] ; [26.66666667 13.33333333],0
s5,1,0.804888,0.061022,[11 29] ; [12 28],[11.5 28.5] ; [11.5 28.5],0
s3,1,0.816092,0.054091,[25 15] ; [26 14],[25.5 14.5] ; [25.5 14.5],0
v4,1,0.966736,0.001739,[36  5] ; [35  5],[35.9382716  5.0617284] ; [35.0617284  4.9382716],0
b2,1,0.990568,0.00014,[ 6 19] ; [ 7 22],[ 6.01851852 18.98148148] ; [ 6.98148148 22.01851852],0
b3,1,0.990568,0.00014,[ 6 19] ; [ 7 22],[ 6.01851852 18.98148148] ; [ 6.98148148 22.01851852],0
