Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,48.997393,[26 40] ; [105  14],[46.73513514 19.26486486] ; [84.26486486 34.73513514],1
r2,1,3e-06,21.691182,[44 19] ; [112   6],[54.29834254  8.70165746] ; [101.70165746  16.29834254],1
v4,1,1.2e-05,19.123717,[40 26] ; [105  14],[51.72972973 14.27027027] ; [93.27027027 25.72972973],1
r3,1,8.2e-05,15.504067,[43 23] ; [106  13],[53.15675676 12.84324324] ; [95.84324324 23.15675676],1
p1,1,0.000229,13.576129,[13 53] ; [  4 115],[ 6.06486486 59.93513514] ; [ 10.93513514 108.06486486],1
s6,1,0.000506,12.093478,[21 45] ; [68 48],[32.27472527 33.72527473] ; [56.72527473 59.27472527],1
s8,1,0.004725,7.981715,[11 55] ; [43 75],[19.36956522 46.63043478] ; [34.63043478 83.36956522],0
u2,1,0.00771,7.099726,[ 7 18] ; [27 17],[12.31884058 12.68115942] ; [21.68115942 22.31884058],0
v2,1,0.011744,6.349162,[21 40] ; [62 52],[28.93142857 32.06857143] ; [54.06857143 59.93142857],0
a7,1,0.019057,5.496277,[31 35] ; [77 42],[38.52972973 27.47027027] ; [69.47027027 49.52972973],0
s7,1,0.023119,5.159517,[14 49] ; [43 67],[20.75722543 42.24277457] ; [36.24277457 73.75722543],0
s3,1,0.02505,5.020413,[20 45] ; [56 61],[27.14285714 37.85714286] ; [48.85714286 68.14285714],0
u3,1,0.035213,4.434798,[ 9 16] ; [28 17],[13.21428571 11.78571429] ; [23.78571429 21.21428571],0
s2,1,0.036877,4.356097,[19 47] ; [52 65],[25.60655738 40.39344262] ; [45.39344262 71.60655738],0
v3,1,0.063631,3.440125,[14 49] ; [40 72],[19.44 43.56] ; [34.56 77.44],0
p11,1,0.070422,3.273164,[28 38] ; [67 52],[33.89189189 32.10810811] ; [61.10810811 57.89189189],0
p10,1,0.073369,3.205991,[28 36] ; [68 50],[33.75824176 30.24175824] ; [62.24175824 55.75824176],0
a2,1,0.101743,2.678007,[ 8 58] ; [26 93],[12.12972973 53.87027027] ; [21.87027027 97.12972973],0
u1,1,0.103721,2.647369,[ 5 61] ; [ 19 100],[ 8.56216216 57.43783784] ; [ 15.43783784 103.56216216],0
b3,1,0.105214,2.624677,[20 24] ; [22 50],[15.93103448 28.06896552] ; [26.06896552 45.93103448],0
b2,1,0.105214,2.624677,[20 24] ; [22 50],[15.93103448 28.06896552] ; [26.06896552 45.93103448],0
a1,1,0.118899,2.431769,[ 9 57] ; [  8 111],[ 6.06486486 59.93513514] ; [ 10.93513514 108.06486486],0
d4,1,0.123963,2.366524,[44 22] ; [91 27],[48.42391304 17.57608696] ; [86.57608696 31.42391304],0
a4,1,0.141679,2.159624,[23 42] ; [55 63],[27.70491803 37.29508197] ; [50.29508197 67.70491803],0
n3,1,0.163187,1.944444,[14 14] ; [28 14],[16.8 11.2] ; [25.2 16.8],0
n4,1,0.164147,1.935599,[37 29] ; [79 40],[41.38378378 24.61621622] ; [74.61621622 44.38378378],0
p4,1,0.201718,1.629892,[14 52] ; [35 82],[17.67213115 48.32786885] ; [31.32786885 85.67213115],0
n6,1,0.206994,1.592329,[40 26] ; [83 36],[43.88108108 22.11891892] ; [79.11891892 39.88108108],0
d1,1,0.207146,1.591263,[28 38] ; [62 57],[32.10810811 33.89189189] ; [57.89189189 61.10810811],0
a8,1,0.242236,1.367535,[ 4 61] ; [ 13 100],[ 6.20786517 58.79213483] ; [ 10.79213483 102.20786517],0
p3,1,0.248417,1.332182,[15 50] ; [37 82],[18.36956522 46.63043478] ; [33.63043478 85.36956522],0
v1,1,0.255077,1.29528,[19 46] ; [44 73],[22.5 42.5] ; [40.5 76.5],0
p9,1,0.282037,1.157249,[30 30] ; [69 49],[33.37078652 26.62921348] ; [65.62921348 52.37078652],0
a5,1,0.296936,1.087905,[37 29] ; [76 43],[40.31351351 25.68648649] ; [72.68648649 46.31351351],0
u4,1,0.323082,0.976431,[ 1 65] ; [  5 114],[ 2.14054054 63.85945946] ; [  3.85945946 115.14054054],0
d5,1,0.35015,0.872913,[42 24] ; [83 35],[44.83695652 21.16304348] ; [80.16304348 37.83695652],0
d3,1,0.375885,0.784116,[33 33] ; [67 51],[35.86956522 30.13043478] ; [64.13043478 53.86956522],0
p12,1,0.381403,0.766175,[ 2 64] ; [  7 111],[ 3.22826087 62.77173913] ; [  5.77173913 112.22826087],0
s5,1,0.393428,0.72832,[12 52] ; [27 84],[14.26285714 49.73714286] ; [24.73714286 86.26285714],0
p7,1,0.543493,0.369105,[18 48] ; [36 78],[19.8 46.2] ; [34.2 79.8],0
s4,1,0.625763,0.237851,[12 54] ; [25 93],[13.27173913 52.72826087] ; [23.72826087 94.27173913],0
n1,1,0.683064,0.166697,[11 16] ; [21 25],[11.83561644 15.16438356] ; [20.16438356 25.83561644],0
a6,1,0.685895,0.163565,[36 30] ; [68 50],[37.30434783 28.69565217] ; [66.69565217 51.30434783],0
d2,1,0.72983,0.119267,[31 33] ; [54 64],[29.89010989 34.10989011] ; [55.10989011 62.89010989],0
b1,1,0.784186,0.075004,[33 33] ; [57 62],[32.10810811 33.89189189] ; [57.89189189 61.10810811],0
