Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,135.947559,[10 78] ; [155  27],[53.77777778 34.22222222] ; [111.22222222  70.77777778],1
p11,1,0.0,33.256197,[38 52] ; [141  41],[59.22794118 30.77205882] ; [119.77205882  62.22794118],1
p2,1,0.0,27.075,[41 49] ; [139  41],[60. 30.] ; [120.  60.],1
r3,1,1e-06,23.502389,[64 24] ; [170  11],[76.55018587 11.44981413] ; [157.44981413  23.55018587],1
r4,1,0.000256,13.365181,[56 34] ; [150  32],[68.16176471 21.83823529] ; [137.83823529  44.16176471],1
d3,1,0.000859,11.108325,[41 49] ; [120  60],[53.66666667 36.33333333] ; [107.33333333  72.66666667],1
v4,1,0.000919,10.984895,[68 21] ; [165  16],[76.8037037 12.1962963] ; [156.1962963  24.8037037],1
s6,1,0.001232,10.442475,[27 62] ; [93 89],[39.4095941 49.5904059] ; [ 80.5904059 101.4095941],0
b1,1,0.006864,7.308331,[46 44] ; [ 62 120],[35.73529412 54.26470588] ; [ 72.26470588 109.73529412],0
s1,1,0.007503,7.148377,[ 5 82] ; [  1 178],[ 1.96240602 85.03759398] ; [  4.03759398 174.96240602],0
n6,1,0.009238,6.776288,[55 34] ; [140  42],[64.04059041 24.95940959] ; [130.95940959  51.04059041],0
s2,1,0.012434,6.247938,[16 72] ; [ 59 121],[24.62686567 63.37313433] ; [ 50.37313433 129.62686567],0
v2,1,0.013125,6.152127,[28 58] ; [83 87],[37.2890625 48.7109375] ; [73.7109375 96.2890625],0
r2,1,0.014683,5.954124,[71 17] ; [164  16],[77.1641791 10.8358209] ; [157.8358209  22.1641791],0
b5,1,0.014686,5.953721,[45 45] ; [119  63],[54.26470588 35.73529412] ; [109.73529412  72.26470588],0
v1,1,0.017173,5.678571,[27 63] ; [79 96],[36. 54.] ; [ 70. 105.],0
a6,1,0.020588,5.361298,[50 40] ; [127  55],[58.56617647 31.43382353] ; [118.43382353  63.56617647],0
d4,1,0.022156,5.233522,[59 30] ; [144  38],[66.66789668 22.33210332] ; [136.33210332  45.66789668],0
u2,1,0.026724,4.908534,[14 25] ; [39 28],[19.5 19.5] ; [33.5 33.5],0
s3,1,0.036499,4.37362,[26 62] ; [ 77 103],[33.82089552 54.17910448] ; [ 69.17910448 110.82089552],0
d2,1,0.06259,3.467387,[41 47] ; [ 63 118],[34.02230483 53.97769517] ; [ 69.97769517 111.02230483],0
n2,1,0.063675,3.438969,[23 16] ; [43 13],[27.09473684 11.90526316] ; [38.90526316 17.09473684],0
a7,1,0.0709,3.262065,[52 36] ; [127  54],[58.55762082 29.44237918] ; [120.44237918  60.55762082],0
p1,1,0.072383,3.228132,[ 9 81] ; [  8 174],[ 5.625 84.375] ; [ 11.375 170.625],0
p6,1,0.144991,2.124169,[ 8 80] ; [ 28 152],[11.82089552 76.17910448] ; [ 24.17910448 155.82089552],0
d5,1,0.146571,2.107578,[59 31] ; [134  47],[64.09594096 25.90405904] ; [128.90405904  52.09594096],0
n3,1,0.161047,1.964372,[24 15] ; [42 14],[27.09473684 11.90526316] ; [38.90526316 17.09473684],0
d1,1,0.164296,1.934237,[35 55] ; [87 95],[40.36764706 49.63235294] ; [ 81.63235294 100.36764706],0
a5,1,0.168813,1.893456,[46 44] ; [109  73],[51.28676471 38.71323529] ; [103.71323529  78.28676471],0
p7,1,0.173061,1.856229,[26 63] ; [ 67 111],[31. 58.] ; [ 62. 116.],0
s8,1,0.194882,1.680319,[ 9 80] ; [ 29 153],[12.4797048 76.5202952] ; [ 25.5202952 156.4797048],0
a3,1,0.210624,1.567132,[49 40] ; [114  67],[53.72962963 35.27037037] ; [109.27037037  71.72962963],0
p5,1,0.279926,1.16745,[ 2 88] ; [  9 172],[ 3.65313653 86.34686347] ; [  7.34686347 173.65313653],0
s5,1,0.291083,1.114605,[13 75] ; [ 35 139],[16.1221374 71.8778626] ; [ 31.8778626 142.1221374],0
u3,1,0.321486,0.98289,[18 23] ; [36 31],[20.5 20.5] ; [33.5 33.5],0
a8,1,0.323195,0.975974,[ 6 78] ; [ 19 153],[ 8.203125 75.796875] ; [ 16.796875 155.203125],0
n5,1,0.337572,0.91963,[52 37] ; [116  64],[55.58364312 33.41635688] ; [112.41635688  67.58364312],0
a1,1,0.350172,0.872833,[ 7 83] ; [  9 173],[ 5.29411765 84.70588235] ; [ 10.70588235 171.29411765],0
p3,1,0.47965,0.499658,[21 68] ; [ 50 131],[23.4037037 65.5962963] ; [ 47.5962963 133.4037037],0
p12,1,0.481092,0.496387,[ 2 88] ; [  7 175],[ 2.97794118 87.02205882] ; [  6.02205882 175.97794118],0
v3,1,0.499055,0.456946,[20 67] ; [ 47 128],[22.2480916 64.7519084] ; [ 44.7519084 130.2480916],0
p4,1,0.51408,0.425753,[26 63] ; [ 60 121],[28.34814815 60.65185185] ; [ 57.65185185 123.34814815],0
b2,1,0.663925,0.18879,[20 36] ; [29 61],[18.79452055 37.20547945] ; [30.20547945 59.79452055],0
b3,1,0.663925,0.18879,[20 36] ; [29 61],[18.79452055 37.20547945] ; [30.20547945 59.79452055],0
u1,1,0.755188,0.097223,[10 80] ; [ 18 164],[ 9.26470588 80.73529412] ; [ 18.73529412 163.26470588],0
s4,1,0.79645,0.066535,[13 77] ; [ 28 151],[13.71747212 76.28252788] ; [ 27.28252788 151.71747212],0
b4,1,0.876047,0.024331,[55 35] ; [113  69],[55.58823529 34.41176471] ; [112.41176471  69.58823529],0
a2,1,0.877303,0.023836,[15 75] ; [ 29 153],[14.55882353 75.44117647] ; [ 29.44117647 152.55882353],0
n1,1,0.968466,0.001563,[11 27] ; [16 40],[10.91489362 27.08510638] ; [16.08510638 39.91489362],0
