Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,28.757022,[18 71] ; [21  7],[29.66666667 59.33333333] ; [ 9.33333333 18.66666667],1
u1,1,0.700358,0.1481,[ 2 90] ; [ 1 28],[ 2.28099174 89.71900826] ; [ 0.71900826 28.28099174],0
d4,1,0.71422,0.134098,[44 48] ; [15 14],[44.85950413 47.14049587] ; [14.14049587 14.85950413],0
d2,1,0.719667,0.128812,[22 70] ; [ 6 23],[21.2892562 70.7107438] ; [ 6.7107438 22.2892562],0
b4,1,0.726391,0.122451,[51 41] ; [15 14],[50.18181818 41.81818182] ; [15.81818182 13.18181818],0
p5,1,0.758669,0.094389,[ 8 83] ; [ 3 25],[ 8.41176471 82.58823529] ; [ 2.58823529 25.41176471],0
r2,1,0.786744,0.073193,[72 20] ; [22  7],[71.47107438 20.52892562] ; [22.52892562  6.47107438],0
s4,1,0.791278,0.070041,[17 75] ; [ 6 23],[17.48760331 74.51239669] ; [ 5.51239669 23.48760331],0
b5,1,0.826295,0.048161,[55 37] ; [18 11],[55.50413223 36.49586777] ; [17.49586777 11.50413223],0
u3,1,0.860788,0.030755,[24 30] ; [5 7],[23.72727273 30.27272727] ; [5.27272727 6.72727273],0
n3,1,0.886814,0.02026,[21 12] ; [4 2],[21.15384615 11.84615385] ; [3.84615385 2.15384615],0
v1,1,0.916003,0.011124,[27 63] ; [ 9 20],[27.22689076 62.77310924] ; [ 8.77310924 20.22689076],0
a6,1,0.952268,0.003583,[45 47] ; [14 15],[44.85950413 47.14049587] ; [14.14049587 14.85950413],0
b1,1,0.980228,0.000614,[41 51] ; [13 16],[41.05785124 50.94214876] ; [12.94214876 16.05785124],0
n4,1,0.994296,5.1e-05,[54 38] ; [17 12],[53.98347107 38.01652893] ; [17.01652893 11.98347107],0
