Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.859223,[4 4] ; [83  1],[7.56521739 0.43478261] ; [79.43478261  4.56521739],1
p11,1,0.0,26.75495,[2 6] ; [77  7],[6.86956522 1.13043478] ; [72.13043478 11.86956522],1
p2,1,0.000923,10.975276,[5 3] ; [79  4],[7.38461538 0.61538462] ; [76.61538462  6.38461538],1
v2,1,0.002911,8.862309,[1 7] ; [53 27],[4.90909091 3.09090909] ; [49.09090909 30.90909091],0
a5,1,0.018744,5.525231,[3 5] ; [64 20],[5.82608696 2.17391304] ; [61.17391304 22.82608696],0
a6,1,0.024244,5.077074,[2 6] ; [55 29],[4.95652174 3.04347826] ; [52.04347826 31.95652174],0
s1,1,0.026743,4.907346,[2 6] ; [ 4 80],[0.52173913 7.47826087] ; [ 5.47826087 78.52173913],0
a7,1,0.039134,4.255049,[3 5] ; [61 23],[5.56521739 2.43478261] ; [58.43478261 25.56521739],0
a3,1,0.042549,4.113228,[4 4] ; [68 16],[6.26086957 1.73913043] ; [65.73913043 18.26086957],0
v1,1,0.047504,3.927459,[3 5] ; [58 23],[5.48314607 2.51685393] ; [55.51685393 25.48314607],0
s5,1,0.08544,2.958266,[3 5] ; [51 24],[5.20481928 2.79518072] ; [48.79518072 26.20481928],0
s3,1,0.153519,2.036934,[7 1] ; [51 31],[5.15555556 2.84444444] ; [52.84444444 29.15555556],0
v3,1,0.19268,1.697009,[3 5] ; [49 31],[4.72727273 3.27272727] ; [47.27272727 32.72727273],0
a4,1,0.243944,1.357655,[2 6] ; [39 45],[3.56521739 4.43478261] ; [37.43478261 46.56521739],0
d3,1,0.2486,1.331154,[7 1] ; [57 27],[5.56521739 2.43478261] ; [58.43478261 25.56521739],0
b4,1,0.269872,1.217399,[6 2] ; [46 38],[4.52173913 3.47826087] ; [47.47826087 36.52173913],0
b5,1,0.285482,1.140808,[5 3] ; [36 48],[3.56521739 4.43478261] ; [37.43478261 46.56521739],0
p6,1,0.294802,1.097561,[4 4] ; [56 26],[5.33333333 2.66666667] ; [54.66666667 27.33333333],0
b3,1,0.300829,1.070518,[2 5] ; [30 31],[3.29411765 3.70588235] ; [28.70588235 32.29411765],0
b2,1,0.300829,1.070518,[2 5] ; [30 31],[3.29411765 3.70588235] ; [28.70588235 32.29411765],0
d2,1,0.31673,1.002404,[3 5] ; [47 37],[4.34782609 3.65217391] ; [45.65217391 38.34782609],0
a8,1,0.362577,0.828947,[2 6] ; [10 66],[1.14285714 6.85714286] ; [10.85714286 65.14285714],0
r3,1,0.369,0.80703,[7 1] ; [78  4],[7.55555556 0.44444444] ; [77.44444444  4.55555556],0
v4,1,0.369,0.80703,[7 1] ; [78  4],[7.55555556 0.44444444] ; [77.44444444  4.55555556],0
n6,1,0.393339,0.728595,[6 1] ; [79  5],[6.53846154 0.46153846] ; [78.46153846  5.53846154],0
d4,1,0.420141,0.649922,[6 2] ; [72 12],[6.7826087 1.2173913] ; [71.2173913 12.7826087],0
p3,1,0.420141,0.649922,[6 2] ; [72 12],[6.7826087 1.2173913] ; [71.2173913 12.7826087],0
p7,1,0.429955,0.622946,[6 2] ; [71 12],[6.76923077 1.23076923] ; [70.23076923 12.76923077],0
u2,1,0.481924,0.494505,[2 2] ; [11  5],[2.6 1.4] ; [10.4  5.6],0
s8,1,0.482426,0.493373,[4 4] ; [52 31],[4.92307692 3.07692308] ; [51.07692308 31.92307692],0
n1,1,0.527089,0.4,[2 1] ; [7 8],[1.5 1.5] ; [7.5 7.5],0
p8,1,0.618915,0.247395,[6 2] ; [69 15],[6.52173913 1.47826087] ; [68.47826087 15.52173913],0
r1,1,0.631139,0.23052,[6 2] ; [68 15],[6.50549451 1.49450549] ; [67.49450549 15.50549451],0
d5,1,0.685092,0.16445,[6 2] ; [68 16],[6.43478261 1.56521739] ; [67.56521739 16.43478261],0
r2,1,0.698092,0.150464,[7 1] ; [76  7],[7.2967033 0.7032967] ; [75.7032967  7.2967033],0
p1,1,0.703289,0.145073,[3 5] ; [26 58],[2.52173913 5.47826087] ; [26.47826087 57.52173913],0
s7,1,0.735081,0.114497,[6 2] ; [54 24],[5.58139535 2.41860465] ; [54.41860465 23.58139535],0
b1,1,0.746194,0.104757,[4 4] ; [37 47],[3.56521739 4.43478261] ; [37.43478261 46.56521739],0
s6,1,0.750395,0.1012,[7 1] ; [64 13],[6.68235294 1.31764706] ; [64.31764706 12.68235294],0
r4,1,0.786578,0.073309,[7 1] ; [76  8],[7.2173913 0.7826087] ; [75.7826087  8.2173913],0
u3,1,0.80725,0.059524,[3 1] ; [11  5],[2.8 1.2] ; [11.2  4.8],0
a1,1,0.822805,0.050148,[1 7] ; [13 71],[1.2173913 6.7826087] ; [12.7826087 71.2173913],0
d1,1,0.865888,0.028522,[5 3] ; [55 29],[5.2173913 2.7826087] ; [54.7826087 29.2173913],0
u1,1,0.878148,0.023506,[2 6] ; [19 65],[1.82608696 6.17391304] ; [19.17391304 64.82608696],0
s2,1,0.879806,0.022866,[5 3] ; [49 33],[4.8 3.2] ; [49.2 32.8],0
