Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000103,15.080129,[14 24] ; [45 14],[23.11340206 14.88659794] ; [35.88659794 23.11340206],1
p8,1,0.001736,9.809621,[13 24] ; [40 19],[20.42708333 16.57291667] ; [32.57291667 26.42708333],0
a5,1,0.013292,6.129801,[23 15] ; [49 10],[28.20618557  9.79381443] ; [43.79381443 15.20618557],0
p5,1,0.030177,4.699175,[ 3 35] ; [15 44],[ 7.05154639 30.94845361] ; [10.94845361 48.05154639],0
d4,1,0.040853,4.182095,[29  9] ; [53  5],[32.45833333  5.54166667] ; [49.54166667  8.45833333],0
v3,1,0.046347,3.96895,[10 28] ; [27 31],[14.64583333 23.35416667] ; [22.35416667 35.64583333],0
p9,1,0.067633,3.339545,[28 10] ; [52  7],[31.34020619  6.65979381] ; [48.65979381 10.34020619],0
d5,1,0.07374,3.197738,[28 10] ; [51  7],[31.27083333  6.72916667] ; [47.72916667 10.27083333],0
a3,1,0.107895,2.584784,[24 13] ; [47 12],[27.36458333  9.63541667] ; [43.63541667 15.36458333],0
p12,1,0.166241,1.916515,[ 5 33] ; [ 3 55],[ 3.16666667 34.83333333] ; [ 4.83333333 53.16666667],0
p2,1,0.180255,1.795524,[28 10] ; [50  9],[30.55670103  7.44329897] ; [47.44329897 11.55670103],0
p7,1,0.182924,1.773706,[25 12] ; [47 12],[27.75  9.25] ; [44.25 14.75],0
u3,1,0.224728,1.473923,[6 8] ; [8 4],[7.53846154 6.46153846] ; [6.46153846 5.53846154],0
v2,1,0.226112,1.465153,[16 21] ; [33 26],[18.88541667 18.11458333] ; [30.11458333 28.88541667],0
n1,1,0.233703,1.418182,[6 9] ; [7 4],[7.5 7.5] ; [5.5 5.5],0
p6,1,0.245512,1.348662,[14 23] ; [29 29],[16.74736842 20.25263158] ; [26.25263158 31.74736842],0
p10,1,0.265673,1.238951,[28 10] ; [49 10],[30.16494845  7.83505155] ; [46.83505155 12.16494845],0
r1,1,0.265673,1.238951,[28 10] ; [49 10],[30.16494845  7.83505155] ; [46.83505155 12.16494845],0
a2,1,0.267392,1.230078,[ 6 32] ; [ 5 54],[ 4.30927835 33.69072165] ; [ 6.69072165 52.30927835],0
r4,1,0.267392,1.230078,[32  6] ; [54  5],[33.69072165  4.30927835] ; [52.30927835  6.69072165],0
b3,1,0.284503,1.145455,[ 8 13] ; [22 20],[10. 11.] ; [20. 22.],0
b2,1,0.284503,1.145455,[ 8 13] ; [22 20],[10. 11.] ; [20. 22.],0
r3,1,0.312009,1.022151,[34  4] ; [56  3],[35.25773196  2.74226804] ; [54.74226804  4.25773196],0
u2,1,0.320423,0.987221,[5 8] ; [7 5],[6.24 6.76] ; [5.76 6.24],0
s8,1,0.322672,0.978084,[18 20] ; [34 25],[20.37113402 17.62886598] ; [31.62886598 27.37113402],0
u1,1,0.327326,0.959447,[ 3 35] ; [ 2 57],[ 1.95876289 36.04123711] ; [ 3.04123711 55.95876289],0
s6,1,0.338983,0.914275,[29  8] ; [49  8],[30.70212766  6.29787234] ; [47.29787234  9.70212766],0
s7,1,0.344734,0.892746,[21 17] ; [37 20],[23.2 14.8] ; [34.8 22.2],0
b1,1,0.360957,0.834561,[17 21] ; [32 27],[19.19587629 18.80412371] ; [29.80412371 29.19587629],0
p1,1,0.390414,0.737654,[ 3 35] ; [ 8 51],[ 4.30927835 33.69072165] ; [ 6.69072165 52.30927835],0
d1,1,0.414447,0.666009,[20 18] ; [36 23],[21.93814433 16.06185567] ; [34.06185567 24.93814433],0
n2,1,0.446248,0.580165,[12  3] ; [10  1],[12.69230769  2.30769231] ; [9.30769231 1.69230769],0
a4,1,0.508755,0.436626,[18 20] ; [32 27],[19.58762887 18.41237113] ; [30.41237113 28.58762887],0
r2,1,0.550731,0.356009,[36  2] ; [54  5],[35.25773196  2.74226804] ; [54.74226804  4.25773196],0
s1,1,0.553086,0.351818,[ 1 37] ; [ 3 56],[ 1.56701031 36.43298969] ; [ 2.43298969 56.56701031],0
a8,1,0.557625,0.343832,[ 3 34] ; [ 7 52],[ 3.85416667 33.14583333] ; [ 6.14583333 52.85416667],0
n6,1,0.589976,0.290381,[33  5] ; [48 10],[32.0625  5.9375] ; [48.9375  9.0625],0
v1,1,0.606292,0.26561,[21 16] ; [36 22],[22.2 14.8] ; [34.8 23.2],0
n3,1,0.621685,0.243506,[9 5] ; [6 5],[8.4 5.6] ; [6.6 4.4],0
n5,1,0.637587,0.221912,[31  7] ; [45 13],[30.08333333  7.91666667] ; [45.91666667 12.08333333],0
b4,1,0.683754,0.165931,[26 12] ; [38 21],[25.07216495 12.92783505] ; [38.92783505 20.07216495],0
a1,1,0.706216,0.142086,[ 3 35] ; [ 6 53],[ 3.5257732 34.4742268] ; [ 5.4742268 53.5257732],0
