Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,25.042839,[12 59] ; [31 20],[25.02459016 45.97540984] ; [17.97540984 33.02459016],1
s8,1,0.005151,7.82568,[14 57] ; [22 29],[20.95081967 50.04918033] ; [15.04918033 35.95081967],0
n3,1,0.008401,6.945903,[15  2] ; [3 5],[12.24  4.76] ; [5.76 2.24],0
s6,1,0.010626,6.526773,[34 34] ; [36 13],[40.68376068 27.31623932] ; [29.31623932 19.68376068],0
d2,1,0.019469,5.458926,[27 45] ; [30 21],[33.36585366 38.63414634] ; [23.63414634 27.36585366],0
n5,1,0.067781,3.335964,[48 23] ; [42  9],[52.37704918 18.62295082] ; [37.62295082 13.37704918],0
d4,1,0.068032,3.32988,[54 18] ; [45  6],[57.95121951 14.04878049] ; [41.04878049  9.95121951],0
d1,1,0.123475,2.372685,[38 34] ; [34 17],[42.14634146 29.85365854] ; [29.85365854 21.14634146],0
p10,1,0.176789,1.824414,[54 17] ; [43  7],[56.91735537 14.08264463] ; [40.08264463  9.91735537],0
v3,1,0.19111,1.709043,[18 54] ; [17 30],[21.17647059 50.82352941] ; [13.82352941 33.17647059],0
r1,1,0.19223,1.700445,[52 20] ; [42  9],[55.02439024 16.97560976] ; [38.97560976 12.02439024],0
p12,1,0.201896,1.628603,[ 4 68] ; [ 6 44],[ 5.90163934 66.09836066] ; [ 4.09836066 45.90163934],0
v4,1,0.211649,1.56011,[69  3] ; [46  5],[67.31707317  4.68292683] ; [47.68292683  3.31707317],0
r4,1,0.223587,1.481202,[65  7] ; [49  2],[66.73170732  5.26829268] ; [47.26829268  3.73170732],0
a2,1,0.23091,1.435246,[12 60] ; [13 38],[14.63414634 57.36585366] ; [10.36585366 40.63414634],0
s5,1,0.254462,1.298639,[16 53] ; [16 33],[18.71186441 50.28813559] ; [13.28813559 35.71186441],0
a1,1,0.31993,0.989232,[ 4 68] ; [ 1 50],[ 2.92682927 69.07317073] ; [ 2.07317073 48.92682927],0
v2,1,0.33256,0.938902,[35 36] ; [28 20],[37.58823529 33.41176471] ; [25.41176471 22.58823529],0
b1,1,0.335816,0.926338,[29 43] ; [25 26],[31.6097561 40.3902439] ; [22.3902439 28.6097561],0
n1,1,0.340904,0.907029,[ 6 12] ; [1 6],[ 5.04 12.96] ; [1.96 5.04],0
d5,1,0.363688,0.825119,[59 12] ; [39 12],[57.03278689 13.96721311] ; [40.96721311 10.03278689],0
a7,1,0.390991,0.735857,[52 19] ; [40 10],[53.98347107 17.01652893] ; [38.01652893 11.98347107],0
a6,1,0.391565,0.734076,[44 28] ; [35 16],[46.24390244 25.75609756] ; [32.75609756 18.24390244],0
p11,1,0.448583,0.57423,[60 12] ; [45  6],[61.46341463 10.53658537] ; [43.53658537  7.46341463],0
p2,1,0.495189,0.465232,[62 10] ; [46  5],[63.2195122  8.7804878] ; [44.7804878  6.2195122],0
n6,1,0.496803,0.461758,[61 11] ; [40 10],[59.60655738 12.39344262] ; [41.39344262  8.60655738],0
a5,1,0.535657,0.383649,[47 25] ; [36 15],[48.58536585 23.41463415] ; [34.41463415 16.58536585],0
p9,1,0.569912,0.32283,[62 10] ; [42  9],[60.87804878 11.12195122] ; [43.12195122  7.87804878],0
d3,1,0.571082,0.320876,[46 24] ; [36 15],[47.43801653 22.56198347] ; [34.56198347 16.43801653],0
n4,1,0.596743,0.279937,[52 20] ; [39 12],[53.26829268 18.73170732] ; [37.73170732 13.26829268],0
a4,1,0.615636,0.252049,[35 37] ; [22 28],[33.63934426 38.36065574] ; [23.36065574 26.63934426],0
p3,1,0.659988,0.193538,[41 31] ; [27 24],[39.80487805 32.19512195] ; [28.19512195 22.80487805],0
a8,1,0.704641,0.143689,[ 8 56] ; [ 5 44],[ 7.36283186 56.63716814] ; [ 5.63716814 43.36283186],0
p8,1,0.709285,0.138992,[50 22] ; [37 14],[50.92682927 21.07317073] ; [36.07317073 14.92682927],0
v1,1,0.746481,0.104512,[39 33] ; [28 21],[39.8677686 32.1322314] ; [27.1322314 21.8677686],0
u3,1,0.749465,0.101981,[14 14] ; [10 12],[13.44 14.56] ; [10.56 11.44],0
a3,1,0.751144,0.100572,[43 29] ; [29 22],[42.14634146 29.85365854] ; [29.85365854 21.14634146],0
s4,1,0.759762,0.093509,[10 60] ; [ 8 41],[10.58823529 59.41176471] ; [ 7.41176471 41.58823529],0
u1,1,0.781126,0.077202,[10 62] ; [ 8 43],[10.53658537 61.46341463] ; [ 7.46341463 43.53658537],0
b4,1,0.802412,0.062613,[45 27] ; [33 18],[45.65853659 26.34146341] ; [32.34146341 18.65853659],0
u4,1,0.804857,0.061042,[ 1 71] ; [ 1 50],[ 1.17073171 70.82926829] ; [ 0.82926829 50.17073171],0
r2,1,0.820273,0.051617,[66  5] ; [47  3],[66.30578512  4.69421488] ; [46.69421488  3.30578512],0
u2,1,0.841542,0.039969,[14 15] ; [10 12],[13.64705882 15.35294118] ; [10.35294118 11.64705882],0
p7,1,0.87515,0.024687,[59 12] ; [41  9],[58.67768595 12.32231405] ; [41.32231405  8.67768595],0
n2,1,0.882832,0.021721,[13  5] ; [6 2],[13.15384615  4.84615385] ; [5.84615385 2.15384615],0
b5,1,0.896767,0.016834,[46 26] ; [32 19],[45.65853659 26.34146341] ; [32.34146341 18.65853659],0
p1,1,0.902286,0.015074,[ 9 63] ; [ 6 45],[ 8.7804878 63.2195122] ; [ 6.2195122 44.7804878],0
p4,1,0.950811,0.003805,[54 18] ; [38 13],[53.85365854 18.14634146] ; [38.14634146 12.85365854],0
b3,1,0.97662,0.000859,[17 23] ; [12 16],[17.05882353 22.94117647] ; [11.94117647 16.05882353],0
b2,1,0.97662,0.000859,[17 23] ; [12 16],[17.05882353 22.94117647] ; [11.94117647 16.05882353],0
p5,1,0.987997,0.000226,[ 7 65] ; [ 5 46],[ 7.02439024 64.97560976] ; [ 4.97560976 46.02439024],0
