Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,114.840731,[282   8] ; [36 34],[256.16666667  33.83333333] ; [61.83333333  8.16666667],1
r2,1,0.0,100.561384,[278  12] ; [34 33],[253.44537815  36.55462185] ; [58.55462185  8.44537815],1
v4,1,0.0,91.798956,[280  10] ; [38 30],[257.59776536  32.40223464] ; [60.40223464  7.59776536],1
r1,1,0.0,77.225659,[230  58] ; [19 53],[199.2  88.8] ; [49.8 22.2],1
p11,1,0.0,32.231105,[228  62] ; [33 40],[208.51239669  81.48760331] ; [52.48760331 20.51239669],1
n6,1,1e-06,24.066507,[234  55] ; [37 33],[218.15877437  70.84122563] ; [52.84122563 17.15877437],1
s6,1,1e-06,23.826079,[176 108] ; [22 51],[157.51260504 126.48739496] ; [40.48739496 32.51260504],1
p3,1,8.6e-05,15.425196,[132 156] ; [15 58],[117.27423823 170.72576177] ; [29.72576177 43.27423823],1
v2,1,0.000272,13.252235,[141 133] ; [19 51],[127.44186047 146.55813953] ; [32.55813953 37.44186047],1
p10,1,0.000293,13.117117,[214  69] ; [37 32],[201.79829545  81.20170455] ; [49.20170455 19.79829545],1
a7,1,0.000354,12.762134,[190  98] ; [31 41],[176.8 111.2] ; [44.2 27.8],1
p2,1,0.000899,11.02538,[229  58] ; [44 28],[218.24791086  68.75208914] ; [54.75208914 17.24791086],1
u3,1,0.001091,10.665858,[66 54] ; [ 9 28],[57.32484076 62.67515924] ; [17.67515924 19.32484076],0
s8,1,0.001097,10.655505,[105 183] ; [12 61],[ 93.34072022 194.65927978] ; [23.65927978 49.34072022],0
s7,1,0.001326,10.306222,[112 160] ; [14 55],[100.50439883 171.49560117] ; [25.49560117 43.50439883],0
p4,1,0.001671,9.880306,[149 137] ; [23 50],[137.02506964 148.97493036] ; [34.97493036 38.02506964],0
p9,1,0.00387,8.34392,[223  61] ; [44 27],[213.6  70.4] ; [53.4 17.6],0
s5,1,0.005416,7.735109,[ 75 206] ; [ 8 64],[ 66.07082153 214.92917847] ; [16.92917847 55.07082153],0
s3,1,0.005638,7.662439,[143 144] ; [22 48],[132.64705882 154.35294118] ; [32.35294118 37.64705882],0
v3,1,0.006492,7.408401,[104 179] ; [14 57],[ 94.33333333 188.66666667] ; [23.66666667 47.33333333],0
n4,1,0.006505,7.404811,[212  77] ; [41 31],[202.5401662  86.4598338] ; [50.4598338 21.5401662],0
p8,1,0.006525,7.399146,[137 146] ; [22 50],[126.75211268 156.24788732] ; [32.24788732 39.75211268],0
s2,1,0.008852,6.852415,[115 174] ; [17 56],[105.38121547 183.61878453] ; [26.61878453 46.38121547],0
n3,1,0.010351,6.573539,[52 13] ; [17 14],[46.71875 18.28125] ; [22.28125  8.71875],0
a1,1,0.014006,6.03733,[ 11 279] ; [ 8 65],[ 15.17906336 274.82093664] ; [ 3.82093664 69.17906336],0
a5,1,0.015796,5.825479,[172 117] ; [32 41],[162.86187845 126.13812155] ; [41.13812155 31.86187845],0
b1,1,0.01673,5.724488,[114 176] ; [40 33],[123.03030303 166.96969697] ; [30.96969697 42.03030303],0
n5,1,0.020911,5.334184,[205  82] ; [40 30],[196.96078431  90.03921569] ; [48.03921569 21.96078431],0
p6,1,0.022017,5.244443,[ 91 192] ; [13 58],[ 83.14124294 199.85875706] ; [20.85875706 50.14124294],0
d5,1,0.023511,5.130326,[166 124] ; [31 42],[157.38292011 132.61707989] ; [39.61707989 33.38292011],0
p7,1,0.023698,5.116567,[171 111] ; [32 38],[162.63068182 119.36931818] ; [40.36931818 29.63068182],0
a6,1,0.035296,4.430794,[174 115] ; [34 39],[166.05524862 122.94475138] ; [41.94475138 31.05524862],0
d3,1,0.045089,4.015307,[113 176] ; [19 53],[105.67313019 183.32686981] ; [26.32686981 45.67313019],0
v1,1,0.046297,3.970772,[141 142] ; [26 45],[133.50564972 149.49435028] ; [33.49435028 37.50564972],0
d4,1,0.065769,3.38559,[173 116] ; [35 38],[166.05524862 122.94475138] ; [41.94475138 31.05524862],0
u2,1,0.089847,2.877105,[66 54] ; [14 22],[61.53846154 58.46153846] ; [18.46153846 17.53846154],0
p5,1,0.096385,2.764356,[ 36 250] ; [ 4 67],[ 32.04481793 253.95518207] ; [ 7.95518207 63.04481793],0
a8,1,0.098912,2.723003,[ 47 228] ; [ 6 61],[ 42.61695906 232.38304094] ; [10.38304094 56.61695906],0
n2,1,0.1234,2.373624,[53 14] ; [20 11],[49.90816327 17.09183673] ; [23.09183673  7.90816327],0
s1,1,0.151001,2.062112,[ 12 274] ; [ 6 66],[ 14.37988827 271.62011173] ; [ 3.62011173 68.37988827],0
a3,1,0.168827,1.893333,[168 120] ; [35 36],[162.85236769 125.14763231] ; [40.14763231 30.85236769],0
b3,1,0.243329,1.361201,[ 61 108] ; [18 21],[ 64.1875 104.8125] ; [14.8125 24.1875],0
b2,1,0.243329,1.361201,[ 61 108] ; [18 21],[ 64.1875 104.8125] ; [14.8125 24.1875],0
u1,1,0.245165,1.350649,[  8 282] ; [ 4 69],[  9.58677686 280.41322314] ; [ 2.41322314 70.58677686],0
b5,1,0.261823,1.259092,[172 118] ; [38 35],[167.76859504 122.23140496] ; [42.23140496 30.76859504],0
a4,1,0.41858,0.6543,[ 72 215] ; [15 58],[ 69.35833333 217.64166667] ; [17.64166667 55.35833333],0
n1,1,0.531988,0.390593,[25 40] ; [14 17],[26.40625 38.59375] ; [12.59375 18.40625],0
d2,1,0.536304,0.382433,[ 43 246] ; [13 60],[ 44.70718232 244.29281768] ; [11.29281768 61.70718232],0
p1,1,0.562696,0.335058,[ 26 260] ; [ 5 67],[ 24.76536313 261.23463687] ; [ 6.23463687 65.76536313],0
p12,1,0.624955,0.238965,[ 16 269] ; [ 3 69],[ 15.16806723 269.83193277] ; [ 3.83193277 68.16806723],0
a2,1,0.663185,0.189678,[ 20 270] ; [ 4 69],[ 19.17355372 270.82644628] ; [ 4.82644628 68.17355372],0
