Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2.4e-05,17.812618,[29 21] ; [12 50],[18.30357143 31.69642857] ; [22.69642857 39.30357143],1
s3,1,5.4e-05,16.315697,[36 14] ; [20 40],[25.45454545 24.54545455] ; [30.54545455 29.45454545],1
s7,1,0.000134,14.587823,[30 19] ; [14 43],[20.33962264 28.66037736] ; [23.66037736 33.33962264],1
s6,1,0.000302,13.058019,[37 10] ; [27 34],[27.85185185 19.14814815] ; [36.14814815 24.85185185],1
s5,1,0.000889,11.045753,[19 27] ; [ 8 53],[11.60747664 34.39252336] ; [15.39252336 45.60747664],1
d2,1,0.013472,6.106018,[10 40] ; [26 36],[16.07142857 33.92857143] ; [19.92857143 42.07142857],0
p10,1,0.015377,5.872778,[42  8] ; [38 22],[36.36363636 13.63636364] ; [43.63636364 16.36363636],0
n3,1,0.017439,5.651638,[8 7] ; [21  3],[11.15384615  3.84615385] ; [17.84615385  6.15384615],0
a1,1,0.037057,4.3478,[ 7 43] ; [ 2 60],[ 4.01785714 45.98214286] ; [ 4.98214286 57.01785714],0
p4,1,0.066347,3.371156,[36 14] ; [33 27],[31.36363636 18.63636364] ; [37.63636364 22.36363636],0
a5,1,0.108235,2.579798,[31 19] ; [29 33],[26.78571429 23.21428571] ; [33.21428571 28.78571429],0
s4,1,0.127996,2.316637,[14 36] ; [10 52],[10.71428571 39.28571429] ; [13.28571429 48.71428571],0
d4,1,0.155128,2.021091,[37 13] ; [38 24],[33.48214286 16.51785714] ; [41.51785714 20.48214286],0
b5,1,0.156256,2.010088,[34 16] ; [34 28],[30.35714286 19.64285714] ; [37.64285714 24.35714286],0
p6,1,0.170159,1.881541,[25 25] ; [21 36],[21.4953271 28.5046729] ; [24.5046729 32.4953271],0
a6,1,0.171917,1.866143,[33 17] ; [33 29],[29.46428571 20.53571429] ; [36.53571429 25.46428571],0
a8,1,0.18013,1.796547,[ 6 43] ; [ 3 56],[ 4.08333333 44.91666667] ; [ 4.91666667 54.08333333],0
d3,1,0.19082,1.711275,[31 18] ; [31 30],[27.61818182 21.38181818] ; [34.38181818 26.61818182],0
v2,1,0.243443,1.360546,[26 23] ; [26 36],[22.95495495 26.04504505] ; [29.04504505 32.95495495],0
u3,1,0.291992,1.110416,[ 9 10] ; [ 9 19],[ 7.27659574 11.72340426] ; [10.72340426 17.27659574],0
p3,1,0.312727,1.019125,[31 19] ; [32 29],[28.37837838 21.62162162] ; [34.62162162 26.37837838],0
v3,1,0.358973,0.841482,[18 32] ; [17 44],[15.76576577 34.23423423] ; [19.23423423 41.76576577],0
n2,1,0.368005,0.81039,[12  3] ; [16  8],[10.76923077  4.23076923] ; [17.23076923  6.76923077],0
u2,1,0.425332,0.635537,[ 9 10] ; [16 11],[10.32608696  8.67391304] ; [14.67391304 12.32608696],0
b2,1,0.444167,0.585495,[ 8 27] ; [12 27],[ 9.45945946 25.54054054] ; [10.54054054 28.45945946],0
b3,1,0.444167,0.585495,[ 8 27] ; [12 27],[ 9.45945946 25.54054054] ; [10.54054054 28.45945946],0
p9,1,0.469346,0.523515,[40 10] ; [46 16],[38.39285714 11.60714286] ; [47.60714286 14.39285714],0
a7,1,0.484758,0.488141,[26 23] ; [37 25],[27.81081081 21.18918919] ; [35.18918919 26.81081081],0
v4,1,0.496822,0.461719,[44  5] ; [53  9],[42.81981982  6.18018018] ; [54.18018018  7.81981982],0
a3,1,0.505181,0.444037,[31 19] ; [34 27],[29.27927928 20.72072072] ; [35.72072072 25.27927928],0
p12,1,0.506293,0.44172,[ 4 46] ; [ 3 58],[ 3.15315315 46.84684685] ; [ 3.84684685 57.15315315],0
v1,1,0.53135,0.391808,[23 26] ; [25 36],[21.38181818 27.61818182] ; [26.61818182 34.38181818],0
r3,1,0.53474,0.385376,[44  6] ; [52 10],[42.85714286  7.14285714] ; [53.14285714  8.85714286],0
s1,1,0.566771,0.328115,[ 2 48] ; [ 4 58],[ 2.67857143 47.32142857] ; [ 3.32142857 58.67857143],0
n4,1,0.573538,0.316798,[34 16] ; [39 23],[32.58928571 17.41071429] ; [40.41071429 21.58928571],0
d1,1,0.623586,0.24086,[20 30] ; [22 40],[18.75 31.25] ; [23.25 38.75],0
b1,1,0.638154,0.221164,[24 26] ; [27 35],[22.76785714 27.23214286] ; [28.23214286 33.76785714],0
b4,1,0.638154,0.221164,[26 24] ; [35 27],[27.23214286 22.76785714] ; [33.76785714 28.23214286],0
p5,1,0.672814,0.178328,[ 6 44] ; [ 9 52],[ 6.75675676 43.24324324] ; [ 8.24324324 52.75675676],0
a4,1,0.681312,0.168652,[12 38] ; [17 45],[12.94642857 37.05357143] ; [16.05357143 45.94642857],0
u1,1,0.689578,0.159542,[ 1 49] ; [ 2 60],[ 1.33928571 48.66071429] ; [ 1.66071429 60.33928571],0
p11,1,0.721421,0.127135,[37 13] ; [44 18],[36.16071429 13.83928571] ; [44.83928571 17.16071429],0
r2,1,0.744276,0.106404,[38 10] ; [49 11],[38.66666667  9.33333333] ; [48.33333333 11.66666667],0
n1,1,0.7445,0.106211,[6 8] ; [ 9 15],[5.52631579 8.47368421] ; [ 9.47368421 14.52631579],0
n6,1,0.748525,0.102774,[39 11] ; [46 15],[38.28828829 11.71171171] ; [46.71171171 14.28828829],0
d5,1,0.821141,0.051111,[33 16] ; [43 19],[33.54954955 15.45045045] ; [42.45045045 19.54954955],0
p2,1,0.824732,0.049046,[40 10] ; [49 11],[40.45454545  9.54545455] ; [48.54545455 11.45454545],0
a2,1,0.826275,0.048172,[ 5 45] ; [ 7 55],[ 5.35714286 44.64285714] ; [ 6.64285714 55.35714286],0
p8,1,0.888904,0.019514,[29 21] ; [35 24],[29.35779817 20.64220183] ; [34.64220183 24.35779817],0
r4,1,0.904657,0.014347,[32 18] ; [39 23],[31.69642857 18.30357143] ; [39.30357143 22.69642857],0
n5,1,0.988561,0.000206,[33 17] ; [41 21],[33.03571429 16.96428571] ; [40.96428571 21.03571429],0
p1,1,0.990038,0.000156,[ 4 46] ; [ 5 57],[ 4.01785714 45.98214286] ; [ 4.98214286 57.01785714],0
