Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,93.204064,[317  28] ; [41 44],[287.23255814  57.76744186] ; [70.76744186 14.23255814],1
p10,1,0.0,26.953072,[307  34] ; [57 27],[292.05647059  48.94352941] ; [71.94352941 12.05647059],1
p4,1,1e-06,24.574534,[237 104] ; [34 50],[217.43764706 123.56235294] ; [53.56235294 30.43764706],1
p3,1,7e-06,20.298081,[210 133] ; [29 56],[191.53504673 151.46495327] ; [47.46495327 37.53504673],1
p9,1,4.7e-05,16.560563,[309  30] ; [63 21],[298.12765957  40.87234043] ; [73.87234043 10.12765957],1
v3,1,7.4e-05,15.706382,[213 128] ; [31 50],[197.16587678 143.83412322] ; [46.83412322 34.16587678],1
v1,1,0.000124,14.736779,[240 100] ; [39 42],[225.32066508 114.67933492] ; [53.67933492 27.32066508],1
s7,1,0.000268,13.285153,[191 132] ; [31 53],[176.18181818 146.81818182] ; [45.81818182 38.18181818],1
p8,1,0.000581,11.834388,[202 134] ; [33 51],[188. 148.] ; [47. 37.],1
p5,1,0.005636,7.66311,[ 50 293] ; [ 3 82],[ 42.47429907 300.52570093] ; [10.52570093 74.47429907],0
p11,1,0.005708,7.640369,[295  50] ; [62 23],[286.43023256  58.56976744] ; [70.56976744 14.43023256],0
s6,1,0.006638,7.368309,[244  93] ; [48 36],[233.73871734 103.26128266] ; [58.26128266 25.73871734],0
a5,1,0.014186,6.014807,[277  67] ; [58 27],[268.62470862  75.37529138] ; [66.37529138 18.62470862],0
p2,1,0.016668,5.73097,[298  45] ; [65 20],[290.9088785  52.0911215] ; [72.0911215 12.9088785],0
p7,1,0.024928,5.028888,[238  97] ; [49 35],[229.46300716 105.53699284] ; [57.53699284 26.46300716],0
s8,1,0.029038,4.765365,[177 163] ; [33 52],[168. 172.] ; [42. 43.],0
n1,1,0.032503,4.571771,[22 35] ; [ 3 19],[18.03797468 38.96202532] ; [ 6.96202532 15.03797468],0
p6,1,0.033313,4.529645,[147 192] ; [25 57],[138.49881235 200.50118765] ; [33.50118765 48.49881235],0
s2,1,0.040693,4.188766,[189 149] ; [37 48],[180.58628842 157.41371158] ; [45.41371158 39.58628842],0
a2,1,0.052445,3.761501,[101 244] ; [16 69],[ 93.87209302 251.12790698] ; [23.12790698 61.87209302],0
s4,1,0.052969,3.744912,[ 44 297] ; [18 67],[ 49.62910798 291.37089202] ; [12.37089202 72.62910798],0
a8,1,0.076284,3.142351,[ 52 252] ; [ 7 71],[ 46.95287958 257.04712042] ; [12.04712042 65.95287958],0
s1,1,0.109582,2.560241,[  6 334] ; [ 4 81],[  8. 332.] ; [ 2. 83.],0
a4,1,0.114055,2.497112,[170 173] ; [34 51],[163.48598131 179.51401869] ; [40.51401869 44.48598131],0
s5,1,0.119579,2.422828,[130 200] ; [24 56],[123.95121951 206.04878049] ; [30.04878049 49.95121951],0
b3,1,0.126712,2.332326,[ 91 135] ; [13 33],[ 86.41176471 139.58823529] ; [17.58823529 28.41176471],0
b2,1,0.126712,2.332326,[ 91 135] ; [13 33],[ 86.41176471 139.58823529] ; [17.58823529 28.41176471],0
n2,1,0.134079,2.244633,[47 10] ; [14  7],[44.57692308 12.42307692] ; [16.42307692  4.57692308],0
r4,1,0.141168,2.165183,[321  24] ; [75 10],[317.72093023  27.27906977] ; [78.27906977  6.72093023],0
r1,1,0.150265,2.069554,[294  51] ; [67 18],[289.63953488  55.36046512] ; [71.36046512 13.63953488],0
p12,1,0.171408,1.870581,[ 37 305] ; [ 5 80],[ 33.63934426 308.36065574] ; [ 8.36065574 76.63934426],0
d2,1,0.255678,1.29201,[189 154] ; [41 44],[184.32242991 158.67757009] ; [45.67757009 39.32242991],0
u1,1,0.270017,1.216659,[ 80 265] ; [15 70],[ 76.22093023 268.77906977] ; [18.77906977 66.22093023],0
s3,1,0.273058,1.201322,[193 144] ; [42 41],[188.55952381 148.44047619] ; [46.44047619 36.55952381],0
a1,1,0.277041,1.181548,[ 23 322] ; [ 3 82],[ 20.86046512 324.13953488] ; [ 5.13953488 79.86046512],0
u2,1,0.305304,1.050881,[42 40] ; [ 9 14],[39.82857143 42.17142857] ; [11.17142857 11.82857143],0
d3,1,0.359234,0.840569,[246  98] ; [65 20],[249.37995338  94.62004662] ; [61.62004662 23.37995338],0
r2,1,0.366376,0.815918,[326  16] ; [80  2],[327.48113208  14.51886792] ; [78.51886792  3.48113208],0
p1,1,0.388344,0.74412,[ 30 313] ; [ 5 80],[ 28.04906542 314.95093458] ; [ 6.95093458 78.04906542],0
u3,1,0.426031,0.633619,[48 36] ; [11 12],[46.31775701 37.68224299] ; [12.68224299 10.31775701],0
a7,1,0.478191,0.502986,[257  85] ; [67 18],[259.50351288  82.49648712] ; [64.49648712 20.50351288],0
b1,1,0.495209,0.465188,[119 226] ; [26 59],[116.3372093 228.6627907] ; [28.6627907 56.3372093],0
