Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,123.872842,[258  67] ; [189 288],[181.14089776 143.85910224] ; [265.85910224 211.14089776],1
s3,1,0.197487,1.660859,[189 131] ; [268 224],[180.09852217 139.90147783] ; [276.90147783 215.09852217],0
s6,1,0.234721,1.412021,[224  97] ; [319 166],[216.25682382 104.74317618] ; [326.74317618 158.25682382],0
b2,1,0.238494,1.389472,[ 84 124] ; [101 186],[ 77.73737374 130.26262626] ; [107.26262626 179.73737374],0
b3,1,0.238494,1.389472,[ 84 124] ; [101 186],[ 77.73737374 130.26262626] ; [107.26262626 179.73737374],0
a4,1,0.239783,1.381866,[155 173] ; [212 280],[146.8 181.2] ; [220.2 271.8],0
u2,1,0.275381,1.189745,[46 31] ; [83 76],[42.08898305 34.91101695] ; [86.91101695 72.08898305],0
p6,1,0.278981,1.172049,[126 193] ; [174 313],[118.73449132 200.26550868] ; [181.26550868 305.73449132],0
n1,1,0.298534,1.080732,[21 41] ; [53 74],[24.27513228 37.72486772] ; [49.72486772 77.27513228],0
d5,1,0.305689,1.049212,[269  59] ; [390 103],[263.27892814  64.72107186] ; [395.72107186  97.27892814],0
p2,1,0.414034,0.667188,[274  51] ; [404  88],[269.70624235  55.29375765] ; [408.29375765  83.70624235],0
b1,1,0.449718,0.571363,[119 211] ; [191 303],[124.15048544 205.84951456] ; [185.84951456 308.15048544],0
b5,1,0.462389,0.540105,[196 134] ; [306 188],[201.04368932 128.95631068] ; [300.95631068 193.04368932],0
a6,1,0.526474,0.401193,[226 101] ; [331 163],[221.8501827 105.1498173] ; [335.1498173 158.8501827],0
n2,1,0.57411,0.315855,[51 14] ; [95 32],[49.42708333 15.57291667] ; [96.57291667 30.42708333],0
u3,1,0.612172,0.257024,[45 32] ; [99 61],[46.78481013 30.21518987] ; [97.21518987 62.78481013],0
a7,1,0.638846,0.220254,[241  86] ; [356 137],[238.07195122  88.92804878] ; [358.92804878 134.07195122],0
a8,1,0.686598,0.162793,[ 40 253] ; [ 58 401],[ 38.18351064 254.81648936] ; [ 59.81648936 399.18351064],0
n3,1,0.724206,0.124498,[49 16] ; [92 34],[47.98429319 17.01570681] ; [93.01570681 32.98429319],0
s1,1,0.813098,0.0559,[  9 314] ; [ 15 473],[  9.55856967 313.44143033] ; [ 14.44143033 473.55856967],0
