Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,25.039901,[23 94] ; [40 33],[38.79473684 78.20526316] ; [24.20526316 48.79473684],1
s4,1,3e-06,21.657163,[ 11 107] ; [27 46],[23.47643979 94.52356021] ; [14.52356021 58.47643979],1
s2,1,8e-06,20.042053,[34 84] ; [45 28],[48.80628272 69.19371728] ; [30.19371728 42.80628272],1
s3,1,2.5e-05,17.797265,[39 75] ; [48 25],[53.03743316 60.96256684] ; [33.96256684 39.03743316],1
s6,1,6.8e-05,15.867807,[55 61] ; [56 17],[68.12698413 47.87301587] ; [42.87301587 30.12698413],1
s5,1,0.001221,10.458004,[25 88] ; [31 38],[34.76923077 78.23076923] ; [21.23076923 47.76923077],0
a3,1,0.004036,8.267537,[70 48] ; [58 15],[79.07853403 38.92146597] ; [48.92146597 24.07853403],0
p6,1,0.004477,8.079267,[22 93] ; [27 44],[30.29569892 84.70430108] ; [18.70430108 52.29569892],0
a2,1,0.006392,7.43639,[ 14 104] ; [20 53],[21.0052356 96.9947644] ; [12.9947644 60.0052356],0
n4,1,0.013115,6.153596,[40 78] ; [38 35],[48.18848168 69.81151832] ; [29.81151832 43.18848168],0
u1,1,0.015184,5.894953,[ 11 107] ; [16 57],[ 16.68062827 101.31937173] ; [10.31937173 62.68062827],0
p7,1,0.020772,5.345783,[51 64] ; [45 28],[58.72340426 56.27659574] ; [37.27659574 35.72340426],0
a8,1,0.027948,4.83128,[  3 106] ; [ 7 58],[  6.26436782 102.73563218] ; [ 3.73563218 61.26436782],0
p10,1,0.032968,4.547461,[73 43] ; [56 16],[79.59574468 36.40425532] ; [49.40425532 22.59574468],0
d2,1,0.035136,4.438535,[51 67] ; [43 30],[58.07329843 59.92670157] ; [35.92670157 37.07329843],0
b4,1,0.080176,3.061336,[71 47] ; [53 20],[76.60732984 41.39267016] ; [47.39267016 25.60732984],0
p4,1,0.085483,2.957451,[46 71] ; [38 35],[51.72631579 65.27368421] ; [32.27368421 40.72631579],0
v1,1,0.112509,2.518617,[40 75] ; [33 38],[45.1344086 69.8655914] ; [27.8655914 43.1344086],0
p9,1,0.118779,2.433349,[80 37] ; [56 15],[84.63829787 32.36170213] ; [51.36170213 19.63829787],0
p3,1,0.145531,2.11848,[39 78] ; [32 41],[43.72105263 73.27894737] ; [27.27894737 45.72105263],0
n1,1,0.159494,1.979022,[ 9 31] ; [ 9 14],[11.42857143 28.57142857] ; [ 6.57142857 16.42857143],0
u3,1,0.192324,1.699726,[29 18] ; [12  3],[31.08064516 15.91935484] ; [9.91935484 5.08064516],0
u2,1,0.198962,1.649975,[25 23] ; [10  4],[27.09677419 20.90322581] ; [7.90322581 6.09677419],0
r3,1,0.223217,1.483571,[110   8] ; [71  2],[111.82198953   6.17801047] ; [69.17801047  3.82198953],0
n3,1,0.22659,1.462139,[27 13] ; [18  4],[29.03225806 10.96774194] ; [15.96774194  6.03225806],0
n6,1,0.227364,1.457275,[70 48] ; [49 23],[73.90526316 44.09473684] ; [45.09473684 26.90526316],0
p5,1,0.26904,1.221635,[  4 113] ; [ 5 67],[  5.57142857 111.42857143] ; [ 3.42857143 68.57142857],0
b2,1,0.271281,1.210257,[15 40] ; [19 32],[17.64150943 37.35849057] ; [16.35849057 34.64150943],0
b3,1,0.271281,1.210257,[15 40] ; [19 32],[17.64150943 37.35849057] ; [16.35849057 34.64150943],0
d3,1,0.319192,0.992254,[88 30] ; [59 14],[90.81675393 27.18324607] ; [56.18324607 16.81675393],0
r4,1,0.37384,0.790862,[96 22] ; [63 10],[98.23036649 19.76963351] ; [60.76963351 12.23036649],0
a4,1,0.396155,0.719968,[46 72] ; [33 40],[48.80628272 69.19371728] ; [30.19371728 42.80628272],0
v3,1,0.410003,0.678793,[28 83] ; [21 47],[30.38547486 80.61452514] ; [18.61452514 49.38547486],0
d4,1,0.432001,0.617439,[109   9] ; [65  8],[107.4973822  10.5026178] ; [66.5026178  6.4973822],0
b5,1,0.435176,0.60897,[73 45] ; [41 32],[70.42931937 47.57068063] ; [43.57068063 29.42931937],0
v4,1,0.435893,0.607069,[107   9] ; [64  8],[105.5106383  10.4893617] ; [65.4893617  6.5106383],0
a1,1,0.54626,0.36406,[  3 115] ; [ 3 70],[  3.70680628 114.29319372] ; [ 2.29319372 70.70680628],0
a7,1,0.576769,0.311488,[93 25] ; [55 18],[91.43455497 26.56544503] ; [56.56544503 16.43455497],0
v2,1,0.582143,0.302784,[63 51] ; [41 28],[64.78688525 49.21311475] ; [39.21311475 29.78688525],0
p12,1,0.592486,0.286479,[  5 113] ; [ 2 71],[  4.32460733 113.67539267] ; [ 2.67539267 70.32460733],0
s1,1,0.693819,0.154982,[  5 113] ; [ 4 69],[  5.56020942 112.43979058] ; [ 3.43979058 69.56020942],0
p11,1,0.701259,0.147166,[76 42] ; [49 24],[77.22513089 40.77486911] ; [47.77486911 25.22513089],0
a5,1,0.705374,0.142942,[81 37] ; [52 21],[82.16753927 35.83246073] ; [50.83246073 22.16753927],0
p1,1,0.715279,0.133062,[  8 108] ; [ 6 66],[  8.63829787 107.36170213] ; [ 5.36170213 66.63829787],0
b1,1,0.758288,0.094697,[43 75] ; [25 48],[42.0104712 75.9895288] ; [25.9895288 47.0104712],0
n2,1,0.772062,0.083914,[24 15] ; [15  8],[24.53225806 14.46774194] ; [14.46774194  8.53225806],0
d1,1,0.791079,0.070177,[77 41] ; [49 24],[77.84293194 40.15706806] ; [48.15706806 24.84293194],0
r2,1,0.843947,0.038749,[106   9] ; [66  5],[106.34408602   8.65591398] ; [65.65591398  5.34408602],0
a6,1,0.849696,0.035913,[76 42] ; [48 25],[76.60732984 41.39267016] ; [47.39267016 25.60732984],0
p8,1,0.873827,0.025217,[49 68] ; [31 41],[49.52380952 67.47619048] ; [30.47619048 41.52380952],0
r1,1,0.943153,0.005085,[86 31] ; [54 19],[86.21052632 30.78947368] ; [53.78947368 19.21052632],0
p2,1,0.979853,0.000638,[86 30] ; [54 19],[85.92592593 30.07407407] ; [54.07407407 18.92592593],0
