Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.216465,[209  55] ; [43 60],[181.27520436  82.72479564] ; [70.72479564 32.27520436],1
a3,1,0.196176,1.670613,[183  78] ; [65 38],[177.82417582  83.17582418] ; [70.17582418 32.82417582],0
r2,1,0.199746,1.644234,[251  12] ; [92  8],[248.50964187  14.49035813] ; [94.49035813  5.50964187],0
p2,1,0.204022,1.613344,[216  47] ; [77 24],[211.70054945  51.29945055] ; [81.29945055 19.70054945],0
p4,1,0.235333,1.408338,[144 118] ; [48 52],[138.96132597 123.03867403] ; [53.03867403 46.96132597],0
p9,1,0.248554,1.331412,[206  55] ; [74 27],[201.87845304  59.12154696] ; [78.12154696 22.87845304],0
a8,1,0.303358,1.059373,[ 31 199] ; [ 9 87],[ 28.2208589 201.7791411] ; [11.7791411 84.2208589],0
s4,1,0.332466,0.93927,[ 22 238] ; [12 90],[ 24.4198895 235.5801105] ; [ 9.5801105 92.4198895],0
n1,1,0.338524,0.916011,[24 40] ; [ 7 19],[22.04444444 41.95555556] ; [ 8.95555556 17.04444444],0
p10,1,0.361187,0.833761,[200  61] ; [72 28],[196.65373961  64.34626039] ; [75.34626039 24.65373961],0
u2,1,0.410184,0.678268,[46 35] ; [18 19],[43.93220339 37.06779661] ; [20.06779661 16.93220339],0
n6,1,0.467336,0.528268,[211  53] ; [78 24],[208.45901639  55.54098361] ; [80.54098361 21.45901639],0
n3,1,0.568375,0.325408,[43 22] ; [16  6],[44.08045977 20.91954023] ; [14.91954023  7.08045977],0
a1,1,0.573075,0.317564,[ 11 253] ; [  3 100],[ 10.07084469 253.92915531] ; [ 3.92915531 99.07084469],0
d2,1,0.577489,0.310311,[112 152] ; [47 56],[114.3760218 149.6239782] ; [44.6239782 58.3760218],0
v1,1,0.591918,0.287359,[133 127] ; [48 52],[130.72222222 129.27777778] ; [50.27777778 49.72222222],0
a4,1,0.610893,0.258876,[113 149] ; [41 61],[110.84615385 151.15384615] ; [43.15384615 58.84615385],0
p5,1,0.691784,0.157161,[ 25 238] ; [11 90],[ 26.01098901 236.98901099] ; [ 9.98901099 91.01098901],0
b4,1,0.715897,0.132458,[156 108] ; [63 40],[157.53678474 106.46321526] ; [61.46321526 41.53678474],0
v3,1,0.718498,0.129936,[ 92 163] ; [33 64],[ 90.55397727 164.44602273] ; [34.44602273 62.55397727],0
s8,1,0.738137,0.111771,[ 72 190] ; [26 75],[ 70.73278237 191.26721763] ; [27.26721763 73.73278237],0
n5,1,0.748691,0.102634,[177  85] ; [70 31],[178.27548209  83.72451791] ; [68.72451791 32.27548209],0
p3,1,0.767532,0.087382,[121 143] ; [45 57],[119.73770492 144.26229508] ; [46.26229508 55.73770492],0
n2,1,0.777891,0.079563,[43 22] ; [18  8],[43.57142857 21.42857143] ; [17.42857143  8.57142857],0
p11,1,0.783239,0.07568,[206  58] ; [79 24],[205.01362398  58.98637602] ; [79.98637602 23.01362398],0
p12,1,0.804956,0.060979,[ 12 249] ; [ 4 96],[ 11.56786704 249.43213296] ; [ 4.43213296 95.56786704],0
p7,1,0.807339,0.059468,[158 101] ; [59 40],[156.99162011 102.00837989] ; [60.00837989 38.99162011],0
n4,1,0.826485,0.048054,[193  70] ; [76 26],[193.82739726  69.17260274] ; [75.17260274 26.82739726],0
u4,1,0.838427,0.041577,[  2 262] ; [  1 102],[  2.15803815 261.84196185] ; [  0.84196185 102.15803815],0
s7,1,0.905227,0.014175,[ 68 182] ; [27 70],[ 68.44380403 181.55619597] ; [26.55619597 70.44380403],0
s6,1,0.912358,0.012114,[123 137] ; [47 51],[123.46368715 136.53631285] ; [46.53631285 51.46368715],0
p6,1,0.946925,0.004431,[ 74 187] ; [28 72],[ 73.74515235 187.25484765] ; [28.25484765 71.74515235],0
p1,1,0.997977,6e-06,[ 18 244] ; [ 7 95],[ 17.99450549 244.00549451] ; [ 7.00549451 94.99450549],0
