Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1e-06,23.237412,[21 38] ; [57 17],[34.60150376 24.39849624] ; [43.39849624 30.60150376],1
v3,1,8e-06,19.965717,[12 47] ; [43 30],[24.58333333 34.41666667] ; [30.41666667 42.58333333],1
a6,1,0.015537,5.854503,[32 27] ; [55 19],[38.59398496 20.40601504] ; [48.40601504 25.59398496],0
b4,1,0.023441,5.135498,[31 28] ; [53 21],[37.26315789 21.73684211] ; [46.73684211 27.26315789],0
a3,1,0.053122,3.740078,[33 25] ; [54 20],[38.22727273 19.77272727] ; [48.77272727 25.22727273],0
a2,1,0.084373,2.978582,[ 8 51] ; [19 55],[11.97744361 47.02255639] ; [15.02255639 58.97744361],0
a7,1,0.109466,2.56191,[38 21] ; [57 17],[42.14285714 16.85714286] ; [52.85714286 21.14285714],0
p3,1,0.116234,2.467345,[32 27] ; [50 24],[36.37593985 22.62406015] ; [45.62406015 28.37593985],0
s7,1,0.12205,2.390814,[17 40] ; [29 38],[21.14516129 35.85483871] ; [24.85483871 42.14516129],0
p9,1,0.13508,2.233129,[47 12] ; [65  8],[50.06060606  8.93939394] ; [61.93939394 11.06060606],0
n5,1,0.156335,2.00932,[40 18] ; [59 15],[43.5 14.5] ; [55.5 18.5],0
a1,1,0.162315,1.952529,[ 1 58] ; [ 5 69],[ 2.66165414 56.33834586] ; [ 3.33834586 70.66165414],0
p12,1,0.167534,1.904868,[ 2 56] ; [ 7 66],[ 3.98473282 54.01526718] ; [ 5.01526718 67.98473282],0
r1,1,0.179963,1.797933,[42 17] ; [60 14],[45.2481203 13.7518797] ; [56.7518797 17.2481203],0
n4,1,0.196765,1.666224,[46 13] ; [64 10],[48.79699248 10.20300752] ; [61.20300752 12.79699248],0
b5,1,0.20181,1.629227,[31 28] ; [47 27],[34.60150376 24.39849624] ; [43.39849624 30.60150376],0
d3,1,0.232482,1.425613,[35 23] ; [52 22],[38.22727273 19.77272727] ; [48.77272727 25.22727273],0
r2,1,0.257341,1.283004,[56  2] ; [67  6],[54.45801527  3.54198473] ; [68.54198473  4.45801527],0
r3,1,0.263713,1.24916,[58  1] ; [70  4],[56.78195489  2.21804511] ; [71.21804511  2.78195489],0
u1,1,0.267668,1.228661,[ 7 52] ; [14 60],[ 9.31578947 49.68421053] ; [11.68421053 62.31578947],0
p11,1,0.285478,1.140825,[46 13] ; [63 11],[48.35338346 10.64661654] ; [60.64661654 13.35338346],0
p1,1,0.303905,1.056981,[10 49] ; [ 8 66],[ 7.98496241 51.01503759] ; [10.01503759 63.98496241],0
p10,1,0.346273,0.887069,[43 14] ; [60 13],[45.16153846 11.83846154] ; [57.83846154 15.16153846],0
u2,1,0.351362,0.868531,[12 14] ; [12  8],[13.56521739 12.43478261] ; [10.43478261  9.56521739],0
p5,1,0.360625,0.835715,[ 7 52] ; [13 61],[ 8.87218045 50.12781955] ; [11.12781955 62.87218045],0
p4,1,0.366748,0.814654,[44 15] ; [60 14],[46.13533835 12.86466165] ; [57.86466165 16.13533835],0
d5,1,0.380156,0.770199,[45 14] ; [61 13],[47.02255639 11.97744361] ; [58.97744361 15.02255639],0
v4,1,0.387639,0.746335,[57  2] ; [69  5],[55.89473684  3.10526316] ; [70.10526316  3.89473684],0
s6,1,0.458601,0.549308,[26 28] ; [40 33],[28.06299213 25.93700787] ; [37.93700787 35.06299213],0
s8,1,0.545272,0.365856,[19 39] ; [28 46],[20.65151515 37.34848485] ; [26.34848485 47.65151515],0
p7,1,0.575491,0.313581,[48 10] ; [63 10],[49.14503817  8.85496183] ; [61.85496183 11.14503817],0
p8,1,0.581526,0.303774,[40 19] ; [52 20],[41.4351145 17.5648855] ; [50.5648855 21.4351145],0
d4,1,0.606384,0.265474,[44 15] ; [58 16],[45.2481203 13.7518797] ; [56.7518797 17.2481203],0
a5,1,0.607379,0.26401,[39 20] ; [52 22],[40.36842105 18.63157895] ; [50.63157895 23.36842105],0
s3,1,0.636622,0.223188,[15 44] ; [16 57],[13.85606061 45.14393939] ; [17.14393939 55.85606061],0
u3,1,0.640656,0.217885,[12 13] ; [11  9],[12.77777778 12.22222222] ; [10.22222222  9.77777778],0
p2,1,0.65218,0.203163,[54  5] ; [66  8],[53.23308271  5.76691729] ; [66.76691729  7.23308271],0
b1,1,0.71031,0.137967,[25 34] ; [29 45],[23.95488722 35.04511278] ; [30.04511278 43.95488722],0
s4,1,0.781289,0.077084,[ 8 50] ; [ 9 65],[ 7.46969697 50.53030303] ; [ 9.53030303 64.46969697],0
n1,1,0.803316,0.06203,[ 6 13] ; [5 9],[ 6.33333333 12.66666667] ; [4.66666667 9.33333333],0
d1,1,0.828791,0.046765,[33 26] ; [40 34],[32.38345865 26.61654135] ; [40.61654135 33.38345865],0
d2,1,0.828791,0.046765,[26 33] ; [34 40],[26.61654135 32.38345865] ; [33.38345865 40.61654135],0
a4,1,0.829726,0.046248,[24 34] ; [32 42],[24.60606061 33.39393939] ; [31.39393939 42.60606061],0
n6,1,0.830733,0.045694,[51  8] ; [63 11],[50.57142857  8.42857143] ; [63.42857143 10.57142857],0
n2,1,0.850768,0.035396,[12  7] ; [9 6],[11.73529412  7.26470588] ; [9.26470588 5.73529412],0
n3,1,0.876438,0.024176,[14  4] ; [12  3],[14.18181818  3.81818182] ; [11.81818182  3.18181818],0
b2,1,0.907683,0.013447,[16 21] ; [21 29],[15.73563218 21.26436782] ; [21.26436782 28.73563218],0
b3,1,0.907683,0.013447,[16 21] ; [21 29],[15.73563218 21.26436782] ; [21.26436782 28.73563218],0
a8,1,0.918724,0.010412,[ 6 46] ; [ 7 57],[ 5.82758621 46.17241379] ; [ 7.17241379 56.82758621],0
r4,1,0.939236,0.005811,[54  5] ; [68  6],[54.12030075  4.87969925] ; [67.87969925  6.12030075],0
s5,1,0.963229,0.002125,[13 42] ; [17 56],[12.890625 42.109375] ; [17.109375 55.890625],0
