Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000494,12.139724,[19 21] ; [ 7 43],[11.55555556 28.44444444] ; [14.44444444 35.55555556],1
p8,1,0.000821,11.193959,[22 19] ; [10 40],[14.41758242 26.58241758] ; [17.58241758 32.41758242],1
d5,1,0.004464,8.084804,[35  6] ; [29 21],[28.83516484 12.16483516] ; [35.16483516 14.83516484],0
s6,1,0.005708,7.640232,[25 16] ; [16 34],[18.47252747 22.52747253] ; [22.52747253 27.47252747],0
s8,1,0.01314,6.150147,[16 25] ; [ 8 42],[10.81318681 30.18681319] ; [13.18681319 36.81318681],0
a7,1,0.016566,5.741819,[31 10] ; [25 24],[25.51111111 15.48888889] ; [30.48888889 18.51111111],0
p7,1,0.020337,5.382736,[27 13] ; [21 28],[21.57303371 18.42696629] ; [26.42696629 22.57303371],0
n2,1,0.021743,5.266204,[11  1] ; [7 7],[8.30769231 3.69230769] ; [9.69230769 4.30769231],0
p2,1,0.021986,5.246863,[33  8] ; [29 21],[27.93406593 13.06593407] ; [34.06593407 15.93406593],0
v4,1,0.028734,4.783474,[40  1] ; [41  8],[36.9  4.1] ; [44.1  4.9],0
u1,1,0.049143,3.870476,[ 8 33] ; [ 3 47],[ 4.95604396 36.04395604] ; [ 6.04395604 43.95604396],0
p6,1,0.073846,3.195393,[13 27] ; [ 8 41],[ 9.43820225 30.56179775] ; [11.56179775 37.43820225],0
d3,1,0.078317,3.099493,[28 13] ; [25 25],[23.87912088 17.12087912] ; [29.12087912 20.87912088],0
r2,1,0.091438,2.848867,[39  2] ; [42  8],[36.49450549  4.50549451] ; [44.50549451  5.49450549],0
n5,1,0.115414,2.478478,[28 13] ; [26 24],[24.32967033 16.67032967] ; [29.67032967 20.32967033],0
b1,1,0.11645,2.464431,[24 17] ; [21 29],[20.27472527 20.72527473] ; [24.72527473 25.27472527],0
s3,1,0.143819,2.136611,[23 17] ; [21 29],[19.55555556 20.44444444] ; [24.44444444 25.55555556],0
r4,1,0.150566,2.066511,[36  5] ; [38 12],[33.34065934  7.65934066] ; [40.65934066  9.34065934],0
